player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
B.W. Webb,7896,CB,CIN,15,498,0,7,1,13.2,57.1,100.0,10.6,6.1,2,3,10.7,43.2,0,65,7.1,1,1,103.0,16,176,35.3,176,0,12,28,1,278,132,1.6,17.4,0,1,15.1,61.8,98.3,13.2,8.2,0,2,5.9,65.7,1,79,5.0,1,1,112.0,21,292,58.6,297,4,18,34,2,417,150,1.5,19.9
John Simon,7911,ED,NE,17,34,0,19,1,,,10.9,,,1,1,,92.0,1,,0.0,0,1,0.0,0,15,44.1,137,5,3,0,0,0,0,0.0,,0,1,9.0,0.0,12.3,,15.0,0,0,0.0,75.9,0,,18.2,2,0,39.6,0,15,44.1,122,2,8,1,0,0,0,0.0,
A.J. Klein,7930,LB,NO,16,426,0,20,1,3.2,55.6,58.3,17.0,9.4,0,0,0.0,53.4,0,21,16.7,1,0,112.7,5,95,22.3,163,3,4,9,1,59,41,0.7,11.8,0,3,5.7,90.0,94.6,7.7,7.0,0,0,0.0,51.4,1,35,20.8,5,0,104.1,36,300,70.4,317,7,16,40,1,379,178,1.4,10.5
Micah Hyde,7941,S,BUF,17,643,0,4,3,7.3,50.0,98.2,51.3,25.6,0,0,0.0,77.3,1,34,8.3,1,0,38.0,4,222,34.5,226,0,8,8,0,65,41,0.3,16.3,0,4,7.1,72.7,97.2,23.1,16.8,0,1,4.5,71.1,0,34,7.1,2,1,95.3,16,384,59.7,395,4,22,22,0,172,70,0.5,10.8
Vince Williams,7988,LB,PIT,14,138,0,25,1,1.0,66.7,57.4,16.0,10.7,0,1,33.3,79.5,0,4,0.0,0,1,70.1,2,35,25.4,61,2,2,3,0,3,4,0.1,1.5,0,5,5.3,100.0,77.5,8.8,8.8,0,0,0.0,64.6,0,21,15.4,2,0,99.6,10,93,67.4,120,5,6,10,0,79,26,0.9,7.9
Jordan Poyer,8000,S,BUF,17,623,0,4,1,7.8,100.0,86.3,22.8,22.8,0,0,0.0,60.8,0,61,0.0,0,0,158.3,8,196,31.5,227,2,11,8,2,120,63,0.7,15.0,0,4,15.4,61.5,98.5,47.1,29.0,0,0,0.0,75.0,2,23,12.5,4,0,49.0,8,390,62.6,396,9,24,13,0,110,17,0.3,13.8
Nick Williams,8006,DI,CHI,16,3,0,6,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,100,2,0,0,0,0,0,,,0,1,,,1.8,,,0,0,,64.2,0,,0.0,0,0,0.0,0,3,100.0,171,4,2,0,0,0,0,0.0,
Kemal Ishmael,8026,S,ATL,10,131,0,2,1,11.4,71.4,91.7,10.4,7.4,0,0,0.0,44.3,0,22,16.7,1,0,133.3,5,55,42.0,60,0,4,7,1,54,12,1.0,10.8,0,2,5.8,90.0,100.0,6.8,6.1,0,0,0.0,46.2,0,30,8.3,1,0,105.4,9,63,48.1,63,3,9,10,0,93,38,1.5,10.3
Damion Square,8042,DI,LAC,16,2,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,18,0,0,0,0,0,0,,,0,2,-6.0,0.0,1.2,,2.0,0,1,100.0,86.0,0,,0.0,0,1,39.6,0,2,100.0,163,0,1,1,0,0,0,0.0,
Daren Bates,8077,LB,TEN,3,6,0,31,0,,,100.0,,,0,0,,64.3,0,,,0,0,0.0,0,5,83.3,5,0,0,0,0,0,0,0.0,,0,0,1.0,100.0,50.0,1.0,1.0,0,0,0.0,60.0,0,15,,0,0,118.8,1,1,16.7,2,0,0,1,0,15,14,15.0,15.0
Ezekiel Ansah,8094,ED,SEA,12,22,0,29,0,,,0.0,,,0,0,,53.1,0,,0.0,0,0,0.0,0,0,0.0,72,0,1,0,0,0,0,,,0,2,6.7,0.0,11.6,,7.3,1,1,33.3,84.2,0,,25.0,2,1,39.6,0,22,100.0,190,3,4,3,0,0,0,0.0,
Rontez Miles,8102,S,NYJ,5,15,0,22,0,,,90.0,,,0,0,,64.3,0,,0.0,0,0,0.0,0,9,60.0,10,0,2,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,71.6,0,,,0,0,0.0,0,6,40.0,6,0,0,0,0,0,0,0.0,
A.J. Bouye,8110,CB,JAX,14,562,0,15,1,9.9,59.5,100.0,8.1,4.8,0,6,16.2,51.3,0,27,10.5,2,4,99.3,22,196,34.9,196,2,16,37,2,263,101,1.5,12.0,0,1,14.1,69.0,100.0,11.1,7.6,0,4,9.5,60.5,1,65,8.8,3,3,107.9,29,339,60.3,339,2,30,42,1,507,197,1.6,17.5
Jahleel Addae,8117,LB,HST,17,351,0,13,0,5.9,75.0,89.9,24.7,18.5,0,0,0.0,66.2,2,52,28.6,2,0,76.6,6,160,45.6,178,2,5,8,0,99,74,0.7,16.5,0,2,10.4,75.0,94.5,10.8,8.1,0,2,10.0,59.2,0,47,0.0,0,1,97.1,15,171,48.7,181,7,18,20,0,156,57,1.0,10.4
Lerentee McCray,8159,ED,JAX,8,1,0,15,0,,,6.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,15,0,0,0,0,0,0,0.0,,0,0,-5.0,0.0,0.0,,0.0,0,1,100.0,61.6,0,,0.0,0,0,39.6,0,0,0.0,27,1,1,1,0,0,0,,
Benson Mayowa,8196,ED,OAK,15,11,0,23,1,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,102,1,0,0,0,0,0,,,0,1,7.3,100.0,7.4,3.0,3.0,0,0,0.0,50.6,0,21,0.0,0,0,118.8,3,11,100.0,148,5,2,3,0,47,25,5.2,15.7
Bradley McDougald,8220,S,SEA,17,667,0,29,0,6.7,53.3,95.4,16.3,8.7,0,2,13.3,73.6,2,29,20.0,3,2,50.8,8,146,21.9,153,5,12,15,1,78,50,0.6,9.8,0,3,11.6,74.4,97.0,15.9,11.8,0,2,5.1,57.7,0,58,7.3,3,2,115.0,29,482,72.3,497,11,35,39,1,397,202,0.9,13.7
Will Compton,8308,LB,OAK,9,126,0,23,1,5.8,75.0,89.8,13.0,9.8,0,0,0.0,57.8,0,24,16.7,1,0,116.7,3,44,34.9,49,1,4,4,0,55,33,1.4,18.3,0,4,3.2,100.0,97.4,6.9,6.9,0,0,0.0,43.7,0,17,9.1,1,0,108.3,10,74,58.7,76,0,6,10,0,100,68,1.4,10.0
Rashaan Melvin,8334,CB,DET,13,558,0,11,1,12.3,64.8,98.8,8.9,5.8,0,6,11.1,43.5,0,47,3.1,1,5,113.5,35,336,60.2,340,2,30,54,3,504,122,1.6,14.4,0,0,15.2,59.1,97.9,13.7,8.1,0,1,4.5,58.1,0,46,6.3,1,1,104.2,13,187,33.5,191,5,15,22,1,199,39,1.1,15.3
Tony Jefferson,8361,S,BLT,5,178,0,3,0,4.4,60.0,88.5,20.7,12.4,0,1,20.0,62.4,0,9,0.0,0,1,110.8,3,69,38.8,78,0,2,5,1,23,10,0.4,7.7,0,1,17.9,57.1,92.9,21.8,12.4,0,2,28.6,38.2,0,59,40.0,4,1,101.8,4,92,51.7,99,0,5,7,0,146,95,1.7,36.5
Brandon Copeland,8378,LB,NYJ,12,121,0,22,0,0.3,100.0,28.3,5.0,5.0,0,0,0.0,30.1,0,22,100.0,2,0,154.9,3,17,14.0,60,1,0,3,1,35,34,2.3,11.7,0,1,3.5,75.0,88.5,13.5,10.1,0,0,0.0,49.3,0,61,30.0,3,0,155.7,6,85,70.2,96,2,6,8,1,99,76,1.2,16.5
Jeff Heath,8396,S,DAL,13,452,0,9,0,8.5,69.2,88.6,11.7,8.1,0,1,7.7,59.8,0,24,0.0,0,1,120.0,9,117,25.9,132,2,11,13,1,108,41,1.0,12.0,0,5,6.0,77.8,97.8,14.0,10.9,0,5,18.5,67.4,0,25,0.0,0,3,99.7,21,309,68.4,316,5,19,27,0,214,124,0.7,10.2
Chris Banjo,8419,S,ARZ,5,23,0,1,0,,,100.0,,,0,0,,64.4,0,,,0,0,0.0,0,5,21.7,5,0,0,0,0,0,0,0.0,,0,1,7.3,100.0,87.5,4.7,4.7,0,0,0.0,52.6,0,16,25.0,1,0,109.7,3,14,60.9,16,1,2,3,0,31,9,2.2,10.3
Cody Davis,8458,S,JAX,8,60,0,15,2,10.0,0.0,100.0,,28.0,0,0,0.0,58.0,0,,0.0,0,0,39.6,0,30,50.0,30,0,1,1,0,0,0,0.0,,0,0,25.0,0.0,100.0,,24.0,0,1,100.0,73.9,0,,0.0,0,1,39.6,0,25,41.7,25,1,1,1,0,0,0,0.0,
Brynden Trawick,8471,ED,BLT,2,6,0,3,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,0.0,,0,0,,,80.0,,,0,0,,63.0,0,,0.0,0,0,0.0,0,4,66.7,5,0,1,0,0,0,0,0.0,
Nickell Robey-Coleman,8483,CB,LA,16,521,0,26,1,10.3,56.5,100.0,12.3,7.0,0,2,8.7,58.6,0,22,0.0,0,1,77.1,13,169,32.4,169,2,13,23,0,154,45,1.0,11.8,0,0,6.4,70.6,98.7,12.3,8.6,0,2,5.9,75.1,0,27,23.8,5,2,86.0,24,310,59.5,314,6,16,34,0,205,124,0.7,8.5
LaRoy Reynolds,8500,LB,CIN,6,17,0,7,0,,,30.8,,,0,0,,62.7,0,,,0,0,0.0,0,4,23.5,13,0,0,0,0,0,0,0.0,,0,0,0.5,100.0,85.7,5.5,5.5,0,0,0.0,50.3,0,9,33.3,1,0,102.1,2,12,70.6,14,0,2,2,0,17,16,1.5,8.5
Mike Purcell,8530,DI,DEN,13,1,0,10,0,,,1.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,66,0,0,0,0,0,0,0.0,,0,1,,,0.0,,,0,0,,60.0,0,,66.7,2,0,0.0,0,0,0.0,126,0,0,0,0,0,0,,
Jadeveon Clowney,8636,ED,SEA,15,23,0,29,0,2.0,0.0,2.9,,3.0,0,0,0.0,44.1,0,,100.0,1,0,39.6,0,4,17.4,140,0,0,1,0,0,0,0.0,,0,0,-0.5,100.0,5.3,8.0,8.0,0,0,0.0,87.2,1,4,25.0,2,0,39.6,2,18,78.3,340,7,6,2,0,6,7,0.4,3.0
Khalil Mack,8640,ED,CHI,16,56,0,6,0,,,7.3,,,0,0,,56.7,0,,66.7,2,0,0.0,0,14,25.0,191,2,1,0,0,0,0,0.0,,0,0,0.7,100.0,11.2,5.5,5.5,0,1,16.7,58.3,0,14,57.1,4,1,103.5,6,40,71.4,357,9,3,6,0,53,49,1.6,8.8
Anthony Barr,8644,LB,MIN,16,540,0,18,0,4.7,57.1,51.4,20.8,11.9,0,0,0.0,65.7,0,16,14.3,1,0,75.3,4,91,16.9,177,4,6,7,0,43,17,0.5,10.8,0,5,3.2,83.3,92.7,6.8,5.7,1,2,3.0,48.2,1,45,5.3,2,2,96.9,55,393,72.8,424,7,31,66,1,499,351,1.3,9.1
Kyle Fuller,8649,CB,CHI,16,668,0,6,1,9.3,62.2,100.0,8.4,5.2,1,2,5.4,56.7,2,39,5.6,1,2,74.9,23,208,31.1,208,5,16,37,1,307,102,1.6,13.3,0,3,11.0,71.7,100.0,9.1,6.5,1,6,10.0,62.3,1,49,4.7,2,6,100.2,43,419,62.7,419,13,38,60,1,573,174,1.5,13.3
C.J. Mosley,8652,LB,NYJ,2,59,0,22,0,1.5,50.0,58.3,20.0,10.0,0,0,0.0,68.6,0,2,,0,0,56.3,1,21,35.6,36,0,0,2,0,2,4,0.1,2.0,0,1,5.2,66.7,91.2,7.3,4.8,0,1,16.7,77.2,1,22,0.0,0,1,38.2,4,31,52.5,34,0,3,6,0,29,27,1.0,7.3
Ha Ha Clinton-Dix,8656,S,CHI,16,644,0,6,0,5.1,57.1,96.6,23.6,13.5,0,1,7.1,84.0,2,13,6.7,1,1,29.2,8,200,31.1,207,1,14,14,0,64,41,0.3,8.0,0,1,8.9,66.7,97.1,31.4,20.9,0,1,5.6,61.8,0,27,7.1,2,1,88.2,12,405,62.9,417,4,25,18,0,132,45,0.4,11.0
Dee Ford,8658,ED,SF,14,7,0,28,1,,,0.0,,,0,0,,61.6,0,,0.0,0,0,0.0,0,0,0.0,60,4,0,0,0,0,0,,,0,0,,,3.7,,,0,0,,73.2,0,,66.7,2,0,0.0,0,7,100.0,187,4,1,0,0,0,0,0.0,
Darqueze Dennard,8659,CB,CIN,9,290,0,7,0,8.3,33.3,97.0,18.8,6.3,0,3,20.0,83.2,0,9,0.0,0,2,42.4,5,98,33.8,101,2,4,15,0,35,15,0.4,7.0,0,3,8.3,81.3,92.9,12.5,10.1,0,1,6.3,60.2,0,27,6.3,1,1,123.7,13,170,58.6,183,3,12,16,1,139,71,0.9,10.7
Jason Verrett,8660,CB,SF,1,2,0,28,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,37.0,100.0,100.0,1.0,1.0,0,0,0.0,24.1,0,39,,0,0,158.3,1,2,100.0,2,0,0,1,1,39,2,39.0,39.0
Deone Bucannon,8662,LB,NYG,11,149,0,21,0,0.1,71.4,71.4,10.0,7.1,0,0,0.0,52.5,0,39,0.0,0,0,146.4,5,55,36.9,77,1,2,7,1,76,72,1.5,15.2,0,2,2.0,71.4,96.5,15.4,11.0,0,0,0.0,53.2,0,24,12.5,1,0,94.9,5,83,55.7,86,1,5,7,0,56,33,0.7,11.2
Jimmie Ward,8665,S,SF,16,623,0,28,1,12.1,50.0,100.0,30.3,15.1,0,3,37.5,71.6,0,29,10.0,1,3,118.2,4,135,21.7,135,2,8,8,1,67,21,0.6,16.8,0,5,10.2,64.3,98.9,47.8,30.7,0,4,28.6,79.9,0,26,0.0,0,4,107.7,9,447,71.7,452,6,26,14,1,95,17,0.2,10.6
Bradley Roby,8666,CB,HST,12,542,0,13,0,12.6,50.0,98.6,11.1,5.6,4,11,23.9,72.1,2,30,28.6,6,6,52.9,23,278,51.3,282,4,15,46,0,301,72,1.2,13.1,0,1,8.3,84.0,98.7,10.5,8.8,0,1,4.0,56.1,0,28,19.2,5,1,112.3,21,233,43.0,236,4,20,25,0,274,120,1.2,13.0
DeMarcus Lawrence,8669,ED,DAL,16,5,0,9,0,,,0.0,,,0,0,,67.1,0,,33.3,1,0,0.0,0,0,0.0,134,3,2,0,0,0,0,,,0,0,6.0,100.0,1.8,5.0,5.0,0,0,0.0,64.6,0,7,0.0,0,0,95.8,1,5,100.0,281,4,4,1,0,7,1,1.4,7.0
Kyle Van Noy,8675,ED,NE,16,92,0,19,1,14.5,50.0,13.2,20.0,10.0,0,0,0.0,77.9,0,19,0.0,0,0,117.7,2,43,46.7,325,6,3,4,1,33,13,0.8,16.5,0,1,5.3,85.7,22.1,6.2,5.3,0,0,0.0,67.7,0,21,25.0,2,0,103.6,6,43,46.7,195,5,5,7,0,62,30,1.7,10.3
Lamarcus Joyner,8676,CB,OAK,14,461,0,23,0,9.0,72.0,97.7,8.1,5.8,0,2,8.0,55.0,0,32,5.9,1,0,117.4,18,167,36.2,171,5,16,25,2,172,43,1.2,9.6,0,1,4.2,77.5,94.3,7.8,6.0,1,3,7.5,46.1,0,26,18.5,5,3,99.7,31,264,57.3,280,8,21,40,0,317,228,1.3,10.2
Trent Murphy,8682,ED,BUF,17,19,0,4,0,,,1.8,,,0,0,,63.0,0,,33.3,1,0,0.0,0,3,15.8,167,3,2,0,0,0,0,0.0,,0,2,4.3,100.0,6.1,5.3,5.3,0,0,0.0,67.3,1,11,33.3,3,0,60.4,3,16,84.2,262,5,4,3,0,24,11,1.5,8.0
Timmy Jernigan,8683,DI,PHI,11,4,0,24,0,,,0.0,,,0,0,,62.2,0,,0.0,0,0,0.0,0,0,0.0,83,2,1,0,0,0,0,,,0,0,,,4.4,,,0,0,,57.6,0,,,0,0,0.0,0,4,100.0,90,1,0,0,0,0,0,0.0,
Jeremiah Attaochu,8685,ED,DEN,11,19,0,10,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,62,2,1,0,0,0,0,,,0,0,1.0,100.0,18.1,4.8,4.8,0,0,0.0,49.0,0,33,0.0,0,0,118.8,4,19,100.0,105,3,1,4,0,63,59,3.3,15.8
Christian Kirksey,8706,LB,CLV,2,52,0,8,0,-2.0,100.0,76.5,12.0,12.0,0,0,0.0,78.0,0,-2,0.0,0,0,79.2,1,13,25.0,17,1,1,1,0,-2,0,-0.2,-2.0,0,2,-0.1,87.5,86.4,4.7,4.1,0,0,0.0,39.1,0,75,40.0,2,0,158.3,7,38,73.1,44,1,1,8,1,135,132,4.1,19.3
Preston Brown,8708,LB,JAX,10,169,0,15,0,12.3,100.0,80.4,13.3,13.3,0,0,0.0,43.2,0,17,33.3,1,0,158.3,3,41,24.3,51,0,2,3,1,44,10,1.1,14.7,0,1,0.9,94.4,97.5,6.6,6.3,0,0,0.0,57.9,0,39,6.7,1,0,124.3,17,118,69.8,121,5,13,18,1,169,149,1.5,9.9
Terrence Brooks,8714,S,NE,16,195,0,19,0,7.1,62.5,90.4,10.4,6.5,0,3,18.8,47.3,0,24,0.0,0,1,102.1,10,113,57.9,125,0,7,16,1,104,10,1.0,10.4,0,0,6.9,70.0,97.2,9.1,6.4,0,1,10.0,63.4,0,23,0.0,0,1,84.6,7,69,35.4,71,3,6,10,0,58,28,0.9,8.3
Kareem Martin,8719,ED,NYG,5,1,0,21,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,7,0,0,0,0,0,0,,,0,0,,,5.3,,,0,0,,60.3,0,,0.0,0,0,0.0,0,1,100.0,19,0,1,0,0,0,0,0.0,
Phillip Gaines,8722,CB,HST,4,92,0,13,0,13.2,46.2,98.6,10.2,4.7,0,1,7.7,35.3,0,23,0.0,0,0,62.3,6,71,77.2,72,0,5,13,0,68,25,1.1,11.3,0,1,11.2,83.3,100.0,3.4,2.8,0,0,0.0,40.2,0,46,0.0,0,0,155.6,5,18,19.6,18,3,4,6,1,71,17,4.2,14.2
Jaylen Watkins,8736,S,LAC,13,230,0,27,0,2.0,100.0,96.4,9.0,9.0,0,0,0.0,66.5,0,14,0.0,0,0,97.2,3,27,11.7,28,1,2,3,0,22,16,0.8,7.3,0,2,3.6,100.0,99.4,7.7,7.7,0,0,0.0,42.0,0,31,25.0,5,0,122.0,21,175,76.1,176,4,13,21,1,199,125,1.2,9.5
Bashaud Breeland,8737,CB,KC,19,700,0,16,1,15.8,40.0,99.6,14.8,5.9,2,5,14.3,54.1,2,35,0.0,0,4,48.4,14,223,31.9,224,1,11,35,1,229,72,1.1,16.4,0,2,15.6,51.3,99.2,18.7,9.6,2,2,5.1,51.8,1,41,10.5,4,1,85.1,20,393,56.1,396,7,32,39,2,317,132,0.8,15.9
Cassius Marsh,8743,ED,ARZ,16,41,0,1,1,,,9.6,,,0,0,,78.3,0,,0.0,0,0,0.0,0,7,17.1,73,1,1,0,0,0,0,0.0,,0,1,4.0,100.0,18.7,5.0,5.0,0,0,0.0,45.3,0,23,10.0,1,0,118.8,6,31,75.6,166,7,8,6,0,87,63,2.9,14.5
Ross Cockrell,8744,CB,CAR,13,479,0,5,0,11.9,44.4,98.7,18.0,8.0,0,2,22.2,61.8,1,37,0.0,0,1,75.0,4,78,16.3,79,1,6,9,1,83,17,1.2,20.8,0,3,12.3,55.4,98.4,11.0,6.1,1,6,10.7,59.3,1,32,11.1,4,3,67.0,31,367,76.6,373,7,29,56,0,352,148,1.0,11.4
Maurice Alexander,8745,LB,BUF,2,27,0,4,0,16.0,100.0,90.0,8.0,8.0,0,0,0.0,52.5,0,17,0.0,0,0,118.8,1,9,33.3,10,0,1,1,0,17,1,2.1,17.0,0,0,4.5,66.7,94.1,3.8,2.5,0,0,0.0,70.9,0,26,0.0,0,0,84.0,4,16,59.3,17,2,2,6,0,38,27,2.5,9.5
DaQuan Jones,8747,DI,TEN,19,17,0,31,1,,,1.2,,,0,0,,74.0,0,,0.0,0,0,0.0,0,2,11.8,168,1,3,0,0,0,0,0.0,,0,2,7.3,75.0,5.4,4.3,3.3,0,0,0.0,44.1,0,11,0.0,0,0,92.7,3,14,82.4,259,0,0,4,0,27,5,2.1,9.0
Aaron Colvin,8749,CB,WAS,5,140,0,32,0,10.1,100.0,100.0,4.3,4.3,0,0,0.0,40.3,0,41,12.5,1,0,157.3,12,52,37.1,52,3,7,12,2,147,34,2.8,12.3,0,1,10.8,75.0,98.8,8.8,6.6,0,1,8.3,45.1,0,48,0.0,0,1,116.7,9,82,58.6,83,1,5,12,0,152,41,1.9,16.9
Anthony Hitchens,8754,LB,KC,18,395,0,16,2,3.6,85.7,71.9,15.7,13.4,0,1,14.3,81.9,0,18,0.0,0,1,81.0,6,100,25.3,139,3,5,7,0,24,28,0.3,4.0,0,4,4.3,89.5,95.5,7.0,6.3,0,0,0.0,49.4,0,67,14.7,5,0,112.4,34,254,64.3,266,4,25,38,1,337,208,1.4,9.9
Walt Aikens,8760,S,MIA,6,45,0,17,0,5.3,100.0,80.8,3.2,3.2,0,0,0.0,29.6,0,23,20.0,1,0,158.3,6,21,46.7,26,0,4,6,1,80,48,4.2,13.3,0,1,7.0,100.0,95.2,6.7,6.7,0,0,0.0,43.1,0,11,33.3,1,0,108.3,3,20,44.4,21,0,1,3,0,30,9,1.5,10.0
Pierre Desir,8762,CB,IND,12,450,0,14,1,12.3,74.1,100.0,5.8,4.3,1,2,7.4,39.0,0,31,18.8,3,2,120.9,20,126,28.0,126,2,12,27,1,290,66,2.5,14.5,0,0,12.4,57.9,100.0,12.5,7.2,1,5,13.2,68.9,3,61,14.8,4,5,71.3,22,287,63.8,287,4,23,38,2,331,129,1.2,15.0
Tre Boston,8763,S,CAR,16,669,0,5,1,6.0,100.0,98.3,102.0,102.0,0,0,0.0,63.0,0,10,25.0,1,0,108.3,1,113,16.9,115,0,2,1,0,10,4,0.1,10.0,0,4,22.3,41.7,99.8,95.2,39.7,1,6,50.0,91.1,3,34,5.7,2,6,33.0,5,508,75.9,509,2,29,12,0,103,15,0.2,20.6
Dontae Johnson,8764,CB,SF,2,13,0,28,0,,,100.0,,,0,0,,61.8,0,,,0,0,0.0,0,2,15.4,2,0,0,0,0,0,0,0.0,,0,0,4.0,100.0,100.0,10.0,10.0,0,0,0.0,57.4,0,5,0.0,0,0,87.5,1,11,84.6,11,0,2,1,0,5,1,0.5,5.0
Kevin Pierre-Louis,8767,LB,CHI,6,118,0,6,0,7.5,100.0,83.3,15.0,15.0,0,0,0.0,70.3,0,18,0.0,0,0,106.3,2,30,25.4,36,1,3,2,0,19,4,0.6,9.5,0,1,0.9,53.3,81.6,9.6,5.1,0,2,13.3,90.6,1,13,11.1,1,2,31.3,8,80,67.8,98,5,7,15,0,37,27,0.5,4.6
Nevin Lawson,8768,CB,OAK,10,215,0,23,0,17.4,45.5,98.9,16.2,7.4,1,5,45.5,50.5,0,55,25.0,1,3,105.9,5,88,40.9,89,1,3,11,1,94,28,1.2,18.8,0,0,7.6,75.0,96.7,12.1,9.1,0,1,8.3,71.0,0,30,0.0,0,0,99.3,9,118,54.9,122,6,12,12,0,100,38,0.9,11.1
Ricardo Allen,8782,S,ATL,16,577,0,2,1,6.8,68.8,97.1,19.8,13.6,0,1,6.3,67.3,1,40,13.0,3,1,98.2,11,238,41.2,245,3,19,16,2,97,82,0.4,8.8,0,6,7.6,60.7,100.0,17.4,10.6,0,5,17.9,53.5,1,58,13.8,4,5,62.2,17,310,53.7,310,7,19,28,0,164,86,0.6,9.6
Aaron Lynch,8785,ED,CHI,16,20,0,6,0,,,10.6,,,1,0,,63.2,0,,,0,0,0.0,0,5,25.0,47,1,0,0,0,0,0,0.0,,0,1,1.5,50.0,13.2,14.0,7.0,0,0,0.0,46.4,0,11,0.0,0,0,66.7,1,15,75.0,114,1,0,2,0,11,3,0.8,11.0
Caraun Reid,8793,DI,ARZ,3,1,0,1,0,,,0.0,,,0,0,,60.0,0,,,0,0,0.0,0,0,0.0,29,0,0,0,0,0,0,,,0,0,,,2.1,,,0,0,,59.2,0,,100.0,1,0,0.0,0,1,100.0,47,0,0,0,0,0,0,0.0,
Chris Smith,8794,ED,CLV,9,3,0,8,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,29,0,0,0,0,0,0,,,0,1,,,4.6,,,0,0,,62.3,0,,0.0,0,0,0.0,0,3,100.0,65,0,0,0,0,0,0,0.0,
Devon Kennard,8809,ED,DET,16,147,0,11,0,5.0,50.0,18.2,57.0,28.5,0,0,0.0,72.1,0,8,33.3,1,0,60.4,1,62,42.2,341,4,2,2,0,8,12,0.1,8.0,0,0,-1.4,100.0,38.2,7.6,7.6,0,0,0.0,69.1,0,7,22.2,2,0,81.0,9,73,49.7,191,8,7,9,0,31,44,0.5,3.4
Antone Exum Jr.,8817,S,SF,1,13,0,28,0,,,100.0,,,0,0,,62.6,0,,,0,0,0.0,0,5,38.5,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,63.2,0,,,0,0,0.0,0,8,61.5,8,0,0,0,0,0,0,0.0,
Bennett Jackson,8822,S,NYJ,3,14,0,22,0,,,100.0,,,0,0,,63.3,0,,0.0,0,0,0.0,0,9,64.3,9,0,1,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.7,0,,,0,0,0.0,0,4,28.6,4,0,0,0,0,0,0,0.0,
T.J. Carrie,8853,CB,CLV,15,406,0,8,0,9.4,52.0,91.6,8.1,4.2,0,3,12.0,39.6,0,30,20.0,2,2,91.9,13,120,29.6,131,0,8,25,1,199,54,1.9,15.3,0,3,7.4,88.9,90.1,7.7,6.9,0,0,0.0,55.5,1,50,13.8,4,0,124.3,32,255,62.8,283,8,22,36,3,358,180,1.4,11.2
Beau Allen,8858,DI,TB,13,1,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,40,1,0,0,0,0,0,,,0,0,,,2.0,,,0,0,,59.8,0,,,0,0,0.0,0,1,100.0,49,0,0,0,0,0,0,0.0,
Shelby Harris,8869,DI,DEN,16,1,0,10,0,,,1.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,98,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,68.0,0,,20.0,1,0,0.0,0,0,0.0,216,7,4,0,0,0,0,,
Corey Nelson,8876,LB,DEN,4,40,0,10,0,,,71.4,,,0,0,,65.0,0,,,0,0,0.0,0,5,12.5,7,0,0,0,0,0,0,0.0,,0,2,1.0,100.0,87.9,14.5,14.5,0,0,0.0,54.0,0,28,33.3,1,0,118.8,2,29,72.5,33,0,0,2,0,35,33,1.2,17.5
