player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Tyler Kroft,9518,TE,BUF,12,0,4,66.2,0,1,42,26.6,26.7,98.8,1,1,0,44,165,79.6,0,0,13,20.6,19.4,100.0,0,0,13,67
Jordan Howard,10784,HB,PHI,10,0,24,75.6,0,1,38,29.0,30.6,96.1,0,2,1,44,144,61.6,0,0,10,37.0,33.3,90.0,1,1,10,30
Dalvin Cook,11796,HB,MIN,16,0,18,37.3,2,3,40,11.2,11.5,91.2,1,6,1,44,382,20.6,1,3,19,17.3,17.4,84.2,5,1,21,121
Chukwuma Okorafor,46302,T,PIT,1,0,25,57.1,1,2,41,100.0,100.0,93.9,0,4,1,44,44,38.5,1,2,19,100.0,100.0,86.8,4,1,22,22
Foster Moreau,47043,TE,OAK,13,0,23,55.4,0,4,42,24.6,24.9,95.2,0,4,0,44,177,25.0,0,2,9,13.6,13.2,88.9,2,0,9,68
Noah Fant,42388,TE,DEN,16,1,10,27.2,1,2,39,9.6,10.0,91.0,4,5,2,44,439,29.5,0,1,12,6.3,6.8,95.8,1,0,14,206
Johnny Mundt,12206,TE,LA,11,0,26,77.1,2,2,43,51.8,50.6,95.3,0,4,0,44,87,66.5,0,0,1,9.1,8.3,100.0,0,0,1,12
Jeff Heuerman,9525,TE,DEN,14,0,10,72.2,0,2,40,21.6,21.8,97.5,0,2,0,43,197,76.6,0,0,4,6.8,7.9,100.0,0,0,5,63
Rhett Ellison,7128,TE,NYG,10,0,21,72.6,0,2,38,23.0,23.5,97.4,0,2,0,43,183,74.5,0,0,13,17.1,17.9,100.0,0,0,15,84
Eric Smith,46987,T,NYG,2,0,21,45.2,2,0,40,100.0,100.0,90.0,0,5,3,43,43,27.4,2,0,23,100.0,100.0,82.6,5,3,25,25
Jacob Hollister,12051,TE,SEA,13,0,29,45.2,3,4,41,10.6,10.4,89.0,1,8,1,43,412,40.3,1,1,15,8.2,8.7,93.3,2,0,17,195
Virgil Green,6356,TE,LAC,15,0,27,66.5,0,0,42,23.0,20.9,100.0,2,0,0,42,201,34.5,0,0,4,6.3,5.3,100.0,0,0,4,75
Seantrel Henderson,8871,T,HST,2,1,13,58.6,0,3,39,100.0,100.0,96.2,1,3,0,42,42,52.4,0,2,16,100.0,100.0,93.7,2,0,18,18
Nick O'Leary,9627,TE,JAX,12,0,15,87.5,0,0,41,22.9,21.8,100.0,0,0,0,42,193,86.2,0,0,14,19.4,18.8,100.0,0,0,15,80
Jalen Richard,11395,HB,OAK,16,0,23,69.8,1,1,39,16.1,16.3,97.4,0,2,0,41,252,64.0,1,1,26,18.7,19.4,96.2,2,0,28,144
Senio Kelemete,7144,G,HST,1,0,13,62.1,1,1,38,100.0,100.0,94.7,0,3,1,41,41,41.3,1,1,16,100.0,100.0,87.5,3,1,18,18
Jamaal Williams,11889,HB,GB,16,0,12,87.3,1,0,41,15.9,15.0,98.8,0,1,0,41,274,79.9,1,0,22,20.4,18.5,97.7,1,0,22,119
Brent Qvale,8921,G,NYJ,2,0,22,74.0,1,1,39,100.0,100.0,97.4,0,2,0,40,40,79.6,0,1,22,100.0,100.0,97.7,1,0,22,22
Kerryon Johnson,34455,HB,DET,8,0,11,70.9,2,1,39,27.7,26.8,96.2,0,3,0,40,149,65.3,1,1,15,26.3,25.9,93.3,2,0,15,58
Isaiah Prince,47019,T,CIN,3,1,7,32.0,0,5,35,97.2,97.5,90.0,1,6,1,39,40,8.5,0,5,17,100.0,100.0,79.4,6,1,18,18
Ja'Wuan James,8654,T,DEN,3,0,10,74.1,0,0,34,100.0,100.0,100.0,0,0,0,39,39,70.5,0,0,15,100.0,100.0,100.0,0,0,17,17
Trevon Wesco,42018,TE,NYJ,15,0,22,29.4,1,2,35,62.5,61.3,90.0,0,5,2,38,62,,0,0,0,0.0,0.0,,0,0,0,7
Sony Michel,27589,HB,NE,17,0,19,82.5,0,3,34,23.8,24.8,95.6,0,3,0,37,149,67.3,0,2,6,22.2,22.2,83.3,2,0,6,27
Frank Gore,2282,HB,BUF,17,0,4,71.7,1,1,33,20.6,21.1,97.0,0,2,0,37,175,64.6,1,0,8,20.0,20.9,93.7,1,0,9,43
Ben Koyack,9662,TE,JAX,11,0,15,78.7,0,2,34,35.4,34.6,97.1,0,2,0,37,107,81.7,0,0,4,15.4,20.6,100.0,0,0,7,34
Ty Johnson,45769,HB,DET,16,0,11,25.8,0,6,35,15.7,15.5,88.6,0,7,1,37,239,18.1,0,4,16,14.8,13.7,81.2,5,1,16,117
Marlon Mack,11898,HB,IND,14,0,14,24.4,1,3,33,15.7,16.3,84.8,0,7,3,37,227,16.1,1,2,10,16.7,17.5,75.0,4,1,11,63
Austin Ekeler,12164,HB,LAC,16,0,27,56.6,0,3,34,8.7,8.5,95.6,0,3,0,36,425,59.3,0,2,17,9.8,9.8,94.1,2,0,19,193
Mo Alie-Cox,12078,TE,IND,16,0,14,70.3,0,4,33,27.7,28.3,93.9,0,4,0,36,127,,0,0,0,0.0,0.0,,0,0,0,25
Jack Doyle,8520,TE,IND,16,0,14,78.3,0,1,34,8.5,8.4,98.5,1,1,0,36,430,72.3,0,0,3,2.0,1.9,100.0,0,0,3,162
Benjamin Watson,1753,TE,NE,11,0,19,65.7,0,2,34,11.8,12.0,97.1,2,2,0,36,300,46.8,0,0,4,3.1,3.6,100.0,0,0,5,137
Austin Hooper,10715,TE,ATL,13,0,2,65.0,2,1,35,6.8,6.4,95.7,0,3,0,35,546,44.9,1,0,11,4.2,3.9,95.5,1,0,11,279
Josh Jacobs,45953,HB,OAK,13,0,23,73.6,0,0,34,18.8,18.3,100.0,0,0,0,35,191,56.8,0,0,9,14.5,15.2,100.0,0,0,10,66
Ike Boettger,46918,C,BUF,1,0,4,28.6,0,1,33,100.0,100.0,98.5,0,1,0,35,35,80.4,0,0,13,100.0,100.0,100.0,0,0,13,13
Tyler Conklin,47124,TE,MIN,17,0,18,69.5,1,3,33,30.6,30.9,93.9,0,4,0,34,110,68.4,0,0,1,5.9,5.9,100.0,0,0,1,17
Gerald Everett,11799,TE,LA,12,0,26,44.3,1,1,34,12.1,11.4,94.1,0,3,1,34,298,27.9,0,0,5,3.4,3.1,80.0,1,1,5,161
Ito Smith,45932,HB,ATL,7,1,2,28.7,0,3,31,27.9,27.0,95.2,2,3,0,33,122,18.8,0,3,20,30.3,28.0,92.5,3,0,21,75
Phil Haynes,29244,G,SEA,1,0,29,68.9,0,2,31,100.0,100.0,96.8,0,2,0,33,33,76.1,0,1,16,100.0,100.0,96.9,1,0,16,16
Kyle Juszczyk,7912,FB,SF,15,0,28,73.1,0,1,31,17.9,17.6,98.4,2,1,0,33,187,48.9,0,0,2,4.9,6.5,100.0,0,0,3,46
T.J. Hockenson,40912,TE,DET,12,0,11,35.2,1,2,31,9.9,9.6,88.7,1,5,2,33,344,73.4,0,0,2,1.4,2.0,100.0,0,0,3,151
Ryan Izzo,47327,TE,NE,6,0,19,55.4,1,0,30,24.4,23.9,95.0,3,2,1,32,134,65.8,0,0,1,3.2,2.8,100.0,0,0,1,36
Logan Thomas,8755,TE,DET,16,0,11,61.7,0,2,31,16.0,15.5,93.5,1,3,1,32,206,74.9,0,0,3,3.1,2.9,100.0,0,0,3,104
Mark Walton,45996,HB,MIA,7,0,17,32.8,0,2,26,19.8,22.1,92.3,0,3,1,31,140,83.5,0,0,7,13.5,13.0,100.0,0,0,7,54
Korey Cunningham,38555,T,NE,1,0,19,63.2,0,1,26,100.0,100.0,98.1,0,1,0,31,31,60.4,0,0,2,100.0,100.0,100.0,0,0,4,4
Daniel Brown,10144,TE,NYJ,14,0,22,62.2,0,0,30,22.9,22.0,93.3,1,2,2,31,141,51.9,0,0,6,10.9,11.1,83.3,1,1,7,63
Phillip Lindsay,12660,HB,DEN,16,2,10,19.5,1,8,29,12.1,12.4,84.5,2,9,0,31,250,10.8,0,5,8,9.8,10.8,68.7,5,0,9,83
Josh Andrews,9068,C,IND,2,0,14,49.9,0,4,28,100.0,100.0,92.9,0,4,0,31,31,56.4,0,3,16,100.0,100.0,90.6,3,0,18,18
Antony Auclair,24606,TE,TB,8,0,30,58.2,1,1,29,48.3,47.7,93.1,0,3,1,31,65,75.8,0,0,5,50.0,45.5,100.0,0,0,5,11
Adrian Peterson,3623,HB,WAS,15,0,32,21.2,1,3,29,18.6,17.9,89.7,0,5,1,30,168,39.7,0,2,7,20.0,19.4,85.7,2,0,7,36
Dawson Knox,35883,TE,BUF,16,0,4,48.6,0,1,27,6.9,7.2,94.4,1,2,1,30,414,55.1,0,0,10,5.3,5.6,90.0,1,1,11,196
Jordan Akins,47050,TE,HST,16,0,13,61.7,0,3,26,6.3,6.9,94.2,0,3,0,30,436,68.5,0,0,3,1.8,1.7,100.0,0,0,3,180
Alex Armah,11948,FB,CAR,15,0,5,77.6,0,0,29,56.9,55.8,100.0,0,0,0,29,52,79.5,0,0,12,60.0,57.1,100.0,0,0,12,21
Darrel Williams,13014,HB,KC,11,0,16,55.8,0,1,28,21.2,20.3,94.6,0,2,1,29,143,66.4,0,0,5,9.1,7.9,100.0,0,0,5,63
James Conner,11860,HB,PIT,10,0,25,43.4,0,4,25,14.0,14.9,92.0,0,4,0,29,195,20.1,0,3,11,13.8,13.2,86.4,3,0,12,91
Tarik Cohen,11874,HB,CHI,16,0,6,70.6,1,0,28,7.2,7.1,98.2,0,1,0,29,410,76.3,0,0,10,5.6,5.8,100.0,0,0,11,191
Carlos Hyde,8692,HB,HST,18,0,13,56.5,0,1,25,9.3,10.1,98.0,0,1,0,29,286,42.4,0,0,8,14.8,18.0,100.0,0,0,11,61
Chris Thompson,7936,HB,WAS,11,0,32,54.6,0,1,22,9.2,10.9,97.7,0,1,0,29,265,58.1,0,0,17,11.6,13.6,100.0,0,0,22,162
Tyler Eifert,7802,TE,CIN,16,0,7,79.6,0,0,29,7.7,7.1,100.0,0,0,0,29,411,63.1,0,0,7,3.3,3.1,100.0,0,0,7,226
Malcolm Brown,9902,HB,LA,14,0,26,61.2,1,2,23,19.2,20.7,93.5,0,3,0,28,135,53.6,1,1,11,21.6,24.1,90.9,2,0,14,58
Brian Hill,11911,HB,ATL,10,0,2,16.3,1,7,28,20.6,19.6,78.6,0,10,2,28,143,26.9,1,5,19,26.0,24.7,84.2,6,0,19,77
Levine Toilolo,7915,TE,SF,15,0,28,66.3,1,2,27,45.0,45.0,94.4,0,3,0,27,60,63.3,0,1,5,55.6,55.6,90.0,1,0,5,9
Joe Haeg,10789,T,IND,8,0,14,63.0,0,1,25,96.2,96.4,94.0,0,2,1,27,28,34.1,0,1,7,100.0,100.0,92.9,1,0,8,8
Zach Banner,11892,T,PIT,14,0,25,54.4,0,0,26,74.3,73.0,96.2,0,1,1,27,37,72.3,0,0,2,33.3,28.6,100.0,0,0,2,7
C.J. Ham,11347,FB,MIN,18,0,18,82.1,0,1,23,18.5,19.8,97.8,0,1,0,26,131,74.6,0,0,0,0.0,10.0,,0,0,1,10
Vance McDonald,7836,TE,PIT,14,0,25,65.7,0,1,25,6.0,5.7,98.0,1,1,0,26,453,43.9,0,1,9,3.9,3.5,94.4,1,0,9,259
Evan Brown,38709,G,MIA,2,0,17,69.5,1,0,24,100.0,100.0,97.9,0,1,0,26,26,50.5,1,0,10,100.0,100.0,95.0,1,0,10,10
Charles Clay,6326,TE,ARZ,15,0,1,54.1,0,5,24,11.5,11.5,89.6,1,5,0,26,226,5.4,0,1,1,2.1,1.9,50.0,1,0,1,53
Wayne Gallman,11895,HB,NYG,10,0,21,62.8,0,1,21,18.4,20.5,97.6,0,1,0,26,127,68.2,0,0,7,10.4,14.5,100.0,0,0,11,76
Alvin Kamara,11822,HB,NO,15,0,20,60.6,0,2,24,6.1,6.1,95.8,1,2,0,26,426,49.5,0,2,8,4.3,4.5,87.5,2,0,9,202
Nyheim Miller-Hines,48103,HB,IND,16,0,14,47.6,1,0,26,10.6,9.9,98.1,0,1,0,26,263,43.4,0,0,13,9.8,9.4,100.0,0,0,13,139
Dan Skipper,12307,T,DET,4,0,11,57.8,1,1,25,100.0,100.0,96.0,0,2,0,25,25,52.6,1,0,8,100.0,100.0,93.7,1,0,8,8
Irv Smith Jr.,42060,TE,MIN,18,0,18,64.3,1,2,24,6.5,6.4,93.7,0,3,0,25,388,35.1,0,2,5,3.7,3.5,80.0,2,0,5,143
Zach Line,8420,FB,NO,12,0,20,83.7,0,0,23,25.0,25.8,95.7,0,1,1,25,97,70.2,0,0,5,15.6,16.7,80.0,1,1,6,36
Chase Edmonds,45851,HB,ARZ,10,0,1,74.5,1,1,24,19.4,19.1,95.8,0,2,0,25,131,69.8,1,1,11,28.9,30.0,90.9,2,0,12,40
Stephen Carlson,94365,TE,CLV,9,0,8,77.3,1,0,22,27.2,28.1,97.7,0,1,0,25,89,71.8,0,0,2,9.5,9.1,100.0,0,0,2,22
Travis Homer,45859,HB,SEA,5,0,29,62.8,1,2,24,22.0,20.9,93.7,0,3,0,24,115,48.4,1,2,15,25.0,24.2,90.0,3,0,15,62
Blake Jarwin,12320,TE,DAL,16,0,9,76.5,1,0,23,10.3,10.1,97.8,0,1,0,24,237,65.8,0,0,1,1.0,0.9,100.0,0,0,1,107
Zach Ertz,7816,TE,PHI,16,0,24,62.0,0,1,21,3.5,3.8,97.6,0,1,0,24,635,5.0,0,0,1,0.4,0.4,100.0,0,0,1,264
Kaden Smith,40973,TE,NYG,9,0,21,56.2,0,1,22,8.4,8.7,97.7,1,1,0,24,277,51.7,0,0,6,4.6,5.1,100.0,0,0,7,138
Ross Dwelley,20994,TE,SF,17,0,28,51.8,0,2,19,11.6,13.2,89.5,0,3,1,24,182,51.5,0,1,8,12.9,13.6,81.2,2,1,9,66
Patrick Ricard,48862,DI,BLT,17,0,3,86.6,0,0,21,26.9,28.2,100.0,0,0,0,24,85,76.9,0,0,2,18.2,16.7,100.0,0,0,2,12
Matt Gono,66448,T,ATL,2,0,2,52.0,1,0,23,100.0,100.0,97.8,0,1,0,23,23,30.2,1,0,11,100.0,100.0,95.5,1,0,11,11
Aviante Collins,12049,G,MIN,1,0,18,67.3,1,0,21,100.0,100.0,97.6,0,1,0,22,22,82.3,0,0,5,100.0,100.0,100.0,0,0,6,6
Jimmy Graham,5619,TE,GB,18,0,12,71.5,0,0,22,4.8,4.4,95.5,1,1,1,22,502,53.5,0,0,7,3.2,2.9,85.7,1,1,7,240
Bilal Powell,6278,HB,NYJ,12,0,22,36.3,0,3,21,24.1,23.9,88.1,0,4,1,22,92,38.2,0,2,12,27.3,27.7,83.3,3,1,13,47
Bo Scarbrough,45731,HB,DET,6,0,11,48.3,0,1,20,30.8,31.4,92.5,0,2,1,22,70,76.2,0,0,2,12.5,12.5,100.0,0,0,2,16
Drew Sample,47259,TE,CIN,9,0,7,70.2,1,0,18,34.0,36.2,97.2,0,1,0,21,58,45.0,1,0,5,23.8,22.7,90.0,1,0,5,22
DeAndre Washington,10777,HB,OAK,16,0,23,77.2,1,0,20,13.7,13.9,97.5,0,1,0,21,151,65.3,1,0,9,13.4,14.5,94.4,1,0,10,69
Pharaoh Brown,12247,TE,CLV,8,1,8,72.0,0,1,19,34.5,33.3,97.4,2,1,0,21,63,69.2,0,0,1,11.1,11.1,100.0,0,0,1,9
Nick Vannett,10728,TE,PIT,16,0,25,43.9,0,0,18,8.7,9.4,94.4,0,1,1,21,223,44.6,0,0,5,6.0,6.4,100.0,0,0,6,94
J.D. McKissic,11047,HB,DET,16,0,11,54.1,0,2,20,11.6,10.5,95.0,0,2,0,20,191,40.5,0,2,12,15.2,13.0,91.7,2,0,12,92
Will Dissly,30762,TE,SEA,6,0,29,66.9,0,1,18,14.6,14.6,97.2,1,1,0,20,137,68.7,0,0,1,3.1,2.8,100.0,0,0,1,36
Rex Burkhead,7971,HB,NE,14,1,19,69.2,0,1,18,10.2,10.7,97.2,1,1,0,20,187,42.2,0,0,4,5.3,6.1,100.0,0,0,5,82
Evan Engram,11778,TE,NYG,8,1,21,67.2,0,0,15,4.9,5.7,100.0,1,0,0,19,334,53.2,0,0,6,4.0,4.2,100.0,0,0,7,166
Patrick Morris,46084,G,DEN,1,0,10,53.1,0,1,18,100.0,100.0,97.2,0,1,0,19,19,80.5,0,0,3,100.0,100.0,100.0,0,0,4,4
Mike Davis,9559,HB,CAR,6,0,5,61.4,0,0,17,29.3,29.0,94.1,0,1,1,18,62,35.9,0,0,8,28.6,26.7,87.5,1,1,8,30
Jon Hilliman,45826,HB,NYG,3,0,21,87.9,0,0,14,23.3,27.7,100.0,0,0,0,18,65,84.7,0,0,5,18.5,20.7,100.0,0,0,6,29
Keith Smith,9302,FB,ATL,16,0,2,48.5,1,1,17,23.9,23.7,94.1,0,2,0,18,76,66.9,0,0,5,27.8,28.6,100.0,0,0,6,21
Robert Tonyan,12193,TE,GB,13,0,12,61.7,0,1,16,15.0,15.5,84.4,0,3,2,18,116,72.2,0,0,1,3.6,6.1,100.0,0,0,2,33
Ian Thomas,42130,TE,CAR,15,0,5,78.5,0,0,17,8.5,8.6,100.0,0,0,0,18,209,72.9,0,0,3,3.5,3.4,100.0,0,0,3,89
Jordan Wilkins,26618,HB,IND,13,0,14,28.4,2,4,16,15.8,16.5,81.2,0,6,0,18,109,28.1,2,3,13,27.7,27.5,80.8,5,0,14,51
Myles Gaskin,45914,HB,MIA,7,1,17,35.3,0,2,16,19.3,19.8,93.7,1,2,0,17,86,21.3,0,2,7,16.7,16.3,85.7,2,0,7,43
Seth DeValve,10772,TE,JAX,12,0,15,82.4,0,1,17,10.4,9.9,97.1,0,1,0,17,171,72.4,0,0,1,1.4,1.3,100.0,0,0,1,75
Andrew Beck,47121,TE,DEN,16,0,10,64.7,1,0,17,16.8,16.0,97.1,0,1,0,17,106,,0,0,0,0.0,0.0,,0,0,0,32
Parker Ehinger,10739,G,BLT,2,0,3,41.2,0,0,16,100.0,100.0,93.7,1,1,1,17,17,14.0,0,0,8,100.0,100.0,87.5,1,1,8,8
Elijhaa Penny,11300,FB,NYG,14,0,21,57.8,0,2,16,26.7,25.4,93.7,0,2,0,17,67,46.0,0,2,9,39.1,38.5,88.9,2,0,10,26
Cooper Kupp,11824,WR,LA,16,0,26,72.0,0,1,16,2.8,2.7,90.6,1,2,1,17,619,,0,0,0,0.0,0.0,,0,0,0,297
Dontrell Hilliard,45691,HB,CLV,14,0,8,17.0,1,3,16,16.3,14.8,81.2,0,5,1,16,108,6.8,1,3,9,20.9,20.5,66.7,5,1,9,44
Wendell Smallwood,10787,HB,WAS,11,0,32,39.5,0,1,15,14.7,15.1,96.7,0,1,0,16,106,59.5,0,1,8,13.6,13.3,93.7,1,0,8,60
Trey Burton,9185,TE,CHI,8,0,6,56.5,0,1,15,7.9,7.9,96.7,0,1,0,16,202,30.8,0,0,1,1.1,1.0,100.0,0,0,1,96
Danny Vitale,10831,FB,GB,15,0,12,71.4,0,0,13,16.3,18.2,100.0,1,0,0,16,88,80.7,0,0,4,15.4,15.4,100.0,0,0,4,26
Matt Breida,12271,HB,SF,14,0,28,50.4,0,1,14,12.2,13.2,96.4,0,1,0,16,121,76.4,0,0,1,4.5,7.7,100.0,0,0,2,26
T.J. Yeldon,9469,HB,BUF,6,0,4,43.5,0,1,15,13.3,13.2,96.7,0,1,0,16,121,73.3,0,0,7,11.7,11.5,100.0,0,0,7,61
Trey Edmunds,38329,HB,PIT,8,0,25,25.1,0,4,15,27.8,27.6,86.7,0,4,0,16,58,22.0,0,4,13,32.5,31.8,84.6,4,0,14,44
LeSean McCoy,4976,HB,KC,14,0,16,63.0,0,0,14,8.8,8.7,100.0,1,0,0,16,183,49.8,0,0,4,8.9,9.8,100.0,0,0,6,61
Boston Scott,39462,HB,PHI,8,0,24,59.6,0,2,16,14.0,13.6,93.7,0,2,0,16,118,43.0,0,2,8,21.1,20.0,87.5,2,0,8,40
Dru Samia,45376,G,MIN,1,0,18,57.6,0,0,14,100.0,100.0,100.0,0,0,0,15,15,77.5,0,0,3,100.0,100.0,100.0,0,0,4,4
Melvin Gordon III,9448,HB,LAC,12,0,27,47.0,2,0,13,5.9,6.3,92.3,0,2,0,15,240,35.1,1,0,5,4.7,5.2,90.0,1,0,6,115
Hunter Henry,10669,TE,LAC,12,0,27,57.3,0,1,13,3.2,3.5,96.2,1,1,0,15,433,35.3,0,0,2,1.0,1.4,100.0,0,0,3,222
Aaron Stinnie,28653,G,TB,2,0,30,23.6,0,2,15,100.0,100.0,93.3,0,2,0,15,15,38.1,0,1,10,100.0,100.0,95.0,1,0,10,10
Olisaemeka Udoh,28394,T,MIN,1,0,18,79.7,0,0,14,100.0,100.0,100.0,1,0,0,15,15,75.6,0,0,3,100.0,100.0,100.0,0,0,4,4
Robert Woods,7822,WR,LA,15,0,26,79.3,0,0,13,2.1,2.3,100.0,3,0,0,15,656,66.3,0,0,1,0.4,0.4,100.0,0,0,1,285
C.J. Prosise,10724,HB,SEA,8,0,29,42.6,1,2,12,13.8,16.0,87.5,0,3,0,15,94,27.1,1,2,7,17.5,20.5,78.6,3,0,9,44
Justice Hill,45865,HB,BLT,17,0,3,53.8,1,0,15,10.1,9.7,90.0,0,2,1,15,154,31.4,1,0,8,10.8,10.7,81.2,2,1,8,75
Tyler Larsen,9304,G,CAR,4,0,5,79.9,0,0,13,100.0,100.0,100.0,0,0,0,14,14,77.7,0,0,8,100.0,100.0,100.0,0,0,8,8
Mike Gesicki,47153,TE,MIA,16,0,17,66.6,0,0,13,2.4,2.4,100.0,1,0,0,14,573,51.4,0,0,6,2.1,1.9,100.0,0,0,6,312
Coleman Shelton,39316,G,LA,2,0,26,29.2,0,1,13,100.0,100.0,96.2,0,1,0,14,14,19.9,0,1,9,100.0,100.0,94.4,1,0,10,10
Ameer Abdullah,9487,HB,MIN,18,0,18,87.2,0,0,12,11.4,12.5,100.0,0,0,0,14,112,84.5,0,0,7,11.9,12.5,100.0,0,0,8,64
Hale Hentges,47150,TE,WAS,11,0,32,60.6,0,0,11,15.3,17.3,90.9,0,1,1,13,75,69.6,0,0,1,4.3,4.3,100.0,0,0,1,23
Alec Ingold,34934,FB,OAK,15,0,23,87.1,0,0,13,22.8,22.4,100.0,0,0,0,13,58,74.4,0,0,1,7.1,7.1,100.0,0,0,1,14
Geoff Swaim,9679,TE,JAX,6,1,15,48.1,0,1,11,10.6,11.2,95.5,1,1,0,13,116,24.0,0,0,3,5.4,4.8,100.0,0,0,3,62
Eric Tomlinson,9786,TE,OAK,6,0,23,50.7,0,1,13,41.9,41.9,96.2,0,1,0,13,31,48.9,0,1,2,25.0,25.0,75.0,1,0,2,8
Spencer Ware,7975,HB,KC,3,0,16,34.6,0,3,11,21.2,21.1,86.4,0,3,0,12,57,61.6,0,1,4,12.5,11.4,87.5,1,0,4,35
Ben Powers,41482,G,BLT,1,0,3,70.9,0,0,11,100.0,100.0,100.0,0,0,0,12,12,78.5,0,0,4,100.0,100.0,100.0,0,0,4,4
Patrick DiMarco,6997,FB,BUF,13,0,4,77.0,0,0,9,12.9,15.6,100.0,0,0,0,12,77,75.0,0,0,0,0.0,3.4,,0,0,1,29
Tyrone Swoopes,12267,TE,SEA,5,0,29,63.3,0,0,12,32.4,31.6,100.0,0,0,0,12,38,,0,0,0,0.0,0.0,,0,0,0,5
Ben Braunecker,11335,TE,CHI,8,0,6,45.2,0,0,10,11.4,11.6,100.0,0,0,0,11,95,,0,0,0,0.0,0.0,,0,0,0,39
David Njoku,11784,TE,CLV,4,0,8,58.4,0,0,9,14.8,16.4,88.9,0,1,1,11,67,70.2,0,0,1,3.7,3.4,100.0,0,0,1,29
James O'Shaughnessy,9606,TE,JAX,5,0,15,77.8,0,0,9,7.4,8.4,100.0,0,0,0,11,131,,0,0,0,0.0,0.0,,0,0,0,63
Derek Carrier,7406,TE,OAK,15,0,23,77.1,0,0,10,11.0,11.2,100.0,0,0,0,11,98,69.7,0,0,1,2.4,2.2,100.0,0,0,1,45
Adam Shaheen,11800,TE,CHI,8,0,6,70.6,0,0,11,13.6,12.6,100.0,0,0,0,11,87,70.2,0,0,1,2.8,2.4,100.0,0,0,1,41
Ty Montgomery,9527,WR,NYJ,16,0,22,20.1,0,1,9,10.7,12.0,94.4,0,1,0,11,92,15.9,0,0,3,7.1,10.9,100.0,0,0,5,46
Ryquell Armstead,45810,HB,JAX,14,0,15,43.0,0,2,11,11.0,10.5,81.8,0,3,1,11,105,36.0,0,1,7,12.5,11.9,78.6,2,1,7,59
Vernon Davis,2951,TE,WAS,4,1,32,55.1,0,0,9,6.8,7.4,88.9,1,1,1,11,149,71.7,0,0,1,1.4,1.3,100.0,0,0,1,77
Kareem Hunt,11841,HB,CLV,8,0,8,84.5,0,0,11,5.5,5.0,100.0,0,0,0,11,218,80.3,0,0,4,4.0,3.7,100.0,0,0,4,109
Andy Janovich,10810,FB,DEN,7,0,10,74.9,0,0,10,18.2,18.6,100.0,0,0,0,11,59,,0,0,0,0.0,0.0,,0,0,0,11
Ryan Hunter,46904,G,KC,1,1,16,0.0,0,2,9,100.0,100.0,88.9,1,2,0,11,11,0.0,0,2,8,100.0,100.0,87.5,2,0,10,10
Sean Culkin,12037,TE,LAC,4,0,27,35.6,0,0,10,18.9,17.9,90.0,0,1,1,10,56,,0,0,0,0.0,0.0,,0,0,0,26
Chandler Cox,45629,FB,MIA,11,0,17,50.2,0,0,9,36.0,37.0,88.9,0,1,1,10,27,,0,0,0,0.0,0.0,,0,0,0,5
Jeff Wilson Jr.,29413,HB,SF,9,0,28,57.0,1,0,10,41.7,35.7,85.0,0,2,1,10,28,56.5,1,0,6,60.0,42.9,75.0,2,1,6,14
Jamize Olawale,7572,FB,DAL,14,0,9,84.6,0,0,8,18.2,20.4,100.0,0,0,0,10,49,74.6,0,0,1,7.1,6.7,100.0,0,0,1,15
Clive Walford,9501,TE,MIA,7,0,17,57.2,1,0,10,16.7,16.4,95.0,0,1,0,10,61,70.9,0,0,2,9.1,9.1,100.0,0,0,2,22
Justin Jackson,29539,HB,LAC,7,0,27,25.7,0,4,10,18.5,17.9,80.0,0,4,0,10,56,14.6,0,3,5,19.2,19.2,70.0,3,0,5,26
Jared Cook,5012,TE,NO,15,1,20,44.7,0,1,8,2.2,2.5,93.7,3,1,0,10,404,69.7,0,0,1,0.5,0.5,100.0,0,0,1,209
Garrett Celek,7274,TE,SF,5,0,28,56.1,1,0,6,31.6,43.5,91.7,0,1,0,10,23,71.2,0,0,0,0.0,40.0,,0,0,2,5
Cethan Carter,47149,TE,CIN,7,0,7,59.5,0,1,10,31.3,29.4,95.0,0,1,0,10,34,,0,0,0,0.0,0.0,,0,0,0,4
Khari Blasingame,44889,FB,TEN,9,0,31,84.5,0,0,9,33.3,33.3,100.0,0,0,0,9,27,60.9,0,0,1,50.0,50.0,100.0,0,0,1,2
Tommy Sweeney,47216,TE,BUF,6,0,4,54.5,0,1,9,13.4,13.0,94.4,1,1,0,9,69,66.3,0,0,1,3.3,3.3,100.0,0,0,1,30
Derrius Guice,45664,HB,WAS,5,0,32,83.0,0,0,9,18.8,18.0,100.0,0,0,0,9,50,73.0,0,0,1,6.7,6.7,100.0,0,0,1,15
