player,player_id,position,team_name,player_game_count,coverage_snaps,coverage_snaps_per_reception,coverage_snaps_per_target,franchise_id,interceptions,qb_rating_against,receptions,targets,touchdowns,yards,yards_after_catch,yards_per_coverage_snap
Jamal Perry,12259,CB,MIA,14,213,7.1,4.6,17,1,106.8,30,46,4,336,142,1.58
Logan Ryan,7864,CB,TEN,19,564,7.1,5.0,31,4,98.7,80,112,6,916,397,1.62
Chris Lammons,49368,CB,MIA,8,70,7.0,5.4,17,0,138.6,10,13,1,146,45,2.09
Brandon Facyson,50564,CB,LAC,4,7,7.0,3.5,27,0,56.3,1,2,0,-3,1,-0.43
Marcus Williams,11797,S,NO,12,35,7.0,5.8,20,1,109.7,5,6,1,62,45,1.77
Jamie Collins Sr.,7833,LB,NE,16,35,7.0,7.0,19,0,118.8,5,5,0,73,41,2.09
Raekwon McMillan,11809,LB,MIA,5,7,7.0,3.5,17,0,70.8,1,2,0,13,8,1.86
Desmond Trufant,7803,CB,ATL,8,28,7.0,4.7,2,0,149.3,4,6,1,83,29,2.96
James Burgess,11202,LB,NYJ,9,28,7.0,4.7,22,0,83.3,4,6,0,37,25,1.32
Darryl Roberts,9680,CB,NYJ,11,49,7.0,4.9,22,0,87.9,7,10,0,66,28,1.35
Nicholas Morrow,51674,LB,OAK,14,62,6.9,3.9,23,0,69.3,9,16,0,78,35,1.26
Damontae Kazee,11904,CB,ATL,10,135,6.8,5.6,2,0,132.6,20,24,2,220,110,1.63
Derwin James Jr.,51368,S,LAC,5,27,6.8,6.8,27,0,79.2,4,4,0,1,11,0.04
Vernon Hargreaves III,10645,CB,HST,17,280,6.8,4.7,13,0,108.9,41,59,3,452,178,1.61
Matt Milano,11918,LB,BUF,11,40,6.7,5.0,4,0,94.8,6,8,0,58,26,1.45
Blake Cashman,35413,LB,NYJ,7,20,6.7,5.0,22,0,94.8,3,4,0,29,11,1.45
Joe Walker,10885,LB,ARZ,8,20,6.7,5.0,1,0,86.5,3,4,0,21,10,1.05
Briean Boddy-Calhoun,10903,CB,IND,2,47,6.7,5.9,14,0,84.4,7,8,0,34,24,0.72
Ibraheim Campbell,9548,S,GB,8,20,6.7,5.0,12,0,99.0,3,4,0,33,21,1.65
Josh Jackson,50417,S,GB,5,20,6.7,6.7,12,0,106.9,3,3,0,29,13,1.45
M.J. Stewart,49397,CB,TB,7,202,6.7,4.9,30,0,110.4,30,41,2,306,140,1.51
Delano Hill,11849,S,SEA,6,13,6.5,6.5,29,0,112.5,2,2,0,22,15,1.69
Jeff Heath,8396,S,DAL,13,98,6.5,5.2,9,0,112.1,15,19,1,127,51,1.3
Ryan Anderson,11804,ED,WAS,10,13,6.5,4.3,32,0,72.9,2,3,0,11,9,0.85
Jerome Baker,28091,LB,MIA,14,26,6.5,4.3,17,0,93.1,4,6,0,51,16,1.96
Ryan Kerrigan,6168,ED,WAS,5,13,6.5,6.5,32,0,118.8,2,2,0,26,7,2.0
Antoine Bethea,3152,S,NYG,14,32,6.4,4.6,21,0,113.7,5,7,0,88,45,2.75
Grant Haley,50473,CB,NYG,10,217,6.4,5.4,21,0,113.8,34,40,1,372,208,1.71
Adrian Amos,9575,S,GB,16,77,6.4,4.8,12,0,111.5,12,16,1,100,23,1.3
Damien Wilson,9560,LB,KC,14,38,6.3,5.4,16,0,98.8,6,7,0,54,52,1.42
Tye Smith,9603,CB,TEN,5,19,6.3,6.3,31,0,158.3,3,3,1,54,16,2.84
LeShaun Sims,10791,CB,TEN,7,25,6.3,6.3,31,0,158.3,4,4,1,57,21,2.28
Taylor Rapp,51172,S,LA,15,154,6.2,4.2,26,0,86.5,25,37,0,250,106,1.62
Kemal Ishmael,8026,S,ATL,7,31,6.2,5.2,2,0,110.4,5,6,0,63,9,2.03
Shaquille Leonard,49684,LB,IND,13,56,6.2,5.6,14,0,132.9,9,10,1,79,34,1.41
Cody Barton,50727,LB,SEA,8,37,6.2,5.3,29,0,107.7,6,7,0,69,55,1.86
Eric Wilson,38587,LB,MIN,13,31,6.2,3.9,18,0,66.7,5,8,0,16,9,0.52
Josh Norman,7649,CB,WAS,9,31,6.2,3.9,32,0,83.9,5,8,0,57,16,1.84
Drue Tranquill,51276,LB,LAC,9,55,6.1,4.6,27,0,106.3,9,12,0,120,44,2.18
Corey Ballentine,83833,CB,NYG,6,171,6.1,4.3,21,0,132.7,28,40,4,374,138,2.19
Fabian Moreau,11836,CB,WAS,12,138,6.0,5.5,32,1,113.0,23,25,1,298,167,2.16
Blessuan Austin,50434,CB,NYJ,4,6,6.0,3.0,22,0,68.8,1,2,0,12,6,2.0
Oren Burks,50203,LB,GB,2,6,6.0,2.0,12,0,74.3,1,3,0,32,1,5.33
Xavier Woods,11946,S,DAL,13,36,6.0,5.1,9,0,89.9,6,7,0,39,22,1.08
Rasul Douglas,11854,CB,PHI,5,6,6.0,3.0,24,0,75.0,1,2,0,15,1,2.5
Terrance Mitchell,8888,CB,CLV,3,6,6.0,3.0,8,0,56.3,1,2,0,-1,2,-0.17
Isaiah Irving,12171,ED,CHI,5,6,6.0,6.0,6,0,108.3,1,1,0,10,5,1.67
David Mayo,9602,LB,NYG,8,12,6.0,4.0,21,0,78.5,2,3,0,15,7,1.25
L.J. Fort,7292,LB,BLT,6,12,6.0,4.0,3,0,78.5,2,3,0,15,11,1.25
Tre'Davious White,11782,CB,BUF,12,18,6.0,6.0,4,0,86.1,3,3,0,14,10,0.78
E.J. Speed,94351,LB,IND,3,6,6.0,6.0,14,0,79.2,1,1,0,-1,2,-0.17
Armani Watts,51264,S,KC,5,6,6.0,6.0,16,0,118.8,1,1,0,13,0,2.17
Sherrick McManis,5667,CB,CHI,5,6,6.0,6.0,6,0,79.2,1,1,0,2,5,0.33
Wesley Woodyard,4583,LB,TEN,10,18,6.0,6.0,31,0,105.6,3,3,0,28,24,1.56
Roderic Teamer,51405,S,LAC,7,41,5.9,5.9,27,1,58.6,7,7,0,53,43,1.29
Ugo Amadi,49352,CB,SEA,7,82,5.9,5.1,29,0,101.0,14,16,0,132,97,1.61
D.J. Swearinger Sr.,7838,S,NO,8,46,5.8,3.8,20,0,129.2,8,12,3,92,46,2.0
Shawn Williams,7865,S,CIN,16,70,5.8,4.4,7,0,98.4,12,16,0,130,40,1.86
Jamar Taylor,7835,CB,ATL,10,154,5.7,3.9,2,0,101.2,27,39,1,308,145,2.0
Rashaan Evans,50213,LB,TEN,12,17,5.7,4.3,31,0,97.9,3,4,0,32,4,1.88
Byron Jones,9460,CB,DAL,13,34,5.7,4.3,9,0,116.7,6,8,0,115,43,3.38
Josey Jewell,50720,LB,DEN,7,17,5.7,5.7,10,0,79.2,3,3,0,3,-1,0.18
Jalen Thompson,49116,S,ARZ,10,28,5.6,4.7,1,0,132.6,5,6,1,38,13,1.36
Quincy Williams,49779,LB,JAX,8,28,5.6,5.6,15,0,115.0,5,5,0,58,19,2.07
Reshad Jones,5686,S,MIA,3,22,5.5,4.4,17,0,146.3,4,5,1,48,24,2.18
DeAndre Baker,33356,CB,NYG,11,22,5.5,5.5,21,0,150.0,4,4,2,42,25,1.91
Ricardo Allen,8782,S,ATL,16,88,5.5,4.4,2,1,96.9,16,20,2,85,61,0.97
Marshon Lattimore,11766,CB,NO,11,22,5.5,2.8,20,0,88.0,4,8,0,85,58,3.86
Denzel Perryman,9481,LB,LAC,11,32,5.3,4.6,27,0,83.3,6,7,0,28,13,0.88
Anthony Walker Jr.,11916,LB,IND,14,48,5.3,4.4,14,0,116.7,9,11,1,52,31,1.08
Aaron Colvin,8749,CB,WAS,5,48,5.3,4.8,32,0,158.3,9,10,2,126,26,2.63
Jamel Dean,34918,CB,TB,5,21,5.3,2.6,30,0,113.0,4,8,2,57,1,2.71
Danny Trevathan,7177,LB,CHI,7,16,5.3,5.3,6,0,118.8,3,3,0,44,51,2.75
Ben Niemann,51099,LB,KC,11,32,5.3,5.3,16,0,101.4,6,6,0,50,38,1.56
Shaquill Griffin,11845,CB,SEA,12,26,5.2,5.2,29,0,110.8,5,5,0,53,15,2.04
Marvell Tell III,49217,CB,IND,9,26,5.2,3.3,14,0,139.6,5,8,1,88,48,3.38
A.J. Bouye,8110,CB,JAX,14,47,5.2,3.6,15,0,117.1,9,13,1,99,19,2.11
Mark Barron,7013,LB,PIT,13,57,5.2,4.8,25,1,64.6,11,12,0,94,62,1.65
Anthony Barr,8644,LB,MIN,16,76,5.1,4.0,18,0,100.7,15,19,0,155,100,2.04
Roquan Smith,50892,LB,CHI,12,41,5.1,4.6,6,0,95.4,8,9,0,62,19,1.51
Xavier Rhodes,7806,CB,MIN,13,25,5.0,5.0,18,0,114.2,5,5,0,57,7,2.28
Dane Cruikshank,25546,S,TEN,1,5,5.0,2.5,31,0,56.3,1,2,0,4,-1,0.8
Ja'Whaun Bentley,50966,LB,NE,3,5,5.0,5.0,19,0,108.3,1,1,0,10,4,2.0
Chandler Jones,7027,ED,ARZ,3,5,5.0,5.0,1,0,95.8,1,1,0,7,8,1.4
Preston Smith,9471,ED,GB,5,5,5.0,5.0,12,0,91.7,1,1,0,6,2,1.2
Kyle Fuller,8649,CB,CHI,8,10,5.0,2.5,6,0,92.7,2,4,0,47,21,4.7
Sione Takitaki,12666,LB,CLV,3,5,5.0,5.0,8,0,95.8,1,1,0,7,6,1.4
Prince Amukamara,6171,CB,CHI,10,15,5.0,3.8,6,0,125.0,3,4,1,20,10,1.33
Troy Reeder,38268,LB,LA,6,10,5.0,5.0,26,0,91.7,2,2,0,12,1,1.2
Trae Waynes,9444,CB,MIN,11,20,5.0,5.0,18,0,132.3,4,4,2,25,0,1.25
Saquan Hampton,49037,S,NO,1,5,5.0,5.0,20,0,79.2,1,1,0,-1,2,-0.2
Jeremiah Attaochu,8685,ED,DEN,4,5,5.0,5.0,10,0,79.2,1,1,0,1,0,0.2
Tre Flowers,49059,CB,SEA,14,30,5.0,4.3,29,0,93.5,6,7,0,45,13,1.5
Jahlani Tavai,51055,LB,DET,6,10,5.0,3.3,11,0,75.7,2,3,0,13,0,1.3
Tremaine Edmunds,50905,LB,BUF,12,25,5.0,5.0,4,0,109.2,5,5,0,51,19,2.04
Mychal Kendricks,7049,LB,SEA,14,115,5.0,4.1,29,1,81.1,23,28,0,197,156,1.71
Dre Kirkpatrick,7023,CB,CIN,4,15,5.0,5.0,7,0,118.8,3,3,0,52,53,3.47
Marcus Epps,51391,S,PHI,4,5,5.0,5.0,24,0,118.8,1,1,0,36,0,7.2
Bruce Irvin,7021,ED,CAR,5,5,5.0,5.0,5,0,79.2,1,1,0,3,0,0.6
Darious Williams,55724,CB,LA,3,10,5.0,5.0,26,0,158.3,2,2,1,56,34,5.6
Sean Chandler,51315,S,NYG,5,5,5.0,5.0,21,0,118.8,1,1,0,16,4,3.2
Terrence Brooks,8714,S,NE,12,39,4.9,3.5,19,1,88.1,8,11,1,87,10,2.23
Blake Martinez,10765,LB,GB,11,19,4.8,4.8,12,0,97.9,4,4,0,30,20,1.58
Bobby Okereke,50954,LB,IND,14,48,4.8,4.4,14,0,90.2,10,11,0,62,43,1.29
Kwon Alexander,9557,LB,SF,9,24,4.8,4.0,28,0,88.9,5,6,0,32,28,1.33
Travin Howard,50959,LB,LA,4,24,4.8,3.0,26,0,76.6,5,8,0,43,9,1.79
Alec Ogletree,7811,LB,NYG,11,29,4.8,4.1,21,0,89.3,6,7,0,38,27,1.31
Pierre Desir,8762,CB,IND,10,28,4.7,4.0,14,0,110.7,6,7,0,74,21,2.64
Montez Sweat,27271,ED,WAS,7,14,4.7,3.5,32,0,80.2,3,4,0,15,18,1.07
Patrick Peterson,6157,CB,ARZ,9,42,4.7,3.8,1,0,158.3,9,11,2,157,62,3.74
Devin White,43089,LB,TB,12,33,4.7,4.1,30,0,114.1,7,8,0,91,75,2.76
Jarrad Davis,11776,LB,DET,7,14,4.7,4.7,11,0,118.8,3,3,0,63,19,4.5
Quincy Wilson,11801,CB,IND,7,28,4.7,3.5,14,0,144.3,6,8,1,77,30,2.75
Kyzir White,44485,LB,LAC,11,32,4.6,4.6,27,0,89.3,7,7,0,38,47,1.19
George Odum,31342,S,IND,12,23,4.6,4.6,14,0,115.0,5,5,0,58,38,2.52
Sean Lee,5580,LB,DAL,15,46,4.6,3.8,9,0,88.2,10,12,0,62,23,1.35
Nathan Gerry,11940,LB,PHI,9,23,4.6,4.6,24,0,92.5,5,5,0,31,12,1.35
Haason Reddick,11768,LB,ARZ,11,45,4.5,4.1,1,0,103.4,10,11,0,97,30,2.16
Deionte Thompson,25444,S,ARZ,4,9,4.5,4.5,1,0,118.8,2,2,0,27,5,3.0
Steven Nelson,9531,CB,PIT,3,9,4.5,4.5,25,0,158.3,2,2,1,30,22,3.33
Craig Robertson,7003,LB,NO,5,9,4.5,4.5,20,0,108.3,2,2,0,20,11,2.22
Shaq Thompson,9458,LB,CAR,14,135,4.4,3.8,5,0,94.0,31,36,0,236,152,1.75
Jordan Hicks,9517,LB,ARZ,16,93,4.4,3.9,1,2,90.6,21,24,1,258,178,2.77
A.J. Klein,7930,LB,NO,13,31,4.4,3.4,20,1,60.0,7,9,0,71,48,2.29
Walt Aikens,8760,S,MIA,3,13,4.3,4.3,17,0,108.3,3,3,0,30,8,2.31
Jaire Alexander,49350,CB,GB,17,43,4.3,3.9,12,0,157.8,10,11,2,136,80,3.16
Nigel Bradham,7105,LB,PHI,9,26,4.3,4.3,24,0,109.0,6,6,0,61,24,2.35
Keanu Neal,10651,S,ATL,3,25,4.2,3.6,2,0,92.9,6,7,0,44,15,1.76
De'Vondre Campbell,10749,LB,ATL,15,55,4.2,3.2,2,1,112.6,13,17,2,131,35,2.38
Will Compton,8308,LB,OAK,4,16,4.0,4.0,23,0,104.2,4,4,0,36,28,2.25
Danny Johnson,49379,CB,WAS,2,8,4.0,2.7,32,0,89.6,2,3,0,23,7,2.88
Myles Jack,10670,LB,JAX,10,40,4.0,3.3,15,1,110.8,10,12,2,113,61,2.83
Julian Stanford,7372,LB,BUF,1,4,4.0,4.0,4,0,87.5,1,1,0,5,1,1.25
Corey Thompson,18551,LB,BUF,1,4,4.0,4.0,4,0,91.7,1,1,0,6,3,1.5
Ronald Darby,9483,CB,PHI,4,4,4.0,4.0,24,0,108.3,1,1,0,10,10,2.5
Jon Bostic,7831,LB,WAS,14,28,4.0,3.5,32,0,158.3,7,8,1,111,44,3.96
Deshazor Everett,9940,S,WAS,3,4,4.0,4.0,32,0,147.9,1,1,1,10,5,2.5
Christian Kirksey,8706,LB,CLV,2,4,4.0,4.0,8,0,79.2,1,1,0,-2,0,-0.5
Justin Hollins,48498,ED,DEN,4,12,4.0,3.0,10,0,91.7,3,4,0,26,8,2.17
Deon Bush,10758,S,CHI,3,8,4.0,4.0,6,0,97.9,2,2,0,15,1,1.88
Brennan Scarlett,11169,ED,HST,9,15,3.8,3.8,13,0,89.6,4,4,0,22,15,1.47
Levi Wallace,25445,CB,BUF,11,19,3.8,3.2,4,1,72.2,5,6,0,65,53,3.42
Donald Payne,51589,LB,JAX,5,23,3.8,3.8,15,0,109.7,6,6,0,62,29,2.7
Jalen Reeves-Maybin,11879,LB,DET,6,11,3.7,3.7,11,0,95.8,3,3,0,21,3,1.91
Lorenzo Alexander,2476,ED,BUF,7,11,3.7,2.8,4,0,93.8,3,4,0,28,29,2.55
Germaine Pratt,29407,LB,CIN,10,18,3.6,3.6,7,0,158.3,5,5,1,69,25,3.83
Nick Kwiatkoski,10747,LB,CHI,5,7,3.5,3.5,6,0,118.8,2,2,0,26,16,3.71
Shaquil Barrett,9000,ED,TB,7,7,3.5,3.5,30,0,93.8,2,2,0,13,9,1.86
Richard Sherman,6306,CB,SF,10,14,3.5,3.5,28,0,86.5,4,4,0,19,15,1.36
Kentrell Brothers,10794,LB,MIN,2,7,3.5,3.5,18,0,79.2,2,2,0,2,2,0.29
Cory Littleton,11190,LB,LA,13,34,3.4,2.8,26,0,122.6,10,12,1,81,53,2.38
Jayon Brown,11910,LB,TEN,14,34,3.4,2.6,31,0,106.3,10,13,0,125,41,3.68
Reggie Ragland,10675,LB,KC,10,13,3.3,2.2,16,0,70.1,4,6,0,18,17,1.38
Najee Goode,7137,LB,JAX,6,10,3.3,2.5,15,0,103.1,3,4,0,37,44,3.7
Harold Landry III,48600,ED,TEN,4,3,3.0,3.0,31,0,100.0,1,1,0,8,3,2.67
Maurice Alexander,8745,LB,BUF,1,3,3.0,3.0,4,0,83.3,1,1,0,4,2,1.33
Torry McTyer,49357,CB,CIN,1,3,3.0,3.0,7,0,104.2,1,1,0,9,0,3.0
Anthony Hitchens,8754,LB,KC,10,18,3.0,2.6,16,0,94.6,6,7,0,47,15,2.61
Arthur Maulet,12224,CB,NYJ,6,12,3.0,3.0,22,0,110.4,4,4,0,42,9,3.5
Corey Nelson,8876,LB,DEN,1,3,3.0,3.0,10,0,95.8,1,1,0,7,8,2.33
Carl Lawson,11871,ED,CIN,3,3,3.0,1.5,7,0,72.9,1,2,0,14,7,4.67
Ahkello Witherspoon,11821,CB,SF,8,12,3.0,2.4,28,0,158.3,4,5,1,107,78,8.92
Kenny Young,51029,LB,LA,4,6,3.0,3.0,26,0,118.8,2,2,0,29,29,4.83
Rashaan Gaulden,51241,S,NYG,1,3,3.0,3.0,21,0,83.3,1,1,0,4,7,1.33
Justin March-Lillard,10065,LB,DAL,2,3,3.0,1.5,9,0,62.5,1,2,0,9,5,3.0
Kyler Fackrell,10722,ED,GB,3,3,3.0,3.0,12,0,83.3,1,1,0,4,8,1.33
Kameron Kelly,35978,S,PIT,4,15,3.0,3.0,25,0,142.9,5,5,1,44,10,2.93
Davontae Harris,37492,CB,DEN,3,3,3.0,1.5,10,0,62.5,1,2,0,9,3,3.0
Patrick Onwuasor,11100,LB,BLT,10,17,2.8,2.1,3,0,94.8,6,8,0,58,31,3.41
B.J. Goodson,10743,LB,GB,6,11,2.8,2.8,12,0,158.3,4,4,1,51,29,4.64
Kamu Grugier-Hill,10842,LB,PHI,3,5,2.5,2.5,24,0,89.6,2,2,0,11,9,2.2
Marquel Lee,11923,LB,OAK,4,5,2.5,2.5,23,0,118.8,2,2,0,32,20,6.4
Elijah Lee,11987,LB,SF,2,5,2.5,2.5,28,0,79.2,2,2,0,5,12,1.0
Josh Bynes,6503,LB,BLT,5,5,2.5,2.5,3,0,114.6,2,2,0,23,22,4.6
Kayvon Webster,7871,CB,WAS,1,2,2.0,2.0,32,0,118.8,1,1,0,32,17,16.0
Darron Lee,10654,LB,KC,4,4,2.0,2.0,16,0,118.8,2,2,0,26,22,6.5
Uchenna Nwosu,50084,ED,LAC,1,2,2.0,2.0,27,0,79.2,1,1,0,3,-1,1.5
Neiko Thorpe,7716,CB,SEA,2,2,2.0,2.0,29,0,91.7,1,1,0,6,2,3.0
Kris Boyd,34222,CB,MIN,1,2,2.0,2.0,18,0,79.2,1,1,0,3,2,1.5
Trey Marshall,49154,S,DEN,2,4,2.0,2.0,10,0,122.9,2,2,1,8,6,2.0
Joshua Kalu,51203,CB,TEN,2,2,2.0,2.0,31,0,118.8,1,1,0,14,1,7.0
Nate Meadors,50353,CB,MIN,1,2,2.0,2.0,18,0,156.3,1,1,1,12,0,6.0
Harvey Langi,50118,ED,NYJ,2,3,1.5,1.5,22,0,91.7,2,2,0,12,12,4.0
Jamal Agnew,11920,CB,DET,1,1,1.0,1.0,11,0,79.2,1,1,0,0,1,0.0
Terrell Suggs,1326,ED,KC,1,1,1.0,1.0,16,0,118.8,1,1,0,37,37,37.0
Nick Scott,49012,S,LA,1,1,1.0,1.0,26,0,91.7,1,1,0,6,7,6.0
Zach Brown,7055,LB,PHI,2,2,1.0,1.0,24,0,102.1,2,2,0,17,7,8.5
Mazzi Wilkins,27582,CB,TB,1,1,1.0,1.0,30,0,116.7,1,1,0,12,14,12.0
James Vaughters,9934,ED,CHI,1,1,1.0,1.0,6,0,91.7,1,1,0,6,5,6.0
Craig James,26360,CB,PHI,1,1,1.0,1.0,24,0,87.5,1,1,0,5,1,5.0
Josh Sweat,50120,ED,PHI,1,1,1.0,1.0,24,0,118.8,1,1,1,1,0,1.0
