player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Julian Blackmon,49434,S,NO,1,41,0,20,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,2.4,1,0,0,0,0,0,0,0.0,,0,0,23.5,50.0,100.0,32.0,16.0,0,0,0.0,51.9,0,6,,0,0,56.3,1,32,78.0,32,0,0,2,0,6,0,0.2,6.0
Taron Johnson,49511,CB,LV,1,36,0,23,0,16.0,100.0,100.0,5.0,5.0,0,0,0.0,38.3,0,30,,0,0,118.8,1,5,13.9,5,0,0,1,0,30,14,6.0,30.0,0,1,-7.0,100.0,95.5,19.0,19.0,0,0,0.0,71.2,0,-1,0.0,0,0,79.2,1,21,58.3,22,0,0,1,0,-1,6,-0.1,-1.0
Denzel Ward,49558,CB,CLV,1,25,0,8,0,,,100.0,,,0,0,,62.9,0,,,0,0,0.0,0,3,12.0,3,0,0,0,0,0,0,0.0,,0,1,4.5,100.0,100.0,9.0,9.0,0,0,0.0,69.0,0,4,0.0,0,0,118.8,2,18,72.0,18,0,1,2,1,4,3,0.2,2.0
Rock Ya-Sin,49564,CB,DET,1,65,0,11,0,4.2,80.0,100.0,4.0,3.2,0,0,0.0,30.2,0,11,0.0,0,0,98.3,4,20,30.8,20,0,4,5,0,38,21,2.4,9.5,0,0,7.8,50.0,97.5,19.5,9.8,0,0,0.0,65.0,0,11,33.3,1,0,59.4,2,39,60.0,40,1,2,4,0,15,2,0.4,7.5
Quincy Williams,49779,LB,CLV,1,22,0,8,0,,,100.0,,,0,0,,62.0,0,,,0,0,0.0,0,3,13.6,3,0,0,0,0,0,0,0.0,,0,0,9.3,75.0,88.2,5.0,3.8,0,0,0.0,29.4,0,22,0.0,0,0,113.5,3,15,68.2,17,0,1,4,0,47,12,3.1,15.7
Azeez Al-Shaair,49792,LB,HST,1,37,0,13,0,,,100.0,,,0,0,,64.4,0,,,0,0,0.0,0,9,24.3,9,0,0,0,0,0,0,0.0,,0,0,13.0,100.0,100.0,24.0,24.0,0,0,0.0,51.3,0,16,0.0,0,0,118.8,1,27,73.0,27,1,2,1,0,16,3,0.7,16.0
Zaire Franklin,49834,LB,GB,1,30,0,12,0,,,60.0,,,0,0,,61.8,0,,,0,0,0.0,0,3,10.0,5,0,0,0,0,0,0,0.0,,0,0,2.7,66.7,94.7,9.0,6.0,0,0,0.0,57.4,0,8,0.0,0,0,75.7,2,18,60.0,19,1,1,3,0,13,1,0.7,6.5
Broderick Washington,50049,DI,BLT,1,1,0,3,0,,,100.0,,,0,1,,61.3,0,,,0,1,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,
Uchenna Nwosu,50084,ED,SEA,1,1,0,29,0,,,0.0,,,0,1,,60.0,0,,,0,1,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,11.1,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,9,0,0,0,0,0,0,0.0,
Jacob Martin,50152,ED,TEN,1,1,0,31,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,2,0,0,0,0,0,0,,,0,0,4.0,100.0,8.3,1.0,1.0,0,0,0.0,46.7,0,30,100.0,1,0,118.8,1,1,100.0,12,0,0,1,0,30,26,30.0,30.0
Arden Key,50201,ED,IND,1,4,0,14,1,,,7.1,,,0,0,,61.5,0,,50.0,1,0,0.0,0,1,25.0,14,1,0,0,0,0,0,0.0,,0,0,,,33.3,,,0,0,,60.8,0,,,0,0,0.0,0,2,50.0,6,0,0,0,0,0,0,0.0,
Josh Hines-Allen,50235,ED,JAX,1,3,0,15,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,6,2,0,0,0,0,0,,,0,0,,,16.7,,,0,0,,62.2,0,,100.0,2,0,0.0,0,2,66.7,12,0,0,0,0,0,0,0.0,
Jeremy Reaves,50406,S,WAS,1,35,0,32,0,,,100.0,,,0,0,,60.8,0,,,0,0,0.0,0,5,14.3,5,0,0,0,0,0,0,0.0,,0,0,26.0,100.0,100.0,23.0,23.0,0,0,0.0,56.8,0,17,,0,0,158.3,1,24,68.6,24,0,0,1,1,17,0,0.7,17.0
Jalen Davis,50431,CB,CIN,1,31,0,7,1,25.0,50.0,100.0,12.0,6.0,0,1,50.0,60.3,0,10,50.0,1,1,64.6,1,12,38.7,12,0,0,2,0,10,2,0.8,10.0,0,0,13.0,100.0,83.3,5.0,5.0,0,0,0.0,48.1,0,13,,0,0,118.8,1,5,16.1,6,0,0,1,0,13,0,2.6,13.0
Mike Jackson,50437,CB,CAR,1,40,0,5,0,,,100.0,,,0,0,,61.9,0,,,0,0,0.0,0,3,7.5,3,0,0,0,0,0,0,0.0,,0,0,14.0,0.0,100.0,,28.0,0,0,0.0,72.2,0,,0.0,0,0,39.6,0,29,72.5,29,0,2,1,0,0,0,0.0,
Avonte Maddox,50543,S,DET,1,60,0,11,0,14.0,66.7,100.0,7.5,5.0,0,0,0.0,47.2,0,31,,0,0,149.3,2,19,31.7,19,0,0,3,1,39,3,2.6,19.5,0,0,16.0,33.3,94.7,36.0,12.0,0,1,33.3,57.8,0,8,0.0,0,1,42.4,1,36,60.0,38,0,2,3,0,8,2,0.2,8.0
Cody Barton,50727,LB,TEN,1,25,0,31,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,4.0,3,0,0,0,0,0,0,0.0,,0,0,0.0,100.0,95.0,18.0,18.0,0,0,0.0,75.8,0,4,0.0,0,0,83.3,1,19,76.0,20,2,2,1,0,4,4,0.2,4.0
Jordyn Brooks,50851,LB,MIA,1,27,0,17,0,,,85.7,,,0,0,,64.0,0,,,0,0,0.0,0,6,22.2,7,0,0,0,0,0,0,0.0,,0,1,2.0,100.0,85.0,4.0,4.0,0,0,0.0,84.0,0,8,0.0,0,0,87.5,4,17,63.0,20,3,4,4,0,20,12,1.3,5.0
Roquan Smith,50892,LB,BLT,1,31,0,3,0,,,83.3,,,0,0,,64.0,0,,,0,0,0.0,0,5,16.1,6,0,0,0,0,0,0,0.0,,0,1,3.0,50.0,85.7,17.0,8.5,0,0,0.0,79.0,0,8,0.0,0,0,60.4,1,18,58.1,21,1,4,2,0,8,4,0.5,8.0
Tremaine Edmunds,50905,LB,NYG,1,38,0,21,0,0.0,100.0,81.8,7.0,7.0,0,0,0.0,79.1,0,0,0.0,0,0,79.2,1,9,23.7,11,1,1,1,0,0,0,0.0,0.0,0,0,2.8,100.0,95.7,4.4,4.4,0,0,0.0,62.3,0,13,0.0,0,0,99.2,5,22,57.9,23,2,4,5,0,39,25,1.8,7.8
Robert Spillane,50918,LB,NE,1,25,0,19,0,-5.0,100.0,70.0,6.0,6.0,0,0,0.0,78.4,0,2,0.0,0,0,79.2,1,7,28.0,10,1,1,1,0,2,7,0.3,2.0,0,0,4.8,75.0,100.0,5.0,3.8,0,0,0.0,29.1,0,13,0.0,0,0,93.8,3,15,60.0,15,1,4,4,0,28,12,1.9,9.3
Bobby Okereke,50954,LB,CAR,1,27,0,5,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,3.5,100.0,83.3,10.0,10.0,0,0,0.0,85.1,0,19,0.0,0,0,118.8,2,20,74.1,24,0,3,2,0,29,22,1.5,14.5
Frankie Luvu,51028,LB,WAS,1,15,0,32,0,,,66.7,,,0,0,,61.6,0,,,0,0,0.0,0,2,13.3,3,0,0,0,0,0,0,0.0,,0,1,5.0,100.0,76.9,5.0,5.0,0,0,0.0,52.8,0,8,0.0,0,0,93.8,2,10,66.7,13,1,0,2,0,13,3,1.3,6.5
Jahlani Tavai,51055,LB,JAX,1,2,0,15,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,66.7,,,0,0,,50.7,0,,100.0,1,0,0.0,0,2,100.0,3,0,0,0,0,0,0,0.0,
Julian Love,51081,S,SEA,1,41,0,29,0,,,33.3,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,2.4,3,0,0,0,0,0,0,0.0,,0,0,,,94.4,,,0,0,,66.8,0,,,0,0,0.0,0,17,41.5,18,0,0,0,0,0,0,0.0,
Marcelino McCrary-Ball,51112,LB,NYJ,1,3,0,22,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,75.0,,,0,0,,62.5,0,,,0,0,0.0,0,3,100.0,4,0,0,0,0,0,0,0.0,
P.J. Locke,51189,S,DAL,1,20,0,9,0,12.0,100.0,100.0,6.0,6.0,0,0,0.0,51.7,0,12,0.0,0,0,116.7,1,6,30.0,6,0,1,1,0,12,0,2.0,12.0,0,0,,,100.0,,,0,0,,43.0,0,,,0,0,0.0,0,12,60.0,12,0,0,0,0,0,0,0.0,
Minkah Fitzpatrick,51206,S,NYJ,1,4,0,22,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,25.0,1,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.3,0,,,0,0,0.0,0,2,50.0,2,0,0,0,0,0,0,0.0,
Fred Warner,51222,LB,SF,1,27,0,28,0,,,80.0,,,0,0,,63.7,0,,,0,0,0.0,0,4,14.8,5,0,0,0,0,0,0,0.0,,0,0,6.0,100.0,84.6,8.0,8.0,0,0,0.0,41.2,0,8,0.0,0,0,100.0,1,11,40.7,13,0,1,1,0,8,2,1.0,8.0
Derwin James Jr.,51368,S,LAC,1,38,0,27,1,1.0,100.0,88.9,3.5,3.5,0,0,0.0,45.5,0,7,50.0,1,0,127.1,2,8,21.1,9,0,0,2,1,10,10,1.4,5.0,0,0,5.7,71.4,93.1,5.2,3.7,0,1,14.3,59.7,0,10,14.3,1,1,80.7,5,27,71.1,29,2,6,7,0,32,10,1.2,6.4
Amani Hooker,51378,S,TEN,1,27,0,31,0,-8.0,100.0,100.0,3.0,3.0,0,0,0.0,72.9,0,-8,,0,0,79.2,1,3,11.1,3,0,0,1,0,-8,0,-2.7,-8.0,0,1,20.5,100.0,95.0,9.0,9.0,0,0,0.0,51.7,0,40,25.0,1,0,118.8,2,19,70.4,20,1,2,2,0,42,1,2.3,21.0
Marcus Epps,51391,S,PHI,1,31,0,24,0,2.0,100.0,100.0,10.0,10.0,0,0,0.0,67.1,0,8,0.0,0,0,100.0,1,10,32.3,10,0,2,1,0,8,6,0.8,8.0,0,1,,,100.0,,,0,0,,71.3,0,,0.0,0,0,0.0,0,17,54.8,17,0,0,0,0,0,0,0.0,
Jaylinn Hawkins,51423,S,BLT,1,33,0,3,0,6.0,0.0,83.3,,5.0,0,0,0.0,61.7,0,,,0,0,39.6,0,5,15.2,6,0,0,1,0,0,0,0.0,,0,0,2.0,100.0,100.0,20.0,20.0,0,0,0.0,71.0,0,2,0.0,0,0,79.2,1,21,63.6,21,1,1,1,0,2,0,0.1,2.0
Kaden Elliss,51485,LB,NO,1,33,0,20,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,3.0,1,0,0,0,0,0,0,0.0,,0,1,4.0,100.0,78.1,25.0,25.0,0,0,0.0,72.1,0,5,0.0,0,0,87.5,1,25,75.8,32,1,4,1,0,5,1,0.2,5.0
Dre Greenlaw,51503,LB,SF,1,19,0,28,0,,,100.0,,,0,0,,66.3,0,,0.0,0,0,0.0,0,3,15.8,3,0,1,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,50.4,0,,,0,0,0.0,0,7,36.8,7,0,0,0,0,0,0,0.0,
Claudin Cherelus,52094,LB,CAR,1,1,0,5,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Paulson Adebo,52280,CB,NYG,1,9,0,21,0,42.0,0.0,100.0,,4.0,1,0,0.0,64.9,0,,,0,0,39.6,0,5,55.6,5,0,0,1,0,0,0,0.0,,0,0,13.0,100.0,100.0,2.0,2.0,0,0,0.0,35.2,0,15,0.0,0,0,118.8,2,4,44.4,4,0,2,2,0,25,-1,6.3,12.5
Ivan Pace Jr.,53587,LB,MIN,1,6,0,18,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,63.2,0,,,0,0,0.0,0,5,83.3,5,0,0,0,0,0,0,0.0,
Carrington Valentine,53750,CB,GB,1,6,0,12,0,-2.0,100.0,100.0,1.0,1.0,0,0,0.0,36.5,0,9,,0,0,143.8,1,2,33.3,2,0,0,1,1,9,11,9.0,9.0,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,0.0,
Malcolm Koonce,55015,ED,LV,1,3,0,23,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,1,,,21.4,,,0,0,,63.4,0,,50.0,1,0,0.0,0,3,100.0,14,0,0,0,0,0,0,0.0,
Boye Mafe,55220,ED,CIN,1,2,0,7,0,,,8.3,,,0,0,,53.4,0,,100.0,1,0,0.0,0,1,50.0,12,0,0,0,0,0,0,0.0,,0,0,,,11.1,,,0,0,,69.4,0,,,0,0,0.0,0,1,50.0,9,1,0,0,0,0,0,0.0,
Elijah Hicks,55584,S,CHI,1,6,0,6,0,,,100.0,,,0,0,,63.2,0,,,0,0,0.0,0,4,66.7,4,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,0.0,
A.J. Terrell,55586,CB,ATL,1,41,0,2,0,18.0,50.0,100.0,8.0,4.0,0,0,0.0,29.4,0,11,0.0,0,0,66.7,1,10,24.4,10,0,1,2,0,11,2,1.4,11.0,0,1,18.3,66.7,100.0,12.0,8.0,0,1,33.3,58.9,0,14,0.0,0,0,85.4,2,26,63.4,26,1,2,3,0,20,3,0.8,10.0
CJ Henderson,55593,CB,ATL,1,6,0,2,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,1,0,0,0,0,0,0,0.0,,0,0,32.0,0.0,100.0,,1.5,0,1,50.0,90.1,0,,0.0,0,0,39.6,0,3,50.0,3,0,1,2,0,0,0,0.0,
Amik Robertson,55619,CB,WAS,1,35,0,32,0,,,100.0,,,0,0,,65.4,0,,,0,0,0.0,0,5,14.3,5,0,0,0,0,0,0,0.0,,0,0,4.5,50.0,100.0,23.0,11.5,0,0,0.0,76.7,0,3,16.7,1,0,56.3,1,24,68.6,24,1,5,2,0,3,1,0.1,3.0
Deommodore Lenoir,55686,CB,SF,1,32,0,28,0,7.3,66.7,80.0,2.0,1.3,0,1,33.3,90.1,0,4,0.0,0,0,70.1,2,4,12.5,5,2,2,3,0,5,4,1.3,2.5,0,0,15.0,60.0,100.0,4.3,2.6,0,0,0.0,29.4,0,23,0.0,0,0,81.3,3,16,50.0,16,1,2,5,0,35,6,2.7,11.7
Marcus Jones,55717,CB,NE,1,15,0,19,0,24.0,100.0,87.5,7.0,7.0,0,0,0.0,52.9,0,24,0.0,0,0,118.8,1,7,46.7,8,0,1,1,0,24,0,3.4,24.0,0,0,-3.0,100.0,100.0,7.0,7.0,0,0,0.0,66.4,0,5,0.0,0,0,87.5,1,7,46.7,7,1,2,1,0,5,8,0.7,5.0
Xavier McKinney,55775,S,GB,1,34,0,12,0,,,100.0,,,0,0,,39.7,0,,,0,0,0.0,0,5,14.7,5,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.1,0,,0.0,0,0,0.0,0,19,55.9,19,1,1,0,0,0,0,0.0,
Montaric Brown,55797,CB,JAX,1,22,0,15,0,,,100.0,,,0,0,,62.7,0,,,0,0,0.0,0,4,18.2,4,0,0,0,0,0,0,0.0,,0,0,26.0,66.7,100.0,6.0,4.0,0,0,0.0,39.4,0,46,0.0,0,0,149.3,2,12,54.5,12,0,1,3,1,59,2,4.9,29.5
Kamren Curl,55800,S,LA,1,19,0,26,0,,,100.0,,,0,0,,62.4,0,,,0,0,0.0,0,3,15.8,3,0,0,0,0,0,0,0.0,,0,0,-5.5,100.0,100.0,6.5,6.5,0,0,0.0,66.9,0,8,0.0,0,0,93.8,2,13,68.4,13,1,2,2,0,13,24,1.0,6.5
Eric Stokes,55912,CB,LV,1,40,0,23,0,,,100.0,,,0,0,,64.9,0,,,0,0,0.0,0,5,12.5,5,0,0,0,0,0,0,0.0,,0,0,14.0,66.7,100.0,10.5,7.0,0,0,0.0,39.3,0,25,,0,0,109.7,2,23,57.5,23,0,0,3,0,38,8,1.8,19.0
Bryan Cook,55940,S,CIN,1,39,0,7,0,0.0,100.0,100.0,12.0,12.0,0,0,0.0,52.8,0,11,0.0,0,0,112.5,1,13,33.3,13,0,2,1,0,11,11,0.9,11.0,0,0,,,100.0,,,0,0,,69.7,0,,50.0,1,0,0.0,0,11,28.2,11,1,1,0,0,0,0,0.0,
Tony Adams,55953,S,TEN,1,2,0,31,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,1,,,100.0,,,0,0,,64.4,0,,0.0,0,0,0.0,0,2,100.0,2,0,0,0,0,0,0,0.0,
Reed Blankenship,56065,S,HST,1,33,0,13,0,24.0,100.0,100.0,6.0,6.0,0,0,0.0,44.4,0,40,,0,0,118.8,1,8,24.2,8,0,0,1,0,40,16,6.7,40.0,0,0,2.5,100.0,100.0,5.3,5.3,0,0,0.0,65.1,0,15,0.0,0,0,94.8,4,24,72.7,24,3,5,4,0,27,17,1.3,6.8
DaRon Bland,56158,CB,DAL,1,34,0,9,0,8.0,100.0,100.0,7.0,7.0,0,0,0.0,66.8,0,8,0.0,0,0,100.0,1,7,20.6,7,1,1,1,0,8,0,1.1,8.0,0,0,14.0,66.7,100.0,11.0,7.3,0,0,0.0,58.8,0,15,0.0,0,0,126.4,2,22,64.7,22,2,2,3,1,21,0,1.0,10.5
Keisean Nixon,56167,CB,GB,1,32,0,12,0,9.0,100.0,100.0,3.0,3.0,0,0,0.0,82.6,1,9,0.0,0,0,64.6,1,5,15.6,5,0,1,1,0,9,0,3.0,9.0,0,0,14.3,50.0,89.5,8.5,4.3,0,1,25.0,55.9,0,17,0.0,0,0,70.8,2,17,53.1,19,2,2,4,0,26,2,1.5,13.0
Christian Braswell,56207,CB,JAX,1,3,0,15,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,63.5,0,,,0,0,0.0,0,3,100.0,3,0,0,0,0,0,0,0.0,
Quentin Lake,56245,S,LA,1,36,0,26,0,5.7,66.7,100.0,2.5,1.7,0,1,33.3,58.1,0,8,0.0,0,1,78.5,2,5,13.9,5,0,2,3,0,15,0,3.0,7.5,0,0,4.7,66.7,95.7,5.5,3.7,0,1,16.7,90.1,1,13,0.0,0,1,39.6,4,22,61.1,23,0,3,6,0,31,24,1.4,7.8
Jaylon Johnson,56259,CB,CHI,1,44,0,6,0,9.5,0.0,100.0,,10.0,0,0,0.0,70.3,0,,,0,0,39.6,0,22,50.0,22,0,0,2,0,0,0,0.0,,0,0,17.8,100.0,94.7,3.6,3.6,0,0,0.0,27.7,0,48,33.3,1,0,118.8,5,18,40.9,19,0,2,5,0,127,38,7.1,25.4
Elijah Molden,56290,S,LAC,1,34,0,27,0,,,100.0,,,0,0,,64.6,0,,0.0,0,0,0.0,0,8,23.5,8,0,1,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,65.5,0,,0.0,0,0,0.0,0,22,64.7,22,0,2,0,0,0,0,0.0,
A.J. Epenesa,56369,ED,PHI,1,3,0,24,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,-5.0,100.0,60.0,2.0,2.0,0,0,0.0,63.9,0,5,0.0,0,0,87.5,1,3,100.0,5,0,1,1,0,5,10,2.5,5.0
Chase Young,56436,ED,NO,1,5,0,20,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,17.4,,,0,0,,61.9,0,,,0,0,0.0,0,4,80.0,23,0,0,0,0,0,0,0.0,
Kwity Paye,56713,ED,LV,1,2,0,23,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,13.3,,,0,0,,60.5,0,,,0,0,0.0,0,2,100.0,15,3,0,0,0,0,0,0.0,
Arnold Ebiketie,56862,ED,PHI,1,2,0,24,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,5,0,0,0,0,0,0,,,0,0,,,10.0,,,0,0,,50.5,0,,50.0,1,0,0.0,0,1,50.0,10,0,1,0,0,0,0,0.0,
Jaelan Phillips,56902,ED,CAR,1,4,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,-4.0,100.0,17.4,4.0,4.0,0,0,0.0,64.6,0,7,,0,0,95.8,1,4,100.0,23,1,0,1,0,7,11,1.8,7.0
Jack Gibbens,57662,LB,ARZ,1,35,0,1,0,,,100.0,,,0,0,,60.7,0,,,0,0,0.0,0,2,5.7,2,0,0,0,0,0,0,0.0,,0,1,1.0,100.0,88.5,20.0,20.0,0,0,0.0,60.6,0,12,0.0,0,0,116.7,1,23,65.7,26,0,1,1,0,12,11,0.6,12.0
D'Marco Jackson,57691,LB,CHI,1,5,0,6,0,,,25.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,4,0,0,0,0,0,0,0.0,,0,0,,,75.0,,,0,0,,62.0,0,,,0,0,0.0,0,3,60.0,4,0,0,0,0,0,0,0.0,
Jalen Pitre,57737,S,HST,1,36,0,13,0,,,100.0,,,0,1,,82.4,0,,,0,1,0.0,0,9,25.0,9,0,0,0,0,0,0,0.0,,0,1,-5.0,100.0,96.3,11.5,11.5,0,0,0.0,74.7,0,3,0.0,0,0,79.2,2,26,72.2,27,1,2,2,0,5,15,0.2,2.5
Terrel Bernard,57739,LB,BUF,1,42,0,4,0,14.0,0.0,87.5,,6.0,0,0,0.0,57.6,0,,,0,0,39.6,0,7,16.7,8,0,0,1,0,0,0,0.0,,0,1,5.0,100.0,83.3,10.5,10.5,0,0,0.0,48.8,0,35,0.0,0,0,118.8,2,25,59.5,30,0,1,2,0,44,34,2.1,22.0
Isaiah McDuffie,57754,LB,GB,1,1,0,12,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Nate Landman,57788,LB,LA,1,36,0,26,0,,,100.0,,,0,0,,46.1,0,,100.0,1,0,0.0,0,5,13.9,5,0,0,0,0,0,0,0.0,,0,0,1.2,80.0,100.0,5.5,4.4,0,1,20.0,63.3,0,14,0.0,0,1,89.2,4,22,61.1,22,1,1,5,0,27,23,1.2,6.8
Ventrell Miller,57809,LB,JAX,1,14,0,15,0,,,100.0,,,0,0,,61.4,0,,,0,0,0.0,0,3,21.4,3,0,0,0,0,0,0,0.0,,0,0,,,77.8,,,0,0,,93.8,0,,0.0,0,0,0.0,0,7,50.0,9,2,2,0,0,0,0,0.0,
Del'Shawn Phillips,57868,LB,LAC,1,16,0,27,0,,,71.4,,,0,0,,65.2,0,,,0,0,0.0,0,5,31.3,7,0,0,0,0,0,0,0.0,,0,0,5.5,100.0,90.9,4.5,4.5,0,0,0.0,44.3,0,17,,0,0,112.5,2,10,62.5,11,0,0,2,0,22,11,2.4,11.0
Patrick Queen,57941,LB,PIT,1,28,0,25,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,2,0.0,50.0,100.0,23.0,11.5,0,0,0.0,35.1,0,7,33.3,1,0,58.3,1,25,89.3,25,0,0,2,0,7,12,0.3,7.0
K'Lavon Chaisson,57945,ED,WAS,1,6,0,32,0,,,25.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,4,0,0,0,0,0,0,0.0,,0,0,5.0,50.0,23.8,5.0,2.5,0,0,0.0,36.6,0,10,100.0,1,0,64.6,1,5,83.3,21,0,0,2,0,10,4,2.0,10.0
Willie Gay,57987,LB,MIA,1,15,0,17,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,2,13.3,2,0,0,0,0,0,0,0.0,,0,1,4.0,100.0,92.9,13.0,13.0,0,0,0.0,55.4,0,12,0.0,0,0,116.7,1,13,86.7,14,0,0,1,0,12,8,0.9,12.0
Pete Werner,58093,LB,NO,1,23,0,20,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,2,3.0,100.0,100.0,10.0,10.0,0,1,50.0,81.4,0,7,0.0,0,1,89.6,2,20,87.0,20,0,0,2,0,11,5,0.6,5.5
Baron Browning,58095,ED,ARZ,1,9,0,1,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,53.8,,,0,0,,65.0,0,,,0,0,0.0,0,7,77.8,13,0,0,0,0,0,0,0.0,
Derrick Barnes,58120,LB,DET,1,43,0,11,1,1.5,100.0,58.8,3.5,3.5,0,0,0.0,75.9,0,6,0.0,0,0,81.3,2,10,23.3,17,1,1,2,0,7,4,1.0,3.5,0,0,5.0,50.0,84.8,14.0,7.0,0,1,25.0,89.8,1,9,0.0,0,1,19.8,2,28,65.1,33,1,1,4,0,15,9,0.5,7.5
Devin Lloyd,58238,LB,CAR,1,31,0,5,0,,,66.7,,,0,0,,60.2,0,,100.0,1,0,0.0,0,2,6.5,3,0,0,0,0,0,0,0.0,,0,1,10.9,75.0,78.6,3.5,2.6,0,0,0.0,29.7,0,22,0.0,0,0,131.8,6,22,71.0,28,2,4,8,1,53,4,2.5,8.8
Michael Carter II,60644,CB,PHI,1,5,0,24,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,2,40.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,60.5,0,,,0,0,0.0,0,3,60.0,3,0,0,0,0,0,0,0.0,
James Pierre,60649,CB,MIN,1,22,0,18,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,1,,86.2,1,,0.0,0,1,0.0,0,16,72.7,16,0,3,0,0,0,0,0.0,
