player,player_id,position,team_name,player_game_count,declined_penalties,franchise_id,grades_pass_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_pass_block,snap_counts_pass_play,true_pass_set_grades_pass_block,true_pass_set_hits_allowed,true_pass_set_hurries_allowed,true_pass_set_non_spike_pass_block,true_pass_set_non_spike_pass_block_percentage,true_pass_set_pass_block_percent,true_pass_set_pbe,true_pass_set_pressures_allowed,true_pass_set_sacks_allowed,true_pass_set_snap_counts_pass_block,true_pass_set_snap_counts_pass_play
Joe Thuney,10712,G,KC,20,2,16,90.5,2,14,898,100.0,100.0,99.0,5,17,1,956,956,82.9,1,12,369,100.0,100.0,98.0,14,1,406,406
Creed Humphrey,59996,C,KC,20,2,16,79.8,1,8,898,100.0,100.0,99.2,4,12,3,956,956,74.2,0,5,369,100.0,100.0,98.8,7,2,406,406
Trey Smith,62960,G,KC,20,1,16,61.5,10,42,898,100.0,100.0,96.5,5,57,5,956,956,46.9,4,34,369,100.0,100.0,93.8,42,4,406,406
Orlando Brown Jr.,46227,T,KC,19,3,16,74.4,13,26,861,100.0,100.0,97.0,5,45,6,916,916,63.8,9,17,351,100.0,100.0,94.9,31,5,387,387
Alex Cappa,66578,G,TB,19,0,30,67.5,7,23,860,100.0,100.0,97.7,0,35,5,896,896,52.6,3,23,381,100.0,100.0,95.5,30,4,398,398
Ryan Jensen,7985,C,TB,19,2,30,61.8,5,18,852,100.0,100.0,98.2,4,27,4,886,886,46.6,3,15,377,100.0,100.0,96.6,22,4,394,394
Donovan Smith,9467,T,TB,19,2,30,80.1,4,35,850,100.0,100.0,97.2,4,43,4,884,884,66.3,4,29,376,100.0,100.0,95.1,35,2,393,393
Mitch Morse,9482,C,BUF,19,1,4,74.1,2,22,800,100.0,100.0,98.2,4,26,2,851,851,63.6,1,16,339,100.0,100.0,96.9,19,2,363,363
Daryl Williams,9535,G,BUF,19,0,4,72.3,9,31,800,100.0,100.0,97.0,3,44,4,850,850,62.3,5,22,338,100.0,100.0,95.1,30,3,361,361
David Edwards,35941,G,LA,21,1,26,70.7,4,30,799,100.0,100.0,97.0,1,41,7,838,838,60.7,4,22,376,100.0,100.0,94.9,32,6,398,398
Austin Corbett,46290,G,LA,21,0,26,63.1,10,28,798,100.0,100.0,97.2,3,41,3,838,838,51.5,8,20,375,100.0,100.0,95.5,31,3,397,397
Tyler Biadasz,41178,C,DAL,18,0,9,70.9,4,17,755,100.0,100.0,98.5,1,22,1,819,819,59.8,3,13,333,100.0,100.0,97.3,17,1,368,368
Ali Marpet,9494,G,TB,18,0,30,75.6,2,20,784,100.0,100.0,98.2,1,25,3,812,812,65.6,1,17,345,100.0,100.0,96.5,21,3,358,358
Jonah Williams,41651,T,CIN,20,0,7,67.5,7,34,762,100.0,100.0,96.0,2,51,10,808,808,60.9,6,26,351,100.0,100.0,93.7,38,6,376,376
Tristan Wirfs,64818,T,TB,18,1,30,83.8,2,10,766,100.0,100.0,98.8,2,15,3,801,801,80.2,1,7,334,100.0,100.0,98.2,10,2,350,350
Dion Dawkins,11818,T,BUF,18,2,4,82.8,6,18,748,99.9,99.9,97.9,7,28,4,795,796,76.6,5,10,318,100.0,100.0,96.7,18,3,340,340
Andre James,47058,C,LV,18,0,23,70.0,3,12,743,100.0,100.0,98.6,0,18,3,792,792,72.7,2,9,403,100.0,100.0,98.1,13,2,440,440
Kolton Miller,47013,T,LV,18,2,23,85.1,5,26,743,100.0,100.0,97.4,4,35,4,792,792,84.5,3,21,403,100.0,100.0,96.3,27,3,440,440
Quinton Spain,10110,G,CIN,20,0,7,56.2,4,19,740,100.0,100.0,97.5,3,30,7,782,782,49.6,3,9,340,100.0,100.0,96.5,18,6,362,362
John Simpson,41715,G,LV,18,1,23,64.1,5,32,723,100.0,100.0,97.0,5,40,3,772,772,50.2,5,23,391,100.0,100.0,95.7,31,3,428,428
Kevin Zeitler,7032,G,BLT,17,0,3,79.7,0,16,724,100.0,100.0,98.8,3,17,1,771,771,64.6,0,14,290,100.0,100.0,97.2,15,1,310,310
Alex Leatherwood,58468,G,LV,18,3,23,31.3,17,42,721,100.0,100.0,94.8,7,67,8,770,770,24.5,13,37,390,100.0,100.0,92.3,55,5,427,427
Alejandro Villanueva,9091,T,BLT,17,1,3,58.7,9,36,717,100.0,100.0,95.6,7,54,9,764,764,38.0,6,30,295,100.0,100.0,91.9,42,6,315,315
Rob Havenstein,9490,T,LA,19,2,26,77.5,6,17,732,100.0,100.0,97.5,3,30,7,764,764,73.6,2,13,345,100.0,100.0,96.4,20,5,362,362
Dan Moore Jr.,60120,T,PIT,17,1,25,59.5,11,30,699,100.0,100.0,96.1,2,48,7,752,752,41.7,8,26,294,100.0,100.0,92.9,38,4,316,316
Rashawn Slater,59971,T,LAC,16,0,27,80.3,6,16,698,100.0,100.0,97.9,2,26,4,752,752,66.6,5,13,334,100.0,100.0,96.4,21,3,359,359
Trey Hopkins,9276,C,CIN,19,0,7,63.0,3,14,709,100.0,100.0,98.1,1,22,5,750,750,54.8,2,10,322,100.0,100.0,96.9,16,4,343,343
Trai Turner,8727,G,PIT,18,2,25,72.5,0,13,697,100.0,100.0,97.9,2,21,8,750,750,61.7,0,12,287,100.0,100.0,96.5,16,4,309,309
Zack Martin,8651,G,DAL,17,0,9,87.6,6,15,687,100.0,100.0,98.2,1,23,2,743,743,77.7,6,12,304,100.0,100.0,96.4,20,2,332,332
Robert Hunt,46139,G,MIA,17,1,17,68.3,3,26,688,100.0,100.0,97.6,4,31,2,740,740,60.5,0,18,256,100.0,100.0,95.7,20,2,284,284
Matt Feiler,9289,G,LAC,16,0,27,62.2,7,13,689,100.0,100.0,97.8,3,25,5,737,737,48.6,4,10,311,100.0,100.0,96.8,17,3,334,334
Storm Norton,12188,T,LAC,16,4,27,44.9,8,42,680,100.0,100.0,95.0,4,59,9,732,732,34.5,6,34,326,100.0,100.0,91.4,48,8,348,348
Brian Allen,46104,C,LA,19,0,26,62.9,5,15,697,100.0,100.0,97.8,1,25,5,730,730,51.3,5,10,331,100.0,100.0,96.2,20,5,350,350
Corey Linsley,8796,C,LAC,16,1,27,85.8,2,8,673,100.0,100.0,99.3,4,10,0,724,724,78.6,1,6,313,100.0,100.0,98.9,7,0,337,337
Chukwuma Okorafor,46302,T,PIT,17,2,25,61.1,7,14,668,100.0,100.0,98.1,4,23,2,720,720,51.5,7,10,282,100.0,100.0,96.3,19,2,304,304
Bradley Bozeman,27934,C,BLT,16,0,3,75.2,3,15,673,100.0,100.0,98.2,0,21,3,718,718,70.4,3,9,275,100.0,100.0,97.5,13,1,294,294
Taylor Moton,11819,T,CAR,17,0,5,79.4,4,22,679,100.0,100.0,97.9,1,27,1,713,713,73.5,3,19,330,100.0,100.0,96.4,23,1,350,350
Jawaan Taylor,41665,T,JAX,17,2,15,72.0,3,25,667,100.0,100.0,97.0,9,34,6,712,712,67.2,2,19,318,100.0,100.0,95.4,25,4,338,338
Andrew Norwell,9126,G,JAX,17,1,15,73.5,5,16,664,100.0,100.0,98.0,4,24,3,709,709,59.7,5,14,316,100.0,100.0,96.4,21,2,336,336
Austin Jackson,60816,G,MIA,16,0,17,49.1,6,41,657,100.0,100.0,96.1,5,49,2,708,708,33.3,6,27,249,100.0,100.0,92.6,35,2,277,277
Liam Eichenberg,41851,T,MIA,17,3,17,46.9,8,45,655,100.0,100.0,94.6,5,62,9,704,704,31.0,6,30,241,100.0,100.0,89.2,44,8,267,267
Andrew Whitworth,3000,T,LA,18,2,26,89.8,3,11,669,100.0,100.0,98.1,5,20,6,703,703,86.8,2,9,317,100.0,100.0,97.3,14,3,338,338
James Daniels,45576,G,CHI,17,1,6,68.3,4,33,658,100.0,100.0,96.7,4,40,3,701,701,60.7,1,25,292,100.0,100.0,94.9,28,2,306,306
Cody Whitehair,10690,G,CHI,17,1,6,61.3,5,24,658,100.0,100.0,97.2,3,33,4,701,701,52.3,4,17,292,100.0,100.0,95.0,25,4,306,306
Sam Mustipher,13026,C,CHI,17,0,6,62.6,3,24,658,100.0,100.0,97.8,2,28,1,701,701,46.7,2,16,292,100.0,100.0,96.6,19,1,306,306
D.J. Humphries,9457,T,ARZ,17,3,1,65.7,4,33,663,100.0,100.0,96.0,6,45,8,699,699,56.1,1,21,235,100.0,100.0,92.8,28,6,254,254
Ezra Cleveland,41973,G,MIN,17,0,18,55.5,6,27,652,100.0,100.0,97.3,1,34,1,695,695,40.0,4,23,265,100.0,100.0,94.5,28,1,280,280
Brian O'Neill,46854,T,MIN,17,0,18,77.5,2,19,652,100.0,100.0,98.2,0,22,1,695,695,72.5,0,12,265,100.0,100.0,97.4,13,1,280,280
Alijah Vera-Tucker,57107,G,NYJ,16,1,22,56.9,6,34,652,100.0,100.0,96.6,3,42,2,693,693,54.8,4,20,299,100.0,100.0,95.3,26,2,314,314
Jesse Davis,9989,T,MIA,17,1,17,51.1,10,39,644,100.0,100.0,95.0,2,57,8,692,692,42.1,7,23,237,100.0,100.0,90.7,37,7,261,261
Laken Tomlinson,9461,G,SF,20,0,28,69.2,9,21,641,100.0,100.0,97.2,1,33,3,681,681,54.2,9,13,262,100.0,100.0,94.7,25,3,279,279
Daniel Brunskill,34807,G,SF,20,1,28,48.2,6,30,641,100.0,100.0,96.4,1,41,5,681,681,27.8,5,24,262,100.0,100.0,92.6,34,5,279,279
Alex Mack,4944,C,SF,20,0,28,77.2,2,11,640,100.0,100.0,98.7,1,15,2,680,680,78.9,0,5,261,100.0,100.0,98.3,7,2,278,278
Morgan Moses,8701,T,NYJ,17,0,22,65.7,10,35,639,100.0,100.0,95.9,2,49,4,679,679,60.5,9,25,292,100.0,100.0,93.2,37,3,306,306
Charles Leno Jr.,8880,T,WAS,17,0,32,87.3,7,23,633,100.0,100.0,96.7,0,36,6,678,678,79.9,5,16,258,100.0,100.0,94.4,25,4,278,278
Will Hernandez,46180,G,NYG,17,2,21,56.0,7,22,628,100.0,100.0,96.6,3,36,7,676,676,55.6,4,13,276,100.0,100.0,95.5,21,4,296,296
Jon Runyan,36661,G,GB,17,1,12,72.0,3,16,636,100.0,100.0,98.2,1,21,2,672,672,65.3,2,11,213,100.0,100.0,96.0,15,2,232,232
Olisaemeka Udoh,28394,G,MIN,16,2,18,39.0,6,38,622,100.0,100.0,96.3,7,45,1,662,662,19.8,4,32,248,100.0,100.0,92.3,37,1,261,261
David Quessenberry,7957,T,TEN,18,1,31,61.6,12,23,626,100.0,100.0,95.4,2,46,11,662,662,53.5,9,15,255,100.0,100.0,92.2,32,8,270,270
Chris Lindstrom,46692,G,ATL,17,1,2,65.3,8,23,624,100.0,100.0,97.5,1,31,0,661,661,64.2,7,13,243,100.0,100.0,95.9,20,0,259,259
Jake Matthews,8641,T,ATL,17,0,2,77.2,5,18,623,100.0,100.0,97.7,2,26,3,660,660,73.1,3,10,242,100.0,100.0,96.5,15,2,258,258
Royce Newman,41746,G,GB,17,1,12,60.2,5,21,623,100.0,100.0,97.0,1,32,6,660,660,35.4,2,19,210,100.0,100.0,92.6,26,5,230,230
Ben Jones,7099,C,TEN,18,1,31,67.6,7,18,622,100.0,100.0,97.8,2,26,1,658,658,53.7,4,12,252,100.0,100.0,96.4,17,1,267,267
David Andrews,9948,C,NE,18,0,19,73.7,3,14,617,100.0,100.0,98.5,1,18,1,654,654,58.0,2,10,271,100.0,100.0,97.4,13,1,289,289
Connor McGovern,10778,C,NYJ,15,0,22,69.5,2,13,611,100.0,100.0,98.1,1,19,4,651,651,62.7,0,8,280,100.0,100.0,97.1,12,4,295,295
Billy Price,46795,C,NYG,15,0,21,54.9,4,18,604,100.0,100.0,97.8,1,24,2,649,649,45.4,2,13,261,100.0,100.0,96.7,16,1,280,280
Jonah Jackson,37070,G,DET,16,0,11,56.4,9,22,607,100.0,100.0,96.8,3,35,4,648,648,42.2,7,19,318,100.0,100.0,95.3,28,2,337,337
Penei Sewell,81788,T,DET,16,2,11,69.4,8,22,601,100.0,100.0,96.7,3,35,5,644,644,60.4,6,18,311,100.0,100.0,94.9,28,4,332,332
Ereck Flowers,9442,G,WAS,16,1,32,78.1,3,17,591,100.0,100.0,97.3,2,26,6,635,635,75.4,2,8,239,100.0,100.0,96.2,14,4,260,260
Matt Hennessy,41141,C,ATL,17,0,2,50.5,1,28,596,100.0,100.0,97.1,3,32,3,632,632,51.7,0,13,229,100.0,100.0,96.3,15,2,245,245
Wyatt Teller,46131,G,CLV,17,1,8,70.4,0,20,597,100.0,100.0,97.7,6,24,4,631,631,64.2,0,13,220,100.0,100.0,96.1,15,2,236,236
Joel Bitonio,8670,G,CLV,17,0,8,85.9,2,13,597,100.0,100.0,98.4,0,17,2,631,631,85.3,0,10,220,100.0,100.0,97.3,11,1,236,236
Kendrick Green,56642,C,PIT,15,1,25,54.4,4,11,582,100.0,100.0,98.2,3,18,3,631,631,51.2,3,9,247,100.0,100.0,97.2,13,1,265,265
Kelvin Beachum,7229,T,ARZ,16,1,1,69.4,2,30,593,100.0,100.0,97.0,5,34,2,630,630,64.9,1,18,205,100.0,100.0,94.4,21,2,226,226
Connor Williams,46216,G,DAL,16,2,9,74.0,1,12,577,100.0,100.0,98.5,10,15,2,624,624,60.4,1,11,258,100.0,100.0,96.9,14,2,282,282
Kaleb McGary,46912,T,ATL,16,0,2,50.6,10,22,587,100.0,100.0,95.7,0,41,9,624,624,52.7,2,14,229,100.0,100.0,94.3,21,5,245,245
Jalen Mayfield,81725,G,ATL,16,1,2,27.6,21,25,588,100.0,100.0,94.2,3,57,11,622,622,11.3,14,16,231,100.0,100.0,88.7,41,11,246,246
Brandon Parker,34693,T,LV,15,0,23,55.0,12,33,579,100.0,100.0,94.6,2,54,9,618,618,52.7,8,24,292,100.0,100.0,91.8,40,8,323,323
Lloyd Cushenberry III,41924,C,DEN,16,0,10,72.9,5,14,577,100.0,100.0,97.5,2,24,5,610,610,70.0,3,6,246,100.0,100.0,97.0,12,3,260,260
Cesar Ruiz,59857,G,NO,17,0,20,63.8,2,24,579,100.0,100.0,96.9,0,31,5,610,610,52.9,0,17,293,100.0,100.0,96.1,20,3,311,311
Jason Kelce,6343,C,PHI,18,0,24,71.2,0,16,569,100.0,100.0,98.4,3,17,1,607,607,68.8,0,10,267,100.0,100.0,98.1,10,0,280,280
Michael Schofield III,8730,G,LAC,14,1,27,75.2,4,18,564,100.0,100.0,97.7,1,24,2,605,605,62.1,3,15,282,100.0,100.0,96.1,20,2,302,302
Lucas Patrick,11435,C,GB,15,1,12,66.2,4,15,571,100.0,100.0,98.0,4,21,2,603,603,45.4,3,11,194,100.0,100.0,95.4,16,2,211,211
George Fant,11282,T,NYJ,15,2,22,75.1,3,14,561,100.0,100.0,98.3,2,18,1,594,594,69.5,2,9,258,100.0,100.0,97.9,11,0,270,270
Trent Williams,5529,T,SF,18,2,28,82.7,6,16,558,99.8,99.8,97.8,6,23,1,591,592,70.8,5,12,222,100.0,100.0,95.7,18,1,237,237
Halapoulivaati Vaitai,10798,G,DET,15,0,11,66.9,5,18,552,100.0,100.0,97.9,1,23,0,590,590,59.5,5,14,293,100.0,100.0,96.8,19,0,311,311
Shaq Mason,9564,G,NE,16,0,19,72.3,3,11,558,100.0,100.0,98.4,3,16,2,589,589,60.4,2,8,250,100.0,100.0,97.2,12,2,266,266
J.C. Tretter,7904,C,CLV,16,0,8,83.7,1,8,555,100.0,100.0,99.0,1,10,1,587,587,79.6,1,5,204,100.0,100.0,98.0,7,1,220,220
Nate Solder,6169,T,NYG,16,2,21,52.7,7,23,545,100.0,100.0,96.1,5,36,6,586,586,48.1,5,15,225,100.0,100.0,93.3,25,5,243,243
Duane Brown,4340,T,SEA,17,0,29,69.9,3,22,552,100.0,100.0,96.3,1,33,8,585,585,58.4,3,15,193,100.0,100.0,92.2,24,6,211,211
Tytus Howard,25472,G,HST,15,1,13,70.1,2,19,545,100.0,100.0,97.7,4,23,2,585,585,71.3,1,15,207,100.0,100.0,95.2,18,2,220,220
Gabe Jackson,8716,G,SEA,16,1,29,55.7,4,30,542,100.0,100.0,96.3,3,37,3,574,574,40.7,2,19,194,100.0,100.0,93.0,24,3,211,211
Cam Robinson,11789,T,JAX,14,2,15,76.6,8,22,537,100.0,100.0,97.0,2,31,1,573,573,67.0,6,18,255,100.0,100.0,94.9,25,1,273,273
Ryan Kelly,10652,C,IND,14,2,14,57.7,3,23,510,100.0,100.0,96.9,4,29,3,550,550,53.6,2,15,236,100.0,100.0,95.6,19,2,258,258
Garrett Bradbury,46013,C,MIN,13,2,18,43.7,6,18,513,100.0,100.0,97.3,4,26,2,546,546,39.2,4,11,204,100.0,100.0,95.8,16,1,215,215
Landon Dickerson,41712,G,PHI,15,0,24,60.5,8,23,502,100.0,100.0,96.5,1,33,2,535,535,46.6,5,21,240,100.0,100.0,94.6,26,0,250,250
Nate Davis,46808,G,TEN,15,1,31,49.5,6,24,501,100.0,100.0,96.0,2,35,5,534,534,41.9,4,16,198,100.0,100.0,92.9,24,4,213,213
Billy Turner,8702,T,GB,14,1,12,69.3,3,28,499,100.0,100.0,96.3,4,34,3,533,533,62.1,1,20,188,100.0,100.0,93.4,23,2,205,205
Max Garcia,9566,G,ARZ,14,1,1,56.1,0,15,501,100.0,100.0,97.5,1,20,5,532,532,58.4,0,8,177,100.0,100.0,96.6,10,2,196,196
Ben Powers,41482,G,BLT,13,0,3,66.1,3,15,498,100.0,100.0,97.6,0,21,3,532,532,50.9,2,10,211,100.0,100.0,95.7,15,3,225,225
Terence Steele,39461,T,DAL,15,0,9,60.9,5,24,490,99.0,99.1,96.6,4,31,2,528,533,54.6,4,18,210,100.0,100.0,93.8,24,2,227,227
Garett Bolles,11775,T,DEN,14,3,10,77.8,6,11,497,100.0,100.0,97.3,8,22,5,525,525,75.1,4,5,217,100.0,100.0,96.5,12,3,228,228
Justin Pugh,7800,G,ARZ,14,0,1,73.4,0,20,494,100.0,100.0,98.0,0,20,0,524,524,61.0,0,15,184,100.0,100.0,95.9,15,0,202,202
Rodney Hudson,6207,C,ARZ,13,1,1,75.0,0,4,493,100.0,100.0,99.4,1,5,1,523,523,69.3,0,2,165,100.0,100.0,99.4,2,0,179,179
Spencer Brown,42296,T,BUF,15,1,4,49.1,5,30,493,100.0,100.0,96.2,3,36,1,523,523,29.3,4,24,194,100.0,100.0,92.3,29,1,205,205
Charlie Heck,36501,T,HST,13,0,13,66.5,3,21,488,100.0,100.0,96.5,0,29,5,519,519,59.4,0,13,181,100.0,100.0,94.2,17,4,193,193
Isaiah Wynn,46048,T,NE,16,1,19,70.7,5,17,491,100.0,100.0,96.5,2,28,6,518,518,66.7,4,8,209,100.0,100.0,94.7,17,5,223,223
Jason Peters,2148,T,CHI,15,0,6,77.9,5,17,483,100.0,100.0,96.5,1,28,6,517,517,77.2,2,10,194,100.0,100.0,94.3,17,5,206,206
Andrew Thomas,59701,T,NYG,13,0,21,82.1,3,13,482,99.8,99.8,97.9,1,18,2,517,518,78.2,1,9,225,100.0,100.0,96.9,12,2,239,239
James Hurst,9001,T,NO,17,1,20,76.9,4,20,491,100.0,100.0,96.9,1,27,3,516,516,72.0,0,17,245,100.0,100.0,96.1,18,1,259,259
Tyron Smith,6161,T,DAL,12,1,9,87.0,5,9,467,100.0,100.0,97.9,8,17,3,515,515,78.9,5,7,201,100.0,100.0,95.5,15,3,226,226
Jordan Mailata,66916,T,PHI,15,0,24,83.8,2,20,481,100.0,100.0,97.1,2,25,3,511,511,78.9,0,12,224,100.0,100.0,96.9,13,1,235,235
La'el Collins,9719,T,DAL,13,0,9,74.3,0,18,473,100.0,100.0,97.7,4,20,2,509,509,68.5,0,12,216,100.0,100.0,97.2,12,0,240,240
Calvin Throckmorton,28238,G,NO,17,0,20,43.7,7,25,483,100.0,100.0,96.5,0,33,1,507,507,38.1,4,18,240,100.0,100.0,95.0,23,1,252,252
Dalton Risner,47008,G,DEN,15,0,10,73.6,5,12,476,100.0,100.0,97.4,0,21,4,504,504,60.8,4,10,206,100.0,100.0,95.1,17,3,218,218
Hakeem Adeniji,45419,G,CIN,13,1,7,36.1,4,24,470,100.0,100.0,95.1,3,37,9,501,501,28.1,3,14,213,100.0,100.0,92.7,24,7,230,230
Josh Jones,26634,G,ARZ,17,2,1,48.3,3,22,472,100.0,100.0,96.5,5,29,4,498,498,36.7,1,12,160,100.0,100.0,94.7,15,2,176,176
Rodger Saffold,5558,G,TEN,16,1,31,46.7,8,18,468,100.0,100.0,96.8,4,28,2,494,494,31.8,7,14,180,100.0,100.0,93.1,23,2,191,191
Eric Fisher,7783,T,IND,15,2,14,61.0,11,23,457,100.0,100.0,94.7,2,41,7,490,490,50.5,6,15,187,100.0,100.0,91.2,27,6,205,205
Bobby Massie,7112,T,DEN,13,0,10,60.1,6,25,458,100.0,100.0,95.5,0,36,5,484,484,59.0,3,13,193,100.0,100.0,93.3,21,5,202,202
Taylor Lewan,8646,T,TEN,14,0,31,70.2,5,13,459,100.0,100.0,97.2,2,22,4,483,483,61.3,4,10,199,100.0,100.0,95.0,17,3,210,210
Andrew Wylie,12333,T,KC,11,1,16,56.2,3,31,453,100.0,100.0,95.4,3,38,4,479,479,46.9,1,22,182,100.0,100.0,92.0,26,3,198,198
Mark Glowinski,9567,G,IND,16,0,14,62.6,8,28,445,100.0,100.0,95.5,1,38,2,476,476,58.3,6,19,209,100.0,100.0,93.1,27,2,226,226
Greg Van Roten,7746,G,NYJ,12,0,22,53.7,1,33,444,100.0,100.0,95.5,0,37,3,474,474,42.6,1,24,216,100.0,100.0,92.8,28,3,228,228
Matt Skura,11102,G,NYG,14,0,21,29.5,10,20,443,100.0,100.0,96.2,2,32,2,473,473,10.7,6,13,170,100.0,100.0,93.8,20,1,183,183
Ted Karras,10855,G,NE,15,0,19,76.5,2,8,441,99.8,99.8,98.2,1,13,3,469,470,81.4,0,4,196,100.0,100.0,98.5,5,1,211,211
Ben Bartch,84236,G,JAX,14,0,15,52.8,5,16,431,100.0,100.0,96.9,2,24,3,460,460,51.5,2,12,210,100.0,100.0,95.2,17,3,220,220
Evan Brown,38709,C,DET,13,0,11,72.4,3,4,422,100.0,100.0,98.9,1,8,1,455,455,71.5,2,1,209,100.0,100.0,98.8,4,1,224,224
Lane Johnson,7786,T,PHI,14,1,24,82.6,1,10,426,99.8,99.8,98.7,4,11,0,448,449,74.6,1,8,197,100.0,100.0,97.7,9,0,203,203
Quenton Nelson,12954,G,IND,13,1,14,62.0,6,8,419,100.0,100.0,98.1,3,15,1,448,448,63.8,5,6,188,100.0,100.0,96.5,12,1,205,205
Patrick Mekari,46219,T,BLT,13,0,3,73.8,1,18,423,99.8,99.8,96.8,0,23,4,447,448,68.1,0,15,179,100.0,100.0,94.7,17,2,188,188
Michael Jordan,28021,G,CAR,11,0,5,49.0,4,22,417,100.0,100.0,95.4,2,32,6,439,439,29.6,3,16,204,100.0,100.0,92.4,25,6,216,216
Jedrick Wills Jr.,58467,T,CLV,13,0,8,67.9,4,19,413,100.0,100.0,96.0,1,28,5,437,437,46.1,1,14,139,100.0,100.0,91.7,19,4,151,151
Erik McCoy,37347,C,NO,12,0,20,70.6,2,5,408,100.0,100.0,99.1,3,7,0,433,433,58.5,2,4,212,100.0,100.0,98.6,6,0,228,228
Damien Lewis,81532,G,SEA,13,1,29,47.9,7,13,405,100.0,100.0,97.3,2,21,1,431,431,48.7,5,7,148,100.0,100.0,95.9,12,0,163,163
Ike Boettger,46918,G,BUF,12,0,4,72.2,1,15,401,100.0,100.0,97.8,1,17,1,425,425,63.5,1,10,171,100.0,100.0,96.8,11,0,182,182
Riley Reiff,7029,T,CIN,12,0,7,58.4,3,14,396,100.0,100.0,96.8,1,21,4,422,422,48.8,2,11,169,100.0,100.0,95.6,14,1,185,185
John Miller,9514,G,CAR,10,0,5,50.5,1,21,398,100.0,100.0,95.5,2,29,7,421,421,27.9,1,16,201,100.0,100.0,92.3,24,7,216,216
Justin Britt,8699,C,HST,11,1,13,53.7,3,5,382,100.0,100.0,98.2,3,11,3,419,419,51.3,2,3,153,100.0,100.0,96.4,8,3,168,168
Matt Nelson,48584,T,DET,13,2,11,45.8,4,34,387,99.5,99.5,94.3,2,41,3,416,418,36.8,4,31,211,100.0,100.0,90.8,37,2,226,226
Larry Borom,59879,T,CHI,10,0,6,62.7,4,23,389,100.0,100.0,95.2,2,32,5,415,415,59.4,3,19,173,100.0,100.0,91.9,25,3,182,182
Max Scharping,46961,G,HST,15,0,13,53.8,4,13,373,100.0,100.0,97.2,2,19,2,400,400,34.4,2,10,146,100.0,100.0,94.5,14,2,156,156
Christian Darrisaw,77373,T,MIN,11,0,18,63.1,6,11,375,100.0,100.0,96.4,2,22,5,398,398,58.0,4,8,165,100.0,100.0,93.9,16,4,174,174
Brandon Scherff,9438,G,WAS,11,1,32,72.4,1,18,370,100.0,100.0,97.4,1,19,0,398,398,68.6,0,12,147,100.0,100.0,95.9,12,0,163,163
Isaiah Prince,47019,T,CIN,15,2,7,39.7,7,24,375,99.7,99.7,94.5,5,36,5,395,396,46.3,4,14,177,100.0,100.0,93.8,20,2,187,187
Braden Smith,46794,T,IND,11,1,14,70.8,3,15,363,100.0,100.0,96.4,3,22,4,391,391,66.7,2,12,160,100.0,100.0,93.7,17,3,176,176
Tom Compton,7181,T,SF,13,1,28,64.6,3,18,369,100.0,100.0,95.5,1,27,6,387,387,53.1,3,12,162,100.0,100.0,92.3,20,5,169,169
Ethan Pocic,11813,C,SEA,11,0,29,48.4,4,12,347,100.0,100.0,97.1,1,18,2,367,367,27.2,2,7,112,100.0,100.0,94.2,11,2,123,123
Blake Hance,46301,T,CLV,13,1,8,36.9,5,22,346,99.7,99.7,94.9,2,31,4,366,367,28.0,4,16,127,100.0,100.0,89.8,23,3,136,136
Tyler Shatley,9257,C,JAX,10,0,15,62.9,2,11,347,100.0,100.0,98.1,1,13,0,364,364,52.6,2,7,173,100.0,100.0,97.4,9,0,183,183
Ryan Ramczyk,11787,T,NO,10,0,20,73.0,2,15,339,100.0,100.0,96.9,0,19,2,361,361,65.1,2,13,169,100.0,100.0,94.4,17,2,185,185
Justin McCray,9234,G,HST,9,1,13,35.1,3,12,337,100.0,100.0,96.6,1,19,4,360,360,26.7,1,8,125,100.0,100.0,94.8,11,2,133,133
Lucas Niang,47004,T,KC,10,0,16,59.1,2,22,334,99.7,99.7,95.8,2,26,2,360,361,50.8,1,16,126,100.0,100.0,91.7,19,2,141,141
Geron Christian,46375,T,HST,12,1,13,78.8,1,15,335,100.0,100.0,97.3,3,17,1,357,357,73.3,1,6,115,100.0,100.0,97.0,7,0,124,124
Yosh Nijman,60822,T,GB,10,1,12,66.9,7,10,340,100.0,100.0,96.6,2,20,3,356,356,53.1,6,5,119,100.0,100.0,93.7,13,2,126,126
Kevin Dotson,46735,G,PIT,9,0,25,78.4,2,5,329,100.0,100.0,98.0,0,10,3,354,354,64.5,2,4,128,100.0,100.0,96.1,8,2,136,136
Brandon Shell,10792,T,SEA,10,0,29,60.4,4,14,334,100.0,100.0,96.4,0,21,3,354,354,51.7,4,11,128,100.0,100.0,93.4,16,1,138,138
Cornelius Lucas,9025,T,WAS,10,0,32,73.5,4,18,329,100.0,100.0,95.7,0,25,3,354,354,66.3,4,10,136,100.0,100.0,93.4,16,2,149,149
Dennis Daley,60063,G,CAR,12,0,5,36.4,7,10,331,100.0,100.0,96.5,3,20,3,348,348,21.0,7,8,169,100.0,100.0,93.8,18,3,180,180
Cameron Erving,9452,T,CAR,9,1,5,49.7,7,21,328,100.0,100.0,94.8,3,31,3,348,348,39.0,5,13,148,100.0,100.0,91.9,21,3,160,160
