year,team,unit,position_label,position,depth_rank,source_row,source_slot,position_occurrence,is_listed_starter,is_inactive,status_class,source_player_id,player,player_key,raw_player,source_updated_at,source_file,source_url,parser_version
2026,LA,Offense,RB,RB,5,13,5,1,False,False,,54667,Jordan Waters,jordanwaters,"Waters, Jordan CF25",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,TE,TE,1,9,1,0,True,False,,40372,Colby Parkinson,colbyparkinson,"Parkinson, Colby U/Sea",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,TE,TE,2,9,2,0,False,False,,27361,TYLER HIGBEE,tylerhigbee,"HIGBEE, TYLER 16/4",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,TE,TE,3,9,3,0,False,False,,54193,Terrance Ferguson,terranceferguson,"Ferguson, Terrance 25/2",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,TE,TE,4,9,4,0,False,False,lc_purple,55013,Max Klare,maxklare,"Klare, Max 26/2",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,TE,TE,5,9,5,0,False,False,lc_aqua,55466,Rohan Jones,rohanjones,"Jones, Rohan CF26",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,TE,TE,3,10,3,1,False,False,,50257,Davis Allen,davisallen,"Allen, Davis 23/5",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,TE,TE,4,10,4,1,False,False,,54676,Mark Redman,markredman,"Redman, Mark CF25",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,TE,TE,5,10,5,1,False,False,lc_aqua,55472,Dan Villari,danvillari,"Villari, Dan CF26",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,LWR,WR,1,1,1,0,True,False,,46590,DAVANTE ADAMS,davanteadams,"ADAMS, DAVANTE CC/NYJ",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,LWR,WR,2,1,2,0,False,False,,54389,Konata Mumpfield,konatamumpfield,"Mumpfield, Konata 25/7",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,LWR,WR,3,1,3,0,False,False,,50214,Tyler Scott,tylerscott,"Scott, Tyler SF25",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,RWR,WR,1,2,1,0,True,False,,50259,Puka Nacua,pukanacua,"Nacua, Puka 23/5",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,RWR,WR,2,2,2,0,False,False,lc_purple,55149,CJ Daniels,cjdaniels,"Daniels, CJ 26/6",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,RWR,WR,3,2,3,0,False,False,,54432,Tru Edwards,truedwards,"Edwards, Tru CF25",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,SWR,WR,1,3,1,0,True,False,,53442,Jordan Whittington,jordanwhittington,"Whittington, Jordan 24/6",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,SWR,WR,2,3,2,0,False,False,,53055,Xavier Smith,xaviersmith,"Smith, Xavier CF23",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,SWR,WR,3,3,3,0,False,False,,54666,Brennan Presley,brennanpresley,"Presley, Brennan CF25",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LA,Offense,SWR,WR,4,3,4,0,False,False,lc_gold,52645,ALEX BACHMAN,alexbachman,"BACHMAN, ALEX U/LV",08/18/2026 5:08PM ET,2026 Los Angeles Rams Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAR,2026.1
2026,LAC,Offense,FB,FB,1,14,1,0,True,False,lc_gold,46559,ALEC INGOLD,alecingold,"INGOLD, ALEC CC/Mia",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,FB,FB,2,14,2,0,False,False,,50303,Scott Matlock,scottmatlock,"Matlock, Scott 23/6",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,QB,QB,1,11,1,0,True,False,,40246,Justin Herbert,justinherbert,"Herbert, Justin 20/1",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,QB,QB,2,11,2,0,False,False,,51470,Trey Lance,treylance,"Lance, Trey U/Dal",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,QB,QB,3,11,3,0,False,False,,54407,DJ Uiagalelei,djuiagalelei,"Uiagalelei, DJ CF25",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,RB,RB,1,12,1,0,True,False,,54169,Omarion Hampton,omarionhampton,"Hampton, Omarion 25/1",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,RB,RB,2,12,2,0,False,False,lc_gold,50393,Keaton Mitchell,keatonmitchell,"Mitchell, Keaton U/Bal",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,RB,RB,3,12,3,0,False,False,,53410,Kimani Vidal,kimanividal,"Vidal, Kimani 24/6",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,RB,RB,4,12,4,0,False,False,,53037,Jaret Patterson,jaretpatterson,"Patterson, Jaret SF24",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,RB,RB,5,12,5,0,False,False,,54636,Amar Johnson,amarjohnson,"Johnson, Amar SF25",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,RB,RB,5,13,5,1,False,False,lc_aqua,55285,Gregory Desrosiers,gregorydesrosiers,"Desrosiers, Gregory CF26",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,TE,TE,1,9,1,0,True,False,,54312,Oronde Gadsden,orondegadsden,"Gadsden, Oronde 25/5",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,TE,TE,2,9,2,0,False,False,lc_gold,46955,Charlie Kolar,charliekolar,"Kolar, Charlie U/Bal",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,TE,TE,3,9,3,0,False,False,lc_gold,30433,DAVID NJOKU,davidnjoku,"NJOKU, DAVID U/Cle",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,TE,TE,4,9,4,0,False,False,lc_aqua,55268,Evan Svoboda,evansvoboda,"Svoboda, Evan CF26",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,TE,TE,5,9,5,0,False,False,lc_aqua,55261,Jerand Bradley,jerandbradley,"Bradley, Jerand CF26",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,TE,TE,5,10,5,1,False,False,lc_aqua,55648,Johnny Pascuzzi,johnnypascuzzi,"Pascuzzi, Johnny CF26",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,LWR,WR,1,1,1,0,True,False,,50100,Quentin Johnston,quentinjohnston,"Johnston, Quentin 23/1",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,LWR,WR,2,1,2,0,False,False,,54305,KeAndre Lambert-Smith,keandrelambertsmith,"Lambert-Smith, KeAndre 25/5",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,LWR,WR,3,1,3,0,False,False,,54883,Dalevon Campbell,dalevoncampbell,"Campbell, Dalevon SF25",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,RWR,WR,1,2,1,0,True,False,,54202,Tre' Harris,treharris,"Harris, Tre' 25/2",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,RWR,WR,2,2,2,0,False,False,lc_purple,55057,Brenen Thompson,brenenthompson,"Thompson, Brenen 26/4",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,RWR,WR,3,2,3,0,False,False,,53545,JaQuae Jackson,jaquaejackson,"Jackson, JaQuae SF25",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,RWR,WR,4,2,4,0,False,False,lc_aqua,55286,Sincere Brown,sincerebrown,"Brown, Sincere CF26",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,SWR,WR,1,3,1,0,True,False,,53262,Ladd McConkey,laddmcconkey,"McConkey, Ladd 24/2",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,SWR,WR,2,3,2,0,False,False,,50204,Derius Davis,deriusdavis,"Davis, Derius 23/4",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,SWR,WR,3,3,3,0,False,False,,54426,Luke Grimm,lukegrimm,"Grimm, Luke CF25",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LAC,Offense,SWR,WR,4,3,4,0,False,False,lc_aqua,55265,Devonte Ross,devonteross,"Ross, Devonte CF26",08/11/2026 10:02PM ET,2026 Los Angeles Chargers Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LAC,2026.1
2026,LV,Offense,FB,FB,1,13,1,0,True,False,lc_gold,47036,Connor Heyward,connorheyward,"Heyward, Connor U/Pit",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,FB,FB,2,13,2,0,False,False,lc_aqua,55609,Patrick Gurd,patrickgurd,"Gurd, Patrick CF26",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,QB,QB,1,11,1,0,True,False,lc_gold,33415,KIRK COUSINS,kirkcousins,"COUSINS, KIRK CC/Atl",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,QB,QB,2,11,2,0,False,False,lc_purple,54953,Fernando Mendoza,fernandomendoza,"Mendoza, Fernando 26/1",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,QB,QB,3,11,3,0,False,False,,50216,Aidan O'Connell,aidanoconnell,"O'Connell, Aidan 23/4",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,QB,QB,4,11,4,0,False,False,lc_aqua,55454,Jacob Clark,jacobclark,"Clark, Jacob CF26",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,RB,RB,1,12,1,0,True,False,,54153,Ashton Jeanty,ashtonjeanty,"Jeanty, Ashton 25/1",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,RB,RB,2,12,2,0,False,False,lc_purple,55074,Mike Washington Jr.,mikewashingtonjr,"Washington Jr., Mike 26/4",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,RB,RB,3,12,3,0,False,False,,53437,Dylan Laube,dylanlaube,"Laube, Dylan 24/6",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,RB,RB,4,12,4,0,False,False,lc_aqua,55455,Roman Hemby,romanhemby,"Hemby, Roman CF26",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,RB,RB,5,12,5,0,False,False,lc_gold,46557,DARE OGUNBOWALE,dareogunbowale,"OGUNBOWALE, DARE U/Hou",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,TE,TE,1,9,1,0,True,False,,53239,Brock Bowers,brockbowers,"Bowers, Brock 24/1",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,TE,TE,2,9,2,0,False,False,,50114,Michael Mayer,michaelmayer,"Mayer, Michael 23/2",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,TE,TE,3,9,3,0,False,False,,33818,IAN THOMAS,ianthomas,"THOMAS, IAN U/Car",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,TE,TE,4,9,4,0,False,False,,54518,Carter Runyon,carterrunyon,"Runyon, Carter CF25",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,TE,TE,5,9,5,0,False,False,,51487,Albert Okwuegbunam Jr.,albertokwuegbunamjr,"Okwuegbunam Jr., Albert SF25",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,TE,TE,5,10,5,1,False,False,lc_gold,54048,CHRIS MYARICK,chrismyarick,"MYARICK, CHRIS SF26",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,LWR,WR,1,1,1,0,True,False,,50179,Tre Tucker,tretucker,"Tucker, Tre 23/3",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,LWR,WR,2,1,2,0,False,False,,54255,Dont'e Thornton Jr.,dontethorntonjr,"Thornton Jr., Dont'e 25/4",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,LWR,WR,3,1,3,0,False,False,lc_gold,49846,NOAH BROWN,noahbrown,"BROWN, NOAH U/Was",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,LWR,WR,4,1,4,0,False,False,,51641,Shedrick Jackson,shedrickjackson,"Jackson, Shedrick SF24",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,LWR,WR,5,1,5,0,False,False,lc_gold,49109,Brandon Johnson,brandonjohnson,"Johnson, Brandon SF26",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,RWR,WR,1,2,1,0,True,False,lc_gold,47019,Jalen Nailor,jalennailor,"Nailor, Jalen U/Min",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,RWR,WR,2,2,2,0,False,False,lc_purple,55147,Malik Benson,malikbenson,"Benson, Malik 26/6",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,RWR,WR,3,2,3,0,False,False,lc_aqua,55463,E.J. Williams Jr.,ejwilliamsjr,"Williams Jr., E.J. CF26",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,RWR,WR,4,2,4,0,False,False,lc_aqua,55456,Chase Roberts,chaseroberts,"Roberts, Chase CF26",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,SWR,WR,1,3,1,0,True,False,,54205,Jack Bech,jackbech,"Bech, Jack 25/2",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,SWR,WR,2,3,2,0,False,False,lc_gold,47062,Dareke Young,darekeyoung,"Young, Dareke U/Sea",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,SWR,WR,3,3,3,0,False,False,lc_gold,48656,Deven Thompkins,deventhompkins,"Thompkins, Deven SF26",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,LV,Offense,SWR,WR,4,3,4,0,False,False,,51497,PHILLIP DORSETT II,phillipdorsettii,"DORSETT II, PHILLIP SF25",08/17/2026 11:10PM ET,2026 Las Vegas Raiders Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/LV,2026.1
2026,MIA,Offense,FB,FB,1,12,1,0,True,False,lc_gold,51520,Ben Sims,bensims,"Sims, Ben U/Min",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,FB,FB,2,12,2,0,False,False,lc_aqua,55642,DJ Herman,djherman,"Herman, DJ CF26",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,QB,QB,1,10,1,0,True,False,lc_gold,46898,Malik Willis,malikwillis,"Willis, Malik U/GB",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,QB,QB,2,10,2,0,False,False,,54378,Quinn Ewers,quinnewers,"Ewers, Quinn 25/7",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,QB,QB,3,10,3,0,False,False,,54362,Cam Miller,cammiller,"Miller, Cam P/LV",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,QB,QB,4,10,4,0,False,False,lc_aqua,55489,Mark Gronowski,markgronowski,"Gronowski, Mark CF26",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,RB,RB,1,11,1,0,True,False,,50163,De'Von Achane,devonachane,"Achane, De'Von 23/3",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,RB,RB,2,11,2,0,False,False,,53349,Jaylen Wright,jaylenwright,"Wright, Jaylen 24/4",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,RB,RB,3,11,3,0,False,False,,54326,Ollie Gordon II,olliegordonii,"Gordon II, Ollie 25/6",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,RB,RB,4,11,4,0,False,False,lc_gold,52272,Carlos Washington Jr.,carloswashingtonjr,"Washington Jr., Carlos SF26",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,RB,RB,5,11,5,0,False,False,,54410,Donovan Edwards,donovanedwards,"Edwards, Donovan P/Was",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,TE,TE,1,9,1,0,True,False,,46911,Greg Dulcich,gregdulcich,"Dulcich, Greg SF25",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,TE,TE,2,9,2,0,False,False,lc_purple,55039,Will Kacmarek,willkacmarek,"Kacmarek, Will 26/3",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
2026,MIA,Offense,TE,TE,3,9,3,0,False,False,lc_purple,55132,Seydou 26/5 Traore,seydoutraore,"Traore, Seydou 26/5*",08/18/2026 10:46AM ET,2026 Miami Dolphins Depth Chart _ Ourlads.com.mhtml,https://www.ourlads.com/nfldepthcharts/pfdepthchart/MIA,2026.1
