player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Harvey Langi,50118,LB,NYJ,8,242,0,22,1,6.9,66.7,61.9,11.3,7.6,0,1,11.1,66.6,0,22,14.3,1,1,85.0,6,78,32.2,126,3,5,9,0,59,33,0.9,9.8,0,2,4.9,88.9,83.4,5.7,5.1,0,0,0.0,32.6,0,28,16.0,4,0,100.2,24,141,58.3,169,8,19,27,0,217,108,1.6,9.0
Josh Sweat,50120,ED,PHI,14,10,0,24,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,95,3,1,0,0,0,0,,,0,0,2.0,0.0,6.4,,8.0,0,0,0.0,67.1,0,,0.0,0,0,39.6,0,9,90.0,141,6,5,1,0,0,0,0.0,
Lorenzo Carter,50126,ED,NYG,5,37,0,21,0,,,11.4,,,0,0,,64.5,0,,,0,0,0.0,0,5,13.5,44,0,0,0,0,0,0,0.0,,0,0,-2.0,100.0,35.2,8.3,8.3,0,0,0.0,54.0,0,19,33.3,1,0,147.9,3,25,67.6,71,2,2,3,1,30,36,1.2,10.0
Ogbo Okoronkwo,50130,ED,LA,12,5,0,26,0,,,4.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,20.0,25,1,0,0,0,0,0,0.0,,0,0,,,3.2,,,0,0,,61.1,0,,0.0,0,0,0.0,0,4,80.0,124,1,3,0,0,0,0,0.0,
Jacob Tuioti-Mariner,50141,ED,ATL,15,79,0,2,0,0.0,100.0,15.7,11.0,11.0,0,0,0.0,53.5,0,11,0.0,0,0,112.5,1,14,17.7,89,0,1,1,0,11,11,1.0,11.0,0,1,7.0,42.9,31.4,17.7,7.6,1,1,14.3,37.7,0,21,12.5,1,1,63.4,3,53,67.1,169,3,6,7,0,43,15,0.8,14.3
Jacob Martin,50152,ED,HST,14,75,0,13,0,3.0,33.3,20.8,20.0,6.7,0,1,33.3,73.5,0,3,50.0,2,0,42.4,1,22,29.3,106,3,2,3,0,3,0,0.2,3.0,0,1,7.0,85.7,30.6,7.8,6.7,0,0,0.0,46.2,0,30,37.5,3,0,118.8,6,49,65.3,160,3,4,7,0,88,46,1.9,14.7
Olasunkanmi Adeniyi,50154,ED,PIT,13,12,0,25,0,4.0,0.0,8.8,,3.0,0,1,100.0,74.6,0,,100.0,1,1,39.6,0,3,25.0,34,0,0,1,0,0,0,0.0,,0,0,5.0,100.0,15.2,7.0,7.0,0,0,0.0,66.3,0,5,0.0,0,0,87.5,1,7,58.3,46,0,1,1,0,5,0,0.7,5.0
Tashawn Bower,50170,ED,NE,7,6,0,19,0,,,28.6,,,0,0,,63.0,0,,50.0,1,0,0.0,0,4,66.7,14,1,1,0,0,0,0,0.0,,0,0,,,3.3,,,0,0,,54.5,0,,100.0,1,0,0.0,0,1,16.7,30,0,0,0,0,0,0,0.0,
Malcolm Roach,50191,DI,NO,9,2,0,20,0,,,0.0,,,0,0,,60.0,0,,100.0,1,0,0.0,0,0,0.0,42,0,0,0,0,0,0,,,0,2,4.0,100.0,1.3,1.0,1.0,0,0,0.0,54.4,0,7,0.0,0,0,95.8,1,1,50.0,77,0,0,1,0,7,3,7.0,7.0
Arden Key,50201,ED,LV,14,17,0,23,0,,,1.1,,,0,0,,60.5,0,,0.0,0,0,0.0,0,1,5.9,95,1,1,0,0,0,0,0.0,,0,0,-4.0,100.0,8.3,16.0,16.0,0,0,0.0,42.6,0,3,66.7,2,0,79.2,1,16,94.1,193,1,1,1,0,3,7,0.2,3.0
Oren Burks,50203,LB,GB,11,47,0,12,0,,,22.2,,,0,0,,61.6,0,,,0,0,0.0,0,2,4.3,9,0,0,0,0,0,0,0.0,,0,0,2.8,87.5,75.6,4.6,4.0,0,0,0.0,30.8,0,47,0.0,0,0,118.8,7,34,72.3,45,1,7,8,0,140,112,4.4,20.0
Rashaan Evans,50213,LB,TEN,17,454,0,31,0,2.4,54.5,71.6,26.3,14.4,1,2,18.2,69.9,0,15,10.0,1,2,63.8,6,169,37.2,236,2,9,11,0,43,23,0.3,7.2,0,3,7.0,83.3,89.6,10.2,8.5,1,2,6.7,52.9,0,22,3.7,1,2,97.4,25,258,56.8,288,7,23,30,0,221,104,0.9,8.8
Josh Hines-Allen,50235,ED,JAX,8,6,0,15,0,,,3.0,,,0,0,,61.8,0,,0.0,0,0,0.0,0,3,50.0,101,1,1,0,0,0,0,0.0,,0,0,,,2.1,,,0,0,,61.7,0,,0.0,0,0,0.0,0,3,50.0,144,2,2,0,0,0,0,0.0,
Marquis Haynes Sr.,50244,ED,CAR,15,41,0,5,0,,,9.8,,,0,0,,55.0,0,,0.0,0,0,0.0,0,6,14.6,61,1,1,0,0,0,0,0.0,,0,0,4.2,80.0,15.8,8.0,6.4,0,1,20.0,58.8,0,23,33.3,1,1,96.7,4,32,78.0,202,5,2,5,0,36,20,1.1,9.0
Tipa Galeai,50275,ED,GB,1,1,0,12,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,3,0,0,0,0,0,0,,,0,0,,,33.3,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,3,0,0,0,0,0,0,0.0,
Porter Gustin,50290,ED,CLV,16,9,0,8,0,,,2.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,11.1,49,0,0,0,0,0,0,0.0,,0,1,5.0,0.0,4.7,,7.0,0,0,0.0,63.6,1,,0.0,0,0,0.0,0,8,88.9,170,0,0,1,0,0,0,0.0,
Marcus Davenport,50291,ED,NO,13,7,0,20,1,,,2.7,,,0,0,,78.0,0,,50.0,1,0,0.0,0,3,42.9,113,0,0,0,0,0,0,0.0,,0,0,,,1.8,,,0,0,,61.1,0,,100.0,1,0,0.0,0,3,42.9,164,2,0,0,0,0,0,0.0,
Christian Wilkins,50293,DI,MIA,14,14,0,17,0,2.0,50.0,6.6,13.0,6.5,0,0,0.0,57.5,1,11,,0,0,27.1,1,13,92.9,198,1,0,2,0,11,9,0.8,11.0,0,1,,,0.6,,,0,0,,60.7,0,,0.0,0,0,0.0,0,1,7.1,165,0,2,0,0,0,0,0.0,
Xavier Crawford,50326,CB,CHI,1,4,0,6,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,14.0,100.0,100.0,1.3,1.3,0,0,0.0,54.2,0,34,0.0,0,0,158.3,3,4,100.0,4,1,2,3,1,46,9,11.5,15.3
Michael Ojemudia,50327,CB,DEN,14,547,0,10,1,11.8,54.2,99.0,14.7,8.0,0,4,16.7,61.1,0,28,7.1,1,3,88.2,13,201,36.7,203,3,12,24,1,156,43,0.8,12.0,0,1,14.7,77.1,99.7,8.2,6.3,1,3,6.3,45.0,0,84,13.3,6,3,138.7,37,311,56.9,312,12,38,48,3,594,170,2.0,16.1
Nik Needham,50356,CB,MIA,14,410,0,17,3,11.4,62.2,96.4,8.1,5.0,0,5,11.1,37.2,1,56,7.7,2,4,108.9,28,239,58.3,248,5,21,45,3,454,194,2.0,16.2,0,6,2.5,90.0,86.5,7.9,7.1,0,1,5.0,59.6,1,13,14.3,3,1,76.7,18,147,35.9,170,4,12,20,0,148,111,1.0,8.2
Anthony Averett,50365,CB,BLT,11,273,0,3,0,10.0,63.2,100.0,9.2,5.8,0,2,10.5,50.3,0,40,12.5,1,1,108.2,12,121,44.3,121,0,7,19,1,164,76,1.5,13.7,0,0,8.6,74.1,99.3,7.1,5.2,0,5,18.5,72.7,0,28,14.3,3,4,93.4,20,146,53.5,147,4,18,27,0,192,81,1.4,9.6
Tre Herndon,50380,CB,JAX,16,537,0,15,1,12.8,60.0,95.1,10.1,6.1,0,5,16.7,36.8,0,70,6.3,1,3,115.0,18,196,36.5,206,2,14,30,2,293,90,1.6,16.3,0,0,9.4,74.3,95.0,11.7,8.7,0,2,5.7,65.6,0,25,12.5,4,2,95.3,26,320,59.6,337,11,28,35,0,263,97,0.9,10.1
Isaiah Oliver,50393,CB,ATL,16,558,0,2,0,10.6,56.3,99.5,10.7,6.0,0,7,21.9,52.6,0,57,18.8,3,3,105.7,18,204,36.6,205,3,13,32,2,276,155,1.4,15.3,0,1,8.1,84.6,95.2,6.9,5.8,2,4,7.7,58.8,0,38,11.4,4,3,121.6,44,314,56.3,330,14,30,52,2,525,243,1.7,11.9
Jeremy Reaves,50406,S,WAS,7,206,0,32,0,-4.0,100.0,100.0,45.0,45.0,0,0,0.0,81.0,1,0,33.3,1,0,39.6,1,49,23.8,49,0,2,1,0,0,4,0.0,0.0,0,4,13.2,33.3,97.3,69.0,23.0,1,1,16.7,69.1,0,44,0.0,0,1,63.9,2,144,69.9,148,1,13,6,0,49,4,0.4,24.5
Holton Hill,50414,CB,MIN,4,143,0,18,0,7.8,45.5,100.0,7.6,3.5,1,4,36.4,48.8,0,27,33.3,1,4,93.0,5,42,29.4,42,1,2,11,1,60,22,1.6,12.0,0,1,17.4,76.9,100.0,9.1,7.0,0,0,0.0,36.6,0,44,0.0,0,0,117.1,10,94,65.7,94,3,10,13,0,159,12,1.7,15.9
Josh Jackson,50417,CB,GB,9,203,0,12,0,15.0,62.5,100.0,9.4,5.9,0,1,12.5,48.2,0,21,0.0,0,0,79.7,5,51,25.1,51,1,4,8,0,49,12,1.0,9.8,0,3,9.6,80.0,100.0,15.6,12.5,0,1,10.0,65.3,0,18,16.7,3,1,92.9,8,133,65.5,133,2,12,10,0,63,28,0.5,7.9
Juan Thornhill,50426,S,KC,19,568,0,16,0,7.8,63.2,94.2,17.1,10.8,1,3,15.8,68.2,0,18,14.3,2,3,96.2,12,226,39.8,240,3,12,19,1,109,69,0.5,9.1,0,2,15.2,60.0,100.0,29.4,17.7,0,4,26.7,60.8,1,44,18.8,3,2,98.6,9,274,48.2,274,0,11,15,1,193,56,0.7,21.4
Emmanuel Moseley,50430,CB,SF,11,298,0,28,1,12.2,38.9,98.7,10.3,4.0,0,4,22.2,69.1,0,9,0.0,0,4,65.5,7,78,26.2,79,0,7,18,1,46,4,0.6,6.6,0,3,11.6,70.3,99.5,7.4,5.2,0,3,8.1,48.8,1,46,16.1,5,3,117.4,26,199,66.8,200,4,23,37,3,364,142,1.9,14.0
Jalen Davis,50431,CB,CIN,3,44,0,7,0,14.7,33.3,93.8,12.0,4.0,0,0,0.0,50.7,0,18,,0,0,94.4,1,15,34.1,16,0,0,3,1,18,0,1.5,18.0,0,1,8.8,100.0,89.3,4.6,4.6,0,0,0.0,45.3,0,24,0.0,0,0,118.8,5,25,56.8,28,0,2,5,0,64,20,2.8,12.8
Blessuan Austin,50434,CB,NYJ,11,410,0,22,0,10.4,72.7,100.0,6.1,4.4,1,2,9.1,55.2,0,26,12.5,2,2,122.0,16,109,26.6,109,7,14,22,2,153,74,1.6,9.6,0,3,8.3,67.7,98.9,12.0,8.1,0,1,3.2,47.0,0,41,15.6,5,1,97.4,21,262,63.9,265,3,24,31,1,209,65,0.8,10.0
Mike Jackson,50437,CB,NE,1,2,0,19,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,64.4,0,,0.0,0,0,0.0,0,2,100.0,2,0,1,0,0,0,0,0.0,
Natrell Jamerson,50440,S,CAR,1,1,0,5,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Sheldrick Redwine,50458,S,CLV,11,220,0,8,0,1.5,100.0,88.5,21.0,21.0,0,0,0.0,57.3,0,7,20.0,1,0,83.3,2,46,20.9,52,1,4,2,0,8,5,0.2,4.0,0,3,16.9,81.8,97.5,16.7,13.6,1,0,0.0,45.6,2,33,22.2,4,0,109.5,9,157,71.4,161,0,11,11,1,158,28,1.1,17.6
Jace Whittaker,50465,CB,ARZ,1,32,0,1,0,15.0,100.0,100.0,10.0,10.0,0,0,0.0,54.9,0,11,,0,0,152.1,1,11,34.4,11,0,0,1,1,11,0,1.1,11.0,0,0,7.0,100.0,95.0,15.0,15.0,0,0,0.0,48.0,0,16,33.3,1,0,118.8,1,19,59.4,20,0,2,1,0,16,9,1.1,16.0
Jeff Gladney,50471,CB,MIN,16,543,0,18,0,11.1,66.7,100.0,6.7,4.4,0,1,3.7,29.9,0,43,0.0,0,1,134.0,18,126,23.2,126,1,13,27,4,238,59,2.0,13.2,0,4,8.4,76.2,97.2,7.7,5.9,0,4,6.3,57.7,0,61,17.6,9,2,112.7,48,384,70.7,395,13,38,63,1,632,268,1.7,13.2
Grant Haley,50473,CB,NO,1,26,0,20,0,7.0,100.0,81.8,8.0,8.0,0,0,0.0,30.4,0,9,,0,0,104.2,1,9,34.6,11,0,0,1,0,9,2,1.1,9.0,0,0,14.0,83.3,77.3,3.2,2.7,0,0,0.0,65.9,1,33,0.0,0,0,79.2,5,17,65.4,22,2,6,6,0,79,19,4.9,15.8
Herb Miller,50480,CB,TB,2,15,0,30,0,,,100.0,,,0,0,,61.3,0,,,0,0,0.0,0,2,13.3,2,0,0,0,0,0,0,0.0,,0,0,6.3,66.7,100.0,5.5,3.7,0,0,0.0,93.7,1,6,0.0,0,0,33.3,2,13,86.7,13,0,2,3,0,11,7,1.0,5.5
Kareem Orr,50513,CB,TEN,2,27,0,31,0,,,100.0,,,0,0,,67.2,0,,,0,0,0.0,0,11,40.7,11,0,0,0,0,0,0,0.0,,0,0,6.5,100.0,80.0,8.0,8.0,0,0,0.0,55.7,0,14,25.0,1,0,108.3,2,16,59.3,20,0,3,2,0,20,7,1.3,10.0
Lamar Jackson,50532,CB,NYJ,8,279,0,22,0,12.7,60.9,100.0,7.8,4.7,0,3,13.0,56.4,0,46,0.0,0,2,129.3,14,124,44.4,124,2,9,23,3,204,48,1.9,14.6,0,1,11.6,73.3,100.0,12.2,8.9,0,0,0.0,40.2,0,45,0.0,0,0,154.9,11,140,50.2,140,0,6,15,2,188,48,1.4,17.1
Amani Oruwariye,50533,CB,DET,16,589,0,11,0,13.7,60.0,100.0,10.0,6.0,1,5,11.1,29.8,0,56,26.3,5,3,113.1,27,298,50.6,298,3,14,45,2,499,204,1.8,18.5,0,3,15.2,55.6,99.2,16.9,9.4,1,3,11.1,72.0,0,47,12.9,4,3,96.8,15,264,44.8,266,6,24,27,1,234,98,0.9,15.6
Mike Ford,50535,CB,DET,6,26,0,11,2,38.0,0.0,100.0,,11.0,0,1,100.0,84.9,0,,0.0,0,1,39.6,0,11,42.3,11,0,0,1,0,0,0,0.0,,0,1,5.0,100.0,100.0,6.5,6.5,0,0,0.0,78.1,0,7,0.0,0,0,85.4,2,14,53.8,14,0,2,2,0,9,-1,0.7,4.5
Avonte Maddox,50543,CB,PHI,10,290,0,24,0,11.9,56.5,100.0,9.8,5.5,1,3,13.0,44.7,0,31,0.0,0,1,95.7,13,133,45.9,133,1,11,23,1,177,70,1.4,13.6,0,1,13.5,65.2,99.3,9.5,6.2,0,1,4.3,37.5,0,43,10.0,2,1,108.6,15,150,51.7,151,3,17,23,1,208,58,1.5,13.9
Brandon Facyson,50564,CB,LAC,4,40,0,27,0,7.0,100.0,100.0,4.0,4.0,0,0,0.0,77.2,0,9,0.0,0,0,104.2,1,5,12.5,5,0,1,1,0,9,2,2.3,9.0,0,0,7.9,85.7,100.0,4.8,4.1,0,1,14.3,48.9,0,11,0.0,0,0,90.5,6,31,77.5,31,2,5,7,0,40,4,1.4,6.7
Charles Omenihu,50612,DI,HST,15,2,0,13,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,133,3,0,0,0,0,0,,,0,0,,,1.0,,,0,0,,60.4,0,,,0,0,0.0,0,2,100.0,197,1,0,0,0,0,0,0.0,
Chris Orr,50653,LB,CAR,1,1,0,5,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Shaquem Griffin,50657,ED,SEA,9,30,0,29,0,,,18.2,,,0,0,,63.6,0,,0.0,0,0,0.0,0,2,6.7,11,1,1,0,0,0,0,0.0,,0,0,9.0,33.3,32.1,24.0,8.0,0,0,0.0,71.6,0,18,50.0,1,0,54.9,1,25,83.3,78,0,1,3,0,18,1,0.8,18.0
Hardy Nickerson,50712,LB,MIN,4,29,0,18,0,,,40.0,,,0,0,,63.8,0,,0.0,0,0,0.0,0,2,6.9,5,0,1,0,0,0,0,0.0,,0,0,0.8,75.0,92.6,8.3,6.3,0,0,0.0,26.7,1,15,0.0,0,0,56.3,3,25,86.2,27,0,2,4,0,30,25,1.2,10.0
Josey Jewell,50720,LB,DEN,16,545,0,10,2,5.2,63.2,76.9,12.5,7.9,0,0,0.0,68.4,0,17,0.0,0,0,89.4,12,160,29.4,208,1,7,19,1,78,62,0.5,6.5,0,7,5.1,79.2,91.4,8.7,6.9,1,4,8.3,62.8,0,33,8.3,3,4,103.5,38,340,62.4,372,7,26,48,0,424,235,1.3,11.2
Cody Barton,50727,LB,SEA,6,46,0,29,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,2.2,1,0,0,0,0,0,0,0.0,,0,1,6.4,100.0,97.7,8.0,8.0,0,0,0.0,52.4,0,26,14.3,1,0,118.8,5,43,93.5,44,1,5,5,0,77,45,1.9,15.4
Jack Cichy,50787,LB,TB,1,1,0,30,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,
Ulysees Gilbert,50810,LB,PIT,2,21,0,25,0,,,63.6,,,0,0,,63.8,0,,,0,0,0.0,0,7,33.3,11,0,0,0,0,0,0,0.0,,0,0,12.0,100.0,100.0,12.0,12.0,0,0,0.0,53.5,0,19,0.0,0,0,118.8,1,12,57.1,12,0,1,1,0,19,7,1.6,19.0
Jordyn Brooks,50851,LB,SEA,15,170,0,29,0,21.0,100.0,53.3,15.0,15.0,0,0,0.0,51.2,0,25,,0,0,118.8,1,16,9.4,30,0,0,1,0,25,4,1.7,25.0,0,2,9.0,64.7,90.4,6.3,4.1,1,2,5.9,34.0,0,21,4.8,1,2,81.9,22,142,83.5,157,4,18,34,0,211,83,1.5,9.6
Micah Kiser,50879,LB,LA,9,308,0,26,0,-0.8,80.0,77.2,10.0,8.0,0,0,0.0,72.4,0,34,0.0,0,0,106.7,4,44,14.3,57,2,2,5,0,48,55,1.2,12.0,0,6,4.4,66.7,87.3,8.1,5.4,0,2,4.4,38.5,0,25,11.8,4,2,84.0,30,247,80.2,283,9,24,45,0,285,141,1.2,9.5
Malik Jefferson,50884,LB,LAC,3,3,0,27,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,61.5,0,,,0,0,0.0,0,2,66.7,2,0,0,0,0,0,0,0.0,
Roquan Smith,50892,LB,CHI,16,565,0,6,1,1.9,56.3,82.8,13.4,7.6,0,2,12.5,78.4,0,21,9.1,1,0,61.5,9,125,22.1,151,8,9,16,0,40,37,0.3,4.4,0,5,3.0,72.7,94.8,7.8,5.7,1,4,6.1,78.3,2,25,2.3,1,4,78.3,48,402,71.2,424,21,37,66,1,368,252,1.0,7.7
Andre Smith,50897,LB,BUF,4,23,0,4,0,,,100.0,,,0,0,,62.0,0,,,0,0,0.0,0,3,13.0,3,0,0,0,0,0,0,0.0,,0,0,3.3,100.0,100.0,4.8,4.8,0,0,0.0,85.0,0,9,16.7,1,0,88.5,4,19,82.6,19,1,5,4,0,21,8,1.1,5.3
Tremaine Edmunds,50905,LB,BUF,18,610,0,4,2,4.0,50.0,70.8,35.5,17.8,0,0,0.0,56.1,0,69,20.0,2,0,135.4,4,150,24.6,212,1,6,8,1,120,101,0.8,30.0,0,11,7.2,79.4,94.1,7.6,6.0,1,3,4.8,37.3,0,37,18.2,10,3,111.9,50,396,64.9,421,10,34,63,1,604,254,1.6,12.1
Robert Spillane,50918,LB,PIT,10,200,0,25,0,6.0,50.0,63.8,10.3,5.1,0,1,12.5,56.4,0,15,33.3,1,1,65.1,4,44,22.0,69,1,2,8,0,41,31,1.0,10.3,0,1,4.9,69.2,93.3,7.4,5.2,0,1,3.8,62.1,1,34,5.0,1,1,69.9,18,140,70.0,150,7,18,26,0,163,96,1.2,9.1
Leighton Vander Esch,50950,LB,DAL,10,221,0,9,1,-3.7,66.7,88.7,25.5,17.0,0,0,0.0,57.8,0,5,40.0,2,0,70.1,2,55,24.9,62,1,2,3,0,1,8,0.0,0.5,0,3,7.6,95.0,99.3,7.7,7.3,1,0,0.0,36.7,0,26,15.0,3,0,109.2,19,151,68.3,152,3,14,20,0,204,72,1.4,10.7
Bobby Okereke,50954,LB,IND,15,449,0,14,1,-1.0,80.0,87.5,14.3,11.4,0,0,0.0,75.3,0,8,0.0,0,0,79.2,4,63,14.0,72,1,4,5,0,15,27,0.3,3.8,0,6,7.0,84.4,92.8,6.3,5.3,1,4,6.3,38.1,0,47,7.0,3,4,120.9,54,347,77.3,374,9,34,64,3,593,257,1.8,11.0
Ja'Whaun Bentley,50966,LB,NE,13,249,0,19,1,1.5,50.0,66.4,45.5,22.8,0,1,25.0,78.9,0,14,0.0,0,1,64.6,2,95,38.2,143,4,6,4,0,20,30,0.2,10.0,0,4,5.6,90.5,90.9,7.3,6.6,0,0,0.0,48.6,0,20,8.0,2,0,107.1,19,140,56.2,154,7,19,21,0,204,94,1.5,10.7
Ben Burr-Kirven,50967,LB,SEA,1,4,0,29,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,79.3,0,,0.0,0,0,0.0,0,4,100.0,4,1,1,0,0,0,0,0.0,
Frankie Luvu,51028,ED,NYJ,11,52,0,22,1,10.7,100.0,26.5,4.0,4.0,0,0,0.0,47.1,0,26,0.0,0,0,158.3,3,13,25.0,49,3,1,3,1,39,7,3.3,13.0,0,0,4.9,85.7,35.9,5.8,5.0,0,0,0.0,51.8,0,13,20.0,2,0,91.7,6,37,71.2,103,3,8,7,0,42,8,1.2,7.0
Kenny Young,51029,LB,LA,18,294,0,26,0,6.0,100.0,78.6,10.0,10.0,0,0,0.0,41.4,0,18,0.0,0,0,158.3,2,22,7.5,28,0,1,2,1,31,19,1.6,15.5,0,8,3.1,76.9,93.8,8.3,6.4,0,1,2.6,51.0,1,51,12.0,3,1,98.0,30,257,87.4,274,9,14,39,1,318,216,1.3,10.6
Tyrel Dodson,51045,LB,BUF,5,97,0,4,0,10.5,50.0,68.3,28.0,14.0,0,0,0.0,74.4,0,0,0.0,0,0,56.3,1,28,28.9,41,2,2,2,0,0,5,0.0,0.0,0,2,4.3,90.9,93.7,5.6,5.1,1,1,9.1,46.9,0,19,9.1,1,1,99.6,10,59,60.8,63,2,8,11,0,87,52,1.6,8.7
Jahlani Tavai,51055,LB,DET,16,259,0,11,1,4.7,90.0,66.5,12.3,11.1,0,0,0.0,52.5,0,28,18.2,2,0,148.3,9,123,47.5,185,2,8,10,3,101,75,0.9,11.2,0,1,5.9,86.4,77.4,5.8,5.0,0,0,0.0,30.3,0,25,16.7,2,0,108.7,19,120,46.3,155,2,9,22,0,222,91,2.0,11.7
Julian Love,51081,S,NYG,15,477,0,21,2,10.3,75.0,98.6,21.2,15.9,1,0,0.0,52.7,0,28,14.3,2,0,145.3,6,137,28.7,139,1,10,8,2,79,42,0.6,13.2,0,2,13.8,76.5,99.3,21.4,16.4,0,0,0.0,53.8,1,55,0.0,0,0,112.4,13,285,59.7,287,5,26,17,1,210,63,0.8,16.2
Brandon Rusnak,51088,S,JAX,10,90,0,15,1,18.6,20.0,92.5,33.0,6.6,0,0,0.0,37.8,0,22,0.0,0,0,85.0,1,37,41.1,40,0,1,5,1,22,0,0.7,22.0,0,0,1.6,80.0,94.0,11.8,9.4,0,0,0.0,54.8,0,13,14.3,1,0,99.2,4,47,52.2,50,1,6,5,0,39,34,0.8,9.8
Ben Niemann,51099,LB,KC,18,324,0,16,1,6.0,71.4,57.7,18.8,13.4,0,0,0.0,70.9,0,21,12.5,1,0,97.3,5,105,32.4,182,2,6,7,0,60,34,0.6,12.0,0,1,3.3,80.8,92.5,7.3,5.9,1,0,0.0,40.0,0,23,9.1,2,0,131.1,21,161,49.7,174,3,19,26,2,242,164,1.6,11.5
Terez Hall,51107,LB,NE,8,128,0,19,0,2.3,66.7,84.2,7.8,5.2,0,1,16.7,60.2,0,31,0.0,0,1,89.6,4,32,25.0,38,2,3,6,0,46,39,1.5,11.5,0,3,6.0,88.9,97.8,5.4,4.8,0,1,5.6,55.9,0,21,5.6,1,1,106.7,16,87,68.0,89,5,14,18,0,173,82,2.0,10.8
A.J. Moore,51146,S,HST,10,216,0,13,0,2.5,50.0,93.0,43.5,21.8,1,1,25.0,60.7,0,6,25.0,1,1,95.8,2,93,43.1,100,0,3,4,1,12,7,0.1,6.0,0,3,8.4,100.0,89.9,23.0,23.0,0,0,0.0,52.5,0,29,0.0,0,0,118.8,5,116,53.7,129,4,10,5,0,65,23,0.6,13.0
Taylor Rapp,51172,S,LA,9,230,0,26,1,0.0,100.0,90.5,16.5,16.5,0,0,0.0,66.4,0,11,20.0,1,0,89.6,2,38,16.5,42,2,3,2,0,11,11,0.3,5.5,0,3,5.3,77.8,97.8,25.0,19.4,0,1,11.1,65.0,0,39,4.3,1,1,101.9,7,179,77.8,183,5,19,9,0,76,34,0.4,10.9
P.J. Locke,51189,S,DEN,2,2,0,10,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,1,0,0,0,0,0,0,,,0,0,,,50.0,,,0,0,,62.1,0,,0.0,0,0,0.0,0,1,50.0,2,1,1,0,0,0,0,0.0,
Joshua Kalu,51203,S,TEN,7,83,0,31,0,,,100.0,,,0,0,,69.3,0,,0.0,0,0,0.0,0,35,42.2,35,0,1,0,0,0,0,0.0,,0,1,19.0,100.0,100.0,19.0,19.0,0,0,0.0,43.6,0,30,0.0,0,0,118.8,2,39,47.0,39,0,4,2,0,44,6,1.2,22.0
Minkah Fitzpatrick,51206,S,PIT,17,667,0,25,0,11.3,66.7,98.4,112.5,75.0,1,4,133.3,89.4,4,20,17.6,3,3,52.8,2,239,35.8,243,0,14,3,0,25,10,0.1,12.5,0,3,18.5,45.5,99.7,72.6,33.0,0,2,18.2,59.6,0,39,12.0,3,2,102.8,5,380,57.0,381,4,19,11,1,86,6,0.2,17.2
