player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Daniel Sorensen,9253,S,NO,10,93,0,20,0,-2.0,100.0,100.0,25.0,25.0,0,0,0.0,60.6,0,2,0.0,0,0,79.2,1,29,31.2,29,0,1,1,0,2,4,0.1,2.0,0,0,20.7,33.3,100.0,54.0,18.0,0,0,0.0,58.9,2,12,0.0,0,0,6.9,1,55,59.1,55,0,3,3,0,12,1,0.2,12.0
Joe Thomas,9272,LB,CHI,13,165,0,6,1,3.0,75.0,81.6,11.0,8.3,0,0,0.0,59.9,0,21,0.0,0,0,143.8,3,40,24.2,49,0,2,4,1,38,27,1.2,12.7,0,1,4.3,87.5,88.7,7.6,6.7,0,0,0.0,62.1,0,20,21.4,3,0,92.4,14,110,66.7,124,7,10,16,0,99,38,0.9,7.1
Mike Pennel,9316,DI,CHI,17,1,0,6,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,34,0,0,0,0,0,0,,,0,1,,,0.9,,,0,0,,68.1,0,,0.0,0,0,0.0,0,1,100.0,110,1,1,0,0,0,0,0.0,
K'Waun Williams,9332,CB,DEN,14,410,0,10,0,6.7,66.7,92.5,11.1,7.4,0,2,16.7,53.8,0,30,12.5,1,2,88.9,8,98,23.9,106,0,7,12,0,90,44,1.0,11.3,0,2,4.4,63.6,90.6,10.0,6.4,0,5,15.2,71.4,1,20,29.4,5,5,65.2,21,221,53.9,244,4,10,33,0,180,138,0.9,8.6
Dante Fowler Jr.,9436,ED,DAL,19,9,0,9,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,61,1,0,0,0,0,0,,,0,1,5.0,100.0,4.6,9.0,9.0,0,0,0.0,76.3,0,10,25.0,2,0,108.3,1,9,100.0,195,6,5,1,0,10,5,1.1,10.0
Danny Shelton,9445,DI,KC,1,2,0,16,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,1,0,0,0,0,0,0,,,0,0,,,40.0,,,0,0,,58.0,0,,,0,0,0.0,0,2,100.0,5,0,0,0,0,0,0,0.0,
Arik Armstead,9450,DI,SF,12,2,0,28,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,61,1,1,0,0,0,0,,,0,0,,,0.5,,,0,0,,59.5,0,,50.0,1,0,0.0,0,1,50.0,211,1,1,0,0,0,0,0.0,
Marcus Peters,9451,CB,BLT,14,542,0,3,0,13.6,48.0,100.0,10.0,4.8,1,3,12.0,37.3,0,37,0.0,0,1,85.9,12,136,25.1,136,2,6,25,1,183,67,1.5,15.3,0,0,9.4,84.4,99.7,10.9,9.2,0,2,6.3,74.8,1,48,8.7,2,0,114.7,27,302,55.7,303,6,21,32,2,309,93,1.1,11.4
Bud Dupree,9455,ED,TEN,11,24,0,31,0,,,6.7,,,0,0,,65.6,0,,100.0,1,0,0.0,0,6,25.0,90,0,0,0,0,0,0,0.0,,0,0,4.0,100.0,8.7,4.3,4.3,0,0,0.0,41.6,0,25,0.0,0,0,117.7,4,18,75.0,208,4,3,4,0,49,33,2.9,12.3
Shaq Thompson,9458,LB,CAR,17,593,0,5,1,0.0,87.5,72.1,11.0,9.6,0,0,0.0,64.8,0,24,0.0,0,0,127.6,7,88,14.8,122,3,4,8,1,41,53,0.5,5.9,0,5,3.4,73.7,93.8,9.5,7.0,2,3,5.3,55.6,0,33,18.4,9,3,104.6,42,425,71.7,453,22,35,57,2,403,290,1.0,9.6
Landon Collins,9466,S,NYG,7,110,0,21,0,8.0,33.3,77.8,25.0,8.3,0,1,33.3,71.6,0,19,0.0,0,1,56.3,1,28,25.5,36,1,1,3,0,19,11,0.8,19.0,0,1,4.4,57.1,76.6,12.3,7.0,0,0,0.0,76.7,1,10,20.0,1,0,23.8,4,49,44.5,64,2,3,7,0,23,12,0.5,5.8
Mario Edwards Jr.,9468,ED,TEN,13,8,0,31,0,,,0.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,12.5,112,1,0,0,0,0,0,0.0,,0,0,,,3.4,,,0,0,,52.6,0,,0.0,0,0,0.0,0,7,87.5,206,3,1,0,0,0,0,0.0,
Preston Smith,9471,ED,GB,17,41,0,12,0,-6.0,100.0,2.0,2.0,2.0,0,0,0.0,49.7,0,42,100.0,3,0,118.8,1,2,4.9,102,2,0,1,0,42,48,21.0,42.0,0,0,3.4,80.0,12.0,7.5,6.0,0,0,0.0,62.9,0,41,40.0,2,0,118.8,4,33,80.5,274,6,3,5,0,69,57,2.3,17.3
Eric Kendricks,9478,LB,MIN,18,692,0,18,0,-1.6,81.8,78.3,9.7,7.9,0,0,0.0,75.3,0,16,0.0,0,0,111.7,9,94,13.6,120,5,7,11,1,39,53,0.4,4.3,0,7,4.7,72.7,95.2,10.6,7.7,0,3,6.8,48.6,0,36,7.3,3,3,96.5,32,356,51.4,374,8,31,44,0,357,211,1.1,11.2
Eric Rowe,9480,S,MIA,15,420,0,17,1,11.3,81.0,96.1,10.4,8.4,0,1,4.8,53.3,0,79,6.7,1,1,116.7,17,199,47.4,207,4,13,21,0,252,88,1.4,14.8,0,4,6.2,83.9,96.1,7.3,6.2,0,1,3.2,41.7,0,39,10.3,3,1,119.2,26,195,46.4,203,12,22,31,1,311,136,1.6,12.0
Denzel Perryman,9481,LB,LV,12,257,0,23,2,-2.1,85.7,66.4,11.2,9.6,0,0,0.0,55.0,0,36,20.0,1,0,146.7,6,71,27.6,107,2,2,7,2,68,76,1.0,11.3,0,3,6.3,64.7,84.2,14.4,9.3,0,0,0.0,71.7,2,25,10.0,2,0,39.5,11,160,62.3,190,8,15,17,0,94,39,0.6,8.5
Ronald Darby,9483,CB,DEN,5,172,0,10,0,5.0,60.0,100.0,12.7,7.6,0,0,0.0,66.6,0,13,0.0,0,0,73.8,3,41,23.8,41,0,3,5,0,26,1,0.7,8.7,0,1,11.6,28.6,98.8,40.5,11.6,0,1,14.3,74.4,0,16,25.0,1,0,39.6,2,85,49.4,86,0,2,7,0,17,12,0.2,8.5
Jordan Phillips,9485,DI,BUF,13,1,0,4,0,,,0.0,,,0,0,,62.0,0,,0.0,0,0,0.0,0,0,0.0,65,1,1,0,0,0,0,,,0,2,,,0.7,,,0,0,,54.9,0,,50.0,4,0,0.0,0,1,100.0,140,3,2,0,0,0,0,0.0,
Markus Golden,9491,ED,ARZ,17,43,0,1,0,,,5.3,,,0,0,,65.3,0,,,0,0,0.0,0,5,11.6,94,0,0,0,0,0,0,0.0,,0,3,1.4,77.8,11.0,5.3,4.1,0,0,0.0,58.0,0,20,18.2,2,0,103.2,7,37,86.0,337,6,6,9,0,79,63,2.1,11.3
Randy Gregory,9493,ED,DEN,6,15,0,10,0,,,5.3,,,0,0,,62.2,0,,,0,0,0.0,0,2,13.3,38,1,0,0,0,0,0,0.0,,0,0,,,12.1,,,0,0,,84.1,0,,50.0,1,0,0.0,0,7,46.7,58,2,1,0,0,0,0,0.0,
Frank Clark,9496,ED,KC,18,20,0,16,2,3.0,50.0,4.1,8.0,4.0,0,0,0.0,60.7,0,9,33.3,1,0,62.5,1,8,40.0,193,2,0,2,0,9,9,1.1,9.0,0,1,11.0,100.0,3.1,8.0,8.0,0,0,0.0,86.5,0,12,28.6,2,0,116.7,1,10,50.0,319,7,4,1,0,12,1,1.5,12.0
P.J. Williams,9511,S,NO,11,193,0,20,1,9.7,71.4,96.9,11.2,8.0,0,2,28.6,65.0,0,67,0.0,0,2,153.3,5,63,32.6,65,2,6,7,2,116,77,2.1,23.2,0,2,9.5,100.0,99.1,26.5,26.5,0,0,0.0,57.2,0,31,10.0,1,0,118.8,4,110,57.0,111,2,7,4,0,59,21,0.6,14.8
Jordan Hicks,9517,LB,MIN,18,591,0,18,1,2.3,85.7,82.3,10.2,8.7,0,1,14.3,65.3,0,32,12.5,1,1,107.7,6,65,11.0,79,4,6,7,0,69,70,1.1,11.5,0,7,2.5,74.4,90.9,9.7,7.2,0,2,5.1,59.5,1,40,3.0,1,2,83.7,29,298,50.4,328,8,25,39,0,284,220,1.0,9.8
Danielle Hunter,9521,ED,MIN,18,34,0,18,0,,,0.0,,,0,0,,63.4,0,,,0,0,0.0,0,0,0.0,111,4,0,0,0,0,0,,,0,2,3.0,100.0,6.5,4.2,4.2,0,0,0.0,86.0,0,23,15.4,2,0,99.2,5,21,61.8,321,12,9,5,0,39,24,1.9,7.8
Henry Anderson,9526,ED,CAR,11,2,0,5,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,15,0,0,0,0,0,0,,,0,0,,,1.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,65,0,0,0,0,0,0,0.0,
Steven Nelson,9531,CB,HST,15,487,0,13,1,12.9,57.1,100.0,13.3,7.6,0,1,7.1,77.5,1,25,0.0,0,1,47.0,8,115,23.6,115,1,7,14,0,91,4,0.9,11.4,0,3,11.5,59.5,99.7,13.8,8.2,0,5,13.5,66.0,0,51,8.0,2,5,89.8,22,317,65.1,318,8,20,37,1,259,79,0.9,11.8
Za'Darius Smith,9555,ED,MIN,17,33,0,18,0,,,4.4,,,0,0,,63.4,0,,100.0,1,0,0.0,0,4,12.1,91,3,0,0,0,0,0,0.0,,0,0,7.0,100.0,6.9,17.0,17.0,0,0,0.0,44.2,0,18,33.3,1,0,118.8,1,20,60.6,289,4,2,1,0,18,11,1.1,18.0
Kwon Alexander,9557,LB,NYJ,17,252,0,22,1,7.5,100.0,73.3,8.0,8.0,0,0,0.0,29.2,0,41,0.0,0,0,118.8,4,33,13.1,45,0,1,4,0,107,77,3.3,26.8,0,4,3.0,73.0,95.6,6.1,4.5,1,1,2.7,59.6,0,17,15.4,4,1,86.8,27,174,69.0,182,9,18,37,0,212,160,1.3,7.9
Damien Wilson,9560,LB,CAR,11,66,0,5,0,,,66.7,,,0,0,,65.1,0,,,0,0,0.0,0,6,9.1,9,0,0,0,0,0,0,0.0,,0,2,5.6,87.5,89.5,6.7,5.9,0,0,0.0,53.6,0,19,0.0,0,0,107.3,7,51,77.3,57,4,8,8,0,78,42,1.7,11.1
Adrian Amos,9575,S,GB,17,531,0,12,0,6.4,77.8,97.4,14.7,11.4,0,0,0.0,54.8,0,14,0.0,0,0,123.6,7,111,20.9,114,2,9,9,1,43,16,0.4,6.1,0,4,5.4,81.5,98.2,14.0,11.4,0,1,3.7,52.7,1,36,3.6,1,1,116.5,22,324,61.0,330,7,23,27,3,183,90,0.6,8.3
Bobby McCain,9578,S,WAS,17,586,0,32,0,5.4,85.7,97.4,22.3,19.1,0,2,28.6,62.3,0,16,7.1,1,2,98.8,6,147,25.1,151,2,13,7,0,54,18,0.4,9.0,0,6,4.6,87.1,96.3,12.0,10.5,0,1,3.2,66.2,0,61,2.9,1,1,109.7,27,340,58.0,353,11,27,31,1,240,112,0.7,8.9
David Mayo,9602,LB,WAS,9,94,0,32,1,9.0,100.0,81.0,16.0,16.0,0,0,0.0,58.1,0,4,0.0,0,0,122.9,1,17,18.1,21,0,1,1,1,4,0,0.3,4.0,0,1,11.5,66.7,98.4,15.0,10.0,0,1,16.7,41.4,0,33,0.0,0,1,149.3,4,63,67.0,64,1,3,6,2,103,65,1.7,25.8
Quandre Diggs,9633,S,SEA,18,687,0,29,2,-4.0,100.0,99.1,106.0,106.0,1,0,0.0,74.2,1,7,0.0,0,0,56.3,1,113,16.4,114,0,8,1,0,7,11,0.1,7.0,0,3,15.2,72.7,98.8,41.6,30.3,0,0,0.0,63.1,2,26,19.0,4,0,110.0,8,342,49.8,346,4,14,11,2,125,52,0.4,15.6
Christian Covington,9649,DI,LAC,4,1,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,9,0,0,0,0,0,0,,,0,0,,,4.5,,,0,0,,59.7,0,,,0,0,0.0,0,1,100.0,22,0,0,0,0,0,0,0.0,
Rakeem Nunez-Roches,9650,DI,TB,18,8,0,30,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,69,1,0,0,0,0,0,,,0,0,6.0,100.0,3.0,6.0,6.0,0,0,0.0,62.3,0,9,0.0,0,0,104.2,1,6,75.0,199,3,4,1,0,9,3,1.5,9.0
Neville Hewitt,9836,LB,HST,2,8,0,13,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,12.5,1,0,0,0,0,0,0,0.0,,0,0,2.0,100.0,100.0,3.0,3.0,0,0,0.0,47.0,0,20,0.0,0,0,116.7,2,6,75.0,6,1,2,2,0,24,20,4.0,12.0
Troy Hill,9881,CB,LA,12,418,0,26,0,8.2,66.7,100.0,8.3,5.6,0,1,11.1,43.8,0,26,0.0,0,0,87.7,6,55,13.2,55,1,6,9,0,65,21,1.3,10.8,0,4,10.0,66.7,98.2,9.4,6.3,0,3,7.1,61.3,1,39,7.1,2,3,79.7,28,267,63.9,272,9,22,42,0,322,132,1.2,11.5
DeShawn Williams,9891,DI,DEN,17,1,0,10,0,,,1.5,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,67,2,0,0,0,0,0,0.0,,0,2,,,0.0,,,0,0,,66.9,0,,0.0,0,0,0.0,0,0,0.0,214,4,2,0,0,0,0,,
Justin Coleman,9892,CB,SEA,2,49,0,29,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,2.0,1,0,0,0,0,0,0,0.0,,0,0,3.5,100.0,100.0,9.5,9.5,0,0,0.0,61.7,0,18,0.0,0,0,118.8,2,20,40.8,20,0,2,2,0,25,18,1.3,12.5
Dean Marlowe,9966,S,BUF,8,199,0,4,0,14.7,66.7,92.7,21.5,14.3,0,0,0.0,62.7,0,25,25.0,1,0,96.5,2,51,25.6,55,1,3,3,0,28,1,0.7,14.0,0,1,16.6,37.5,100.0,35.7,13.4,0,0,0.0,54.6,1,28,0.0,0,0,64.1,3,109,54.8,109,0,5,8,1,59,10,0.6,19.7
Alex Singleton,9994,LB,DEN,15,405,0,10,1,5.0,66.7,69.2,12.5,8.3,0,0,0.0,67.2,0,8,14.3,1,0,70.1,4,54,13.3,78,3,5,6,0,0,10,0.0,0.0,0,10,3.4,88.9,84.8,7.4,6.6,0,0,0.0,72.4,0,41,5.4,3,0,94.8,32,246,60.7,290,17,43,36,0,243,145,1.0,7.6
Bryce Callahan,10000,CB,LAC,16,437,0,27,0,10.4,64.0,99.3,8.7,5.6,0,3,12.0,65.3,1,24,0.0,0,3,76.8,16,152,34.8,153,4,14,25,1,148,29,1.1,9.3,0,3,4.9,73.1,89.5,9.5,7.0,0,0,0.0,64.0,2,40,29.6,8,0,63.1,19,188,43.0,210,3,16,26,0,201,132,1.1,10.6
T.Y. McGill,10156,DI,SF,12,1,0,28,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,19,0,0,0,0,0,0,,,0,0,,,1.1,,,0,0,,59.5,0,,100.0,2,0,0.0,0,1,100.0,91,0,0,0,0,0,0,0.0,
Efe Obada,10235,ED,WAS,17,2,0,32,0,,,1.9,,,0,0,,60.2,0,,100.0,1,0,0.0,0,1,50.0,54,2,0,0,0,0,0,0.0,,0,0,,,0.7,,,0,0,,60.6,0,,33.3,1,0,0.0,0,1,50.0,138,2,2,0,0,0,0,0.0,
Erik Harris,10346,S,ATL,2,16,0,2,0,,,100.0,,,0,0,,62.6,0,,,0,0,0.0,0,2,12.5,2,0,0,0,0,0,0,0.0,,0,1,4.3,100.0,90.0,2.3,2.3,0,0,0.0,35.0,0,12,0.0,0,0,104.2,4,9,56.3,10,0,3,4,0,36,19,4.0,9.0
Joey Bosa,10637,ED,LAC,6,2,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,49,1,0,0,0,0,0,,,0,1,5.0,100.0,3.4,2.0,2.0,0,0,0.0,48.4,0,21,0.0,0,0,118.8,1,2,100.0,59,1,0,1,0,21,16,10.5,21.0
Jalen Ramsey,10639,CB,LA,17,620,0,26,0,10.6,81.8,100.0,7.2,5.9,0,2,18.2,68.6,0,39,14.3,1,2,149.1,9,72,11.6,72,3,6,11,1,145,52,2.2,16.1,0,4,10.1,61.5,94.9,12.7,7.8,0,7,13.5,82.4,4,53,8.3,3,6,71.3,32,413,66.6,435,8,29,52,3,384,139,0.9,12.0
Leonard Floyd,10643,ED,LA,17,79,0,26,1,,,0.0,,,0,0,,63.8,0,,0.0,0,0,0.0,0,0,0.0,63,2,2,0,0,0,0,,,0,3,5.0,85.7,15.3,9.7,8.3,0,0,0.0,73.3,0,12,0.0,0,0,98.8,6,58,73.4,379,6,8,7,0,54,29,0.9,9.0
Eli Apple,10644,CB,CIN,18,716,0,7,0,13.0,58.1,100.0,9.5,5.5,0,4,12.9,44.2,0,33,5.6,1,3,98.3,18,184,25.7,184,3,17,31,1,276,86,1.6,15.3,0,3,13.6,57.7,99.3,14.2,8.2,1,5,9.6,60.8,0,41,16.7,6,5,85.2,30,440,61.5,443,5,27,52,1,357,70,0.8,11.9
Sheldon Rankins,10646,DI,NYJ,15,9,0,22,0,,,1.4,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,11.1,74,0,0,0,0,0,0,0.0,,0,1,7.0,0.0,3.1,,6.0,0,1,100.0,66.1,0,,50.0,3,1,39.6,0,6,66.7,194,5,2,1,0,0,0,0.0,
Keanu Neal,10651,S,TB,15,317,0,30,0,6.1,75.0,94.2,9.5,7.1,0,2,25.0,70.1,0,22,0.0,0,2,96.4,6,65,20.5,69,4,5,8,0,61,27,1.1,10.2,0,0,10.1,85.7,91.7,15.8,13.5,0,1,7.1,59.4,0,69,25.0,4,1,142.6,12,198,62.5,216,2,12,14,1,197,116,1.0,16.4
Shaq Lawson,10653,ED,BUF,17,13,0,4,0,,,2.3,,,0,0,,61.0,0,,,0,0,0.0,0,2,15.4,87,0,0,0,0,0,0,0.0,,0,1,,,5.6,,,0,0,,66.4,0,,33.3,1,0,0.0,0,10,76.9,180,2,1,0,0,0,0,0.0,
William Jackson III,10658,CB,WAS,4,127,0,32,0,20.6,60.0,100.0,10.0,6.0,0,1,20.0,44.7,0,49,0.0,0,1,143.8,3,34,26.8,34,0,1,5,1,69,41,2.3,23.0,0,2,10.3,100.0,98.6,5.7,5.7,0,1,9.1,50.6,0,30,0.0,0,1,146.6,11,69,54.3,70,2,7,11,1,131,18,2.1,11.9
Artie Burns,10659,CB,SEA,1,5,0,29,0,16.0,0.0,100.0,,2.0,0,0,0.0,61.6,0,,,0,0,39.6,0,2,40.0,2,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,61.6,0,,,0,0,0.0,0,2,40.0,2,0,0,0,0,0,0,0.0,
Jaylon Smith,10668,LB,NYG,15,306,0,21,1,5.4,55.6,78.5,20.4,11.3,0,0,0.0,66.0,0,10,12.5,1,0,60.9,5,106,34.6,135,3,6,9,0,15,15,0.1,3.0,0,5,4.1,95.2,92.5,7.7,7.3,0,0,0.0,40.9,0,24,10.5,2,0,107.7,20,160,52.3,173,5,12,21,0,207,123,1.4,10.4
Myles Jack,10670,LB,PIT,15,351,0,25,1,4.3,66.7,77.6,13.9,9.3,0,0,0.0,65.9,0,14,20.0,2,0,118.8,8,118,33.6,152,2,7,12,2,62,30,0.6,7.8,0,7,3.4,87.1,98.4,6.8,5.9,0,1,3.2,48.0,0,21,8.1,3,1,96.8,27,188,53.6,191,6,27,31,0,224,139,1.2,8.3
Chris Jones,10671,DI,KC,20,1,0,16,0,-6.0,100.0,0.0,0.0,0.0,1,0,0.0,60.0,0,-2,50.0,1,0,79.2,1,0,0.0,228,9,1,1,0,-2,4,,-2.0,0,1,,,0.3,,,0,0,,63.9,0,,40.0,2,0,0.0,0,1,100.0,390,5,2,0,0,0,0,0.0,
Xavien Howard,10672,CB,MIA,16,704,0,17,3,13.4,64.2,99.7,8.0,5.2,2,9,17.0,36.3,1,75,11.5,3,7,120.1,34,303,43.0,304,3,20,53,4,601,270,2.2,17.7,0,1,12.1,69.0,99.7,17.6,12.1,1,6,20.7,79.4,1,36,16.7,3,5,77.5,20,360,51.1,361,3,14,29,0,225,87,0.6,11.3
Reggie Ragland,10675,LB,CLV,4,12,0,8,0,2.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,8.3,1,0,0,1,0,0,0,0.0,,0,0,,,100.0,,,0,0,,56.9,0,,0.0,0,0,0.0,0,11,91.7,11,0,2,0,0,0,0,0.0,
Austin Johnson,10677,DI,LAC,8,1,0,27,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,57,0,0,0,0,0,0,,,0,0,,,1.6,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,100.0,63,1,0,0,0,0,0,0.0,
Jihad Ward,10678,ED,NYG,18,56,0,21,0,,,9.6,,,0,0,,50.9,0,,100.0,1,0,0.0,0,20,35.7,209,2,0,0,0,0,0,0.0,,0,1,2.7,57.1,17.7,7.8,4.4,0,0,0.0,39.8,0,16,0.0,0,0,75.3,4,32,57.1,181,3,4,7,0,43,32,1.4,10.8
Deion Jones,10686,LB,CLV,11,245,0,8,1,7.0,80.0,81.3,11.3,9.0,0,0,0.0,51.0,0,29,0.0,0,0,115.8,4,52,21.2,64,2,2,5,0,59,35,1.3,14.8,0,4,5.3,78.9,95.7,9.9,7.8,0,1,5.3,54.9,0,18,0.0,0,1,113.8,15,155,63.3,162,3,10,19,1,135,82,0.9,9.0
Mackensie Alexander,10688,CB,DAL,1,7,0,9,0,9.0,100.0,100.0,3.0,3.0,0,0,0.0,47.6,0,12,0.0,0,0,116.7,1,3,42.9,3,0,1,1,0,12,3,4.0,12.0,0,0,,,100.0,,,0,0,,62.8,0,,,0,0,0.0,0,4,57.1,4,0,0,0,0,0,0,0.0,
Vonn Bell,10695,S,CIN,19,732,0,7,3,14.3,63.6,94.4,24.7,15.7,0,1,9.1,71.4,2,53,7.7,1,0,64.0,7,186,25.4,197,3,9,11,0,128,19,0.7,18.3,0,4,8.5,73.5,94.9,17.4,12.8,0,2,5.9,63.4,2,32,10.0,4,2,73.3,25,449,61.3,473,10,32,34,0,281,153,0.6,11.2
James Bradberry,10696,CB,PHI,20,759,0,24,0,11.4,35.9,100.0,13.5,4.8,0,9,23.1,64.3,0,34,13.3,2,3,48.0,14,202,26.6,202,3,13,39,0,150,50,0.8,10.7,0,1,13.8,54.0,100.0,16.9,9.1,0,9,18.0,75.2,4,58,7.7,2,6,40.9,27,472,62.2,472,6,23,50,0,326,97,0.7,12.1
Kevin Byard,10698,S,TEN,17,767,0,31,4,8.4,62.5,96.6,18.0,11.3,0,0,0.0,54.4,1,34,0.0,0,0,107.0,10,198,25.8,205,1,9,16,2,151,75,0.8,15.1,0,7,8.0,75.0,98.8,21.6,16.2,1,1,3.6,78.9,1,44,6.1,3,1,85.3,21,480,62.6,486,8,39,28,0,239,93,0.5,11.4
Carl Nassib,10699,ED,TB,14,19,0,30,0,,,9.1,,,0,0,,61.5,0,,,0,0,0.0,0,3,15.8,33,2,0,0,0,0,0,0.0,,0,0,-2.0,100.0,14.4,6.0,6.0,0,0,0.0,57.7,0,5,100.0,1,0,83.3,2,13,68.4,90,0,0,2,0,8,12,0.7,4.0
Yannick Ngakoue,10703,ED,IND,15,3,0,14,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,93,3,0,0,0,0,0,,,0,1,,,1.0,,,0,0,,57.3,0,,33.3,1,0,0.0,0,3,100.0,286,6,1,0,0,0,0,0.0,
Daryl Worley,10711,CB,BLT,4,48,0,3,0,,,100.0,,,0,0,,64.3,0,,,0,0,0.0,0,4,8.3,4,0,0,0,0,0,0,0.0,,0,1,18.6,37.5,97.0,10.3,3.9,1,2,25.0,51.8,0,12,0.0,0,2,47.9,3,32,66.7,33,0,3,8,0,28,6,0.9,9.3
Kendall Fuller,10718,CB,WAS,17,622,0,32,1,13.8,48.0,99.4,11.8,5.6,1,5,20.0,53.2,0,45,20.0,2,4,91.9,12,154,24.8,155,1,7,25,1,219,80,1.6,18.3,0,2,14.5,56.4,99.7,16.0,9.0,0,5,12.8,84.3,2,49,0.0,0,3,68.1,22,368,59.2,369,7,18,39,1,298,59,0.8,13.5
Nick Vigil,10721,LB,ARZ,4,46,0,1,0,3.5,50.0,87.5,12.0,6.0,0,1,50.0,57.9,0,3,,0,0,95.8,1,14,30.4,16,0,0,2,1,3,4,0.3,3.0,0,0,9.0,66.7,87.5,5.3,3.5,0,0,0.0,28.1,0,35,33.3,1,0,109.7,4,21,45.7,24,0,2,6,0,84,47,4.0,21.0
Justin Simmons,10732,S,DEN,12,495,0,10,2,7.0,75.0,97.8,9.0,6.8,0,0,0.0,61.0,3,25,12.5,1,0,80.2,9,87,17.6,89,3,5,12,1,79,29,1.0,8.8,0,6,6.9,87.5,100.0,13.2,11.6,0,1,4.2,80.4,3,56,9.7,3,1,106.3,21,294,59.4,294,9,22,24,2,296,154,1.1,14.1
Joe Schobert,10733,LB,TEN,6,64,0,31,0,-4.0,100.0,100.0,10.0,10.0,0,0,0.0,55.7,0,4,50.0,1,0,83.3,1,12,18.8,12,0,1,1,0,4,8,0.4,4.0,0,0,3.7,100.0,94.1,5.0,5.0,0,0,0.0,46.1,0,25,20.0,1,0,118.1,9,48,75.0,51,2,4,9,0,111,78,2.5,12.3
Eric Murray,10740,S,HST,12,55,0,13,0,,,100.0,,,0,0,,64.6,0,,,0,0,0.0,0,12,21.8,12,0,0,0,0,0,0,0.0,,0,0,3.7,66.7,100.0,19.0,12.7,0,0,0.0,55.6,0,18,0.0,0,0,82.6,2,39,70.9,39,1,3,3,0,18,3,0.5,9.0
Miles Killebrew,10745,LB,PIT,3,5,0,25,0,,,100.0,,,0,0,,61.8,0,,,0,0,0.0,0,2,40.0,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.0,0,,,0,0,0.0,0,3,60.0,3,0,0,0,0,0,0,0.0,
De'Vondre Campbell,10749,LB,GB,13,360,0,12,0,-2.1,85.7,82.9,9.8,8.4,0,0,0.0,90.5,0,7,0.0,0,0,79.2,6,63,17.5,76,5,7,7,0,9,24,0.2,1.5,0,2,2.7,79.5,94.0,6.8,5.4,0,1,2.6,66.8,2,26,7.7,2,1,76.0,31,220,61.1,234,4,22,39,0,287,203,1.4,9.3
Hassan Ridgeway,10750,DI,SF,12,1,0,28,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,30,0,0,0,0,0,0,,,0,0,,,0.9,,,0,0,,59.9,0,,0.0,0,0,0.0,0,1,100.0,108,2,1,0,0,0,0,0.0,
