player,player_id,position,team_name,player_game_count,base_snap_counts_coverage,declined_penalties,franchise_id,man_assists,man_avg_depth_of_target,man_catch_rate,man_coverage_percent,man_coverage_snaps_per_reception,man_coverage_snaps_per_target,man_dropped_ints,man_forced_incompletes,man_forced_incompletion_rate,man_grades_coverage_defense,man_interceptions,man_longest,man_missed_tackle_rate,man_missed_tackles,man_pass_break_ups,man_qb_rating_against,man_receptions,man_snap_counts_coverage,man_snap_counts_coverage_percent,man_snap_counts_pass_play,man_stops,man_tackles,man_targets,man_touchdowns,man_yards,man_yards_after_catch,man_yards_per_coverage_snap,man_yards_per_reception,penalties,zone_assists,zone_avg_depth_of_target,zone_catch_rate,zone_coverage_percent,zone_coverage_snaps_per_reception,zone_coverage_snaps_per_target,zone_dropped_ints,zone_forced_incompletes,zone_forced_incompletion_rate,zone_grades_coverage_defense,zone_interceptions,zone_longest,zone_missed_tackle_rate,zone_missed_tackles,zone_pass_break_ups,zone_qb_rating_against,zone_receptions,zone_snap_counts_coverage,zone_snap_counts_coverage_percent,zone_snap_counts_pass_play,zone_stops,zone_tackles,zone_targets,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_per_coverage_snap,zone_yards_per_reception
Dean Marlowe,9966,S,LAC,7,204,0,27,0,5.3,100.0,100.0,8.0,8.0,0,0,0.0,57.4,0,27,0.0,0,0,142.4,6,51,25.0,51,3,8,6,1,52,23,1.1,8.7,0,0,7.2,66.7,100.0,22.8,15.2,0,0,0.0,60.8,0,17,18.2,2,0,82.6,4,96,47.1,96,2,9,6,0,36,15,0.4,9.0
Alex Singleton,9994,LB,DEN,17,573,0,10,1,2.4,76.5,69.9,8.2,6.3,1,1,5.9,32.6,0,36,20.0,3,1,115.3,13,116,20.2,166,4,11,17,1,122,105,1.1,9.4,0,12,2.6,85.2,91.6,6.8,5.8,0,0,0.0,58.2,0,39,13.8,8,0,101.5,46,327,57.1,357,21,38,54,1,371,247,1.2,8.1
Efe Obada,10235,ED,WAS,4,2,0,32,1,,,4.0,,,0,0,,64.0,0,,0.0,0,0,0.0,0,1,50.0,25,0,0,0,0,0,0,,,0,0,,,2.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,50.0,34,0,0,0,0,0,0,0.0,
Erik Harris,10346,S,SF,1,3,0,28,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,3,100.0,3,0,0,0,0,0,0,0.0,
Joey Bosa,10637,ED,LAC,9,10,0,27,0,,,1.7,,,0,0,,60.0,0,,,0,0,0.0,0,1,10.0,58,3,0,0,0,0,0,0.0,,0,0,,,4.0,,,0,0,,63.2,0,,,0,0,0.0,0,4,40.0,101,4,0,0,0,0,0,0.0,
Jalen Ramsey,10639,CB,MIA,11,421,0,17,0,13.0,33.3,99.1,35.0,11.7,0,1,11.1,61.7,0,17,0.0,0,1,44.2,3,115,27.3,116,1,3,9,0,31,17,0.3,10.3,0,1,13.6,56.5,99.5,14.5,8.2,0,1,4.3,68.4,2,36,0.0,0,0,39.2,13,197,46.8,198,3,13,23,0,145,38,0.8,11.2
DeForest Buckner,10641,DI,IND,17,10,0,14,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,48,2,0,0,0,0,0,,,0,0,,,1.1,,,0,0,,65.8,0,,12.5,1,0,0.0,0,4,40.0,375,4,7,0,0,0,0,0.0,
Leonard Floyd,10643,ED,BUF,19,20,0,4,0,,,2.1,,,0,0,,60.4,0,,100.0,1,0,0.0,0,2,10.0,94,2,0,0,0,0,0,0.0,,0,0,4.0,100.0,5.1,4.7,4.7,0,0,0.0,37.7,0,8,66.7,4,0,93.1,3,14,70.0,277,6,2,3,0,19,7,1.4,6.3
Eli Apple,10644,CB,MIA,11,384,0,17,1,12.5,64.5,100.0,5.4,3.5,0,4,12.9,44.1,1,36,15.8,3,2,94.4,20,117,30.5,117,4,15,31,2,227,83,2.1,11.4,0,2,11.2,58.6,100.0,9.9,5.8,0,5,17.2,54.6,0,75,25.0,5,4,103.4,17,174,45.3,174,4,13,29,1,285,143,1.7,16.8
Sheldon Rankins,10646,DI,HST,17,1,0,13,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,80,1,0,0,0,0,0,,,0,1,,,0.4,,,0,0,,66.6,0,,30.0,3,0,0.0,0,1,100.0,272,5,6,0,0,0,0,0.0,
Keanu Neal,10651,S,PIT,9,266,0,25,1,4.5,63.6,91.7,11.0,7.0,0,0,0.0,46.1,0,34,22.2,2,0,83.9,7,88,33.1,96,1,6,11,0,76,45,1.0,10.9,0,4,6.0,73.9,98.6,7.8,5.8,0,1,4.3,63.0,1,32,6.3,1,1,77.1,17,138,51.9,140,4,11,23,0,174,86,1.3,10.2
Shaq Lawson,10653,ED,BUF,18,8,0,4,0,,,5.0,,,0,0,,61.0,0,,,0,0,0.0,0,2,25.0,40,0,0,0,0,0,0,0.0,,0,1,4.3,100.0,5.0,2.0,2.0,0,0,0.0,33.4,0,11,50.0,2,0,105.6,3,6,75.0,121,1,1,3,0,28,15,4.7,9.3
Artie Burns,10659,CB,SEA,8,162,0,29,0,9.2,60.0,100.0,10.0,6.0,0,1,20.0,59.2,0,25,0.0,0,1,96.3,3,31,19.1,31,0,1,5,0,53,32,1.8,17.7,0,2,4.5,87.5,97.1,13.7,12.0,0,0,0.0,68.0,0,15,12.5,1,0,91.7,7,101,62.3,104,1,5,8,0,48,28,0.5,6.9
Kenny Clark,10661,DI,GB,19,9,0,12,0,,,0.8,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,11.1,133,3,0,0,0,0,0,0.0,,0,2,,,2.1,,,0,0,,61.4,0,,33.3,2,0,0.0,0,7,77.8,327,5,2,0,0,0,0,0.0,
Emmanuel Ogbah,10666,ED,MIA,15,6,0,17,0,,,1.9,,,0,0,,60.0,0,,,0,0,0.0,0,1,16.7,52,2,0,0,0,0,0,0.0,,0,1,,,6.0,,,0,0,,74.9,1,,50.0,1,0,0.0,0,5,83.3,83,4,0,0,0,0,0,0.0,
Jaylon Smith,10668,LB,LV,1,11,0,23,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,2,18.2,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,64.7,0,,,0,0,0.0,0,8,72.7,8,0,0,0,0,0,0,0.0,
Myles Jack,10670,LB,PIT,4,107,0,25,0,-6.0,100.0,70.8,16.0,16.0,0,0,0.0,83.3,0,3,0.0,0,0,79.2,1,17,15.9,24,1,1,1,0,3,9,0.2,3.0,0,1,5.4,90.0,95.2,8.4,7.6,1,0,0.0,43.2,0,22,18.2,2,0,116.2,9,79,73.8,83,4,8,10,0,119,68,1.6,13.2
Chris Jones,10671,DI,KC,20,2,0,16,0,,,0.0,,,0,0,,67.6,0,,33.3,1,0,0.0,0,0,0.0,209,9,2,0,0,0,0,,,0,0,,,0.3,,,0,0,,54.6,0,,83.3,5,0,0.0,0,1,50.0,328,5,1,0,0,0,0,0.0,
Xavien Howard,10672,CB,MIA,13,475,0,17,0,8.7,78.9,99.1,6.3,5.0,0,2,10.5,36.3,0,30,0.0,0,1,112.5,15,106,22.3,107,2,11,19,1,129,59,1.4,8.6,0,0,12.2,57.6,99.5,10.9,6.3,0,5,15.2,66.4,1,45,22.2,4,5,80.4,19,217,45.7,218,3,14,33,1,260,84,1.3,13.7
Jihad Ward,10678,ED,NYG,17,48,0,21,0,,,6.2,,,0,0,,53.9,0,,50.0,1,0,0.0,0,10,20.8,162,5,1,0,0,0,0,0.0,,0,1,2.0,100.0,18.7,14.5,14.5,0,0,0.0,56.7,0,19,0.0,0,0,118.8,2,31,64.6,166,1,3,2,0,28,24,1.0,14.0
A'Shawn Robinson,10680,DI,NYG,17,2,0,21,0,,,1.7,,,0,0,,60.1,0,,,0,0,0.0,0,2,100.0,119,0,0,0,0,0,0,0.0,,0,1,,,0.0,,,0,0,,61.0,0,,0.0,0,0,0.0,0,0,0.0,109,0,0,0,0,0,0,,
Jarran Reed,10683,DI,SEA,16,4,0,29,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,77,2,0,0,0,0,0,,,0,2,,,0.3,,,0,0,,65.2,0,,50.0,2,0,0.0,0,1,25.0,312,4,0,0,0,0,0,0.0,
Deion Jones,10686,LB,CAR,13,195,0,5,1,1.0,50.0,78.9,14.0,7.0,0,0,0.0,63.9,0,4,0.0,0,0,56.3,2,30,15.4,38,1,2,4,0,5,9,0.2,2.5,0,4,3.1,62.5,89.7,8.7,5.4,2,4,16.7,79.9,1,22,6.3,1,4,51.7,15,140,71.8,156,2,11,24,0,86,57,0.7,5.7
Vonn Bell,10695,S,CAR,13,408,0,5,0,6.0,50.0,100.0,60.0,30.0,0,1,50.0,68.2,0,8,0.0,0,1,60.4,1,64,15.7,64,0,3,2,0,8,3,0.1,8.0,0,2,4.8,81.3,99.3,19.5,15.9,0,0,0.0,65.2,1,44,5.0,1,0,69.0,13,268,65.7,270,4,17,16,0,109,64,0.4,8.4
James Bradberry,10696,CB,PHI,17,726,0,24,3,13.1,71.4,99.1,8.3,5.9,1,5,14.3,34.6,0,56,5.9,1,3,147.7,25,223,30.7,225,3,13,35,8,391,85,1.9,15.6,0,3,12.4,59.3,99.7,11.5,6.8,0,6,11.1,60.5,0,32,12.1,4,5,92.9,32,384,52.9,385,7,26,54,2,377,111,1.0,11.8
Adam Gotsis,10697,DI,JAX,17,2,0,15,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,48,0,0,0,0,0,0,,,0,0,2.0,100.0,1.3,2.0,2.0,0,0,0.0,65.2,0,13,20.0,1,0,118.8,1,2,100.0,152,1,4,1,0,13,11,6.5,13.0
Kevin Byard,10698,S,PHI,17,726,0,24,4,6.7,79.2,96.5,10.6,8.4,0,0,0.0,56.6,0,40,8.7,2,0,109.7,19,221,30.4,229,6,17,24,1,168,84,0.8,8.8,0,11,7.2,85.2,98.8,17.2,14.6,0,1,3.7,79.0,1,42,4.3,2,1,102.8,23,412,56.7,417,9,34,27,1,254,109,0.6,11.0
Maliek Collins,10701,DI,HST,18,4,0,13,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,102,0,0,0,0,0,0,,,0,4,,,1.3,,,0,0,,63.6,0,,25.0,2,0,0.0,0,4,100.0,316,4,2,0,0,0,0,0.0,
Yannick Ngakoue,10703,ED,CHI,13,18,0,6,0,,,2.3,,,0,0,,62.8,0,,0.0,0,0,0.0,0,2,11.1,86,1,1,0,0,0,0,0.0,,0,0,15.0,0.0,5.1,,15.0,0,0,0.0,48.9,0,,100.0,2,0,39.6,0,15,83.3,293,1,0,1,0,0,0,0.0,
Jonathan Bullard,10706,DI,MIN,17,8,0,18,0,,,6.1,,,0,0,,61.9,0,,0.0,0,0,0.0,0,3,37.5,49,1,1,0,0,0,0,0.0,,0,1,,,2.0,,,0,0,,57.9,0,,50.0,1,0,0.0,0,5,62.5,255,2,0,0,0,0,0,0.0,
Daryl Worley,10711,S,BLT,6,81,0,3,0,7.3,33.3,100.0,30.0,10.0,0,0,0.0,52.9,0,12,0.0,0,0,46.5,1,30,37.0,30,0,1,3,0,12,2,0.4,12.0,0,0,-1.0,100.0,100.0,34.0,34.0,0,0,0.0,71.4,0,3,0.0,0,0,79.2,1,35,43.2,35,1,1,1,0,3,4,0.1,3.0
Kendall Fuller,10718,CB,WAS,15,627,0,32,0,11.7,60.0,100.0,10.8,6.5,1,3,10.0,59.8,0,56,0.0,0,2,125.7,18,206,32.9,206,5,13,30,4,245,114,1.3,13.6,0,2,7.9,74.3,99.7,12.2,9.0,0,2,5.7,89.9,2,60,6.1,2,1,73.3,26,333,53.1,334,13,29,35,1,198,100,0.6,7.6
Javon Hargrave,10723,DI,SF,19,4,0,28,1,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,141,3,1,0,0,0,0,,,0,1,,,1.1,,,0,0,,57.3,0,,33.3,2,0,0.0,0,4,100.0,361,7,3,0,0,0,0,0.0,
Justin Simmons,10732,S,DEN,15,597,0,10,0,10.1,50.0,95.6,23.0,11.5,0,2,16.7,64.7,0,29,0.0,0,1,91.7,6,151,25.3,158,3,9,12,1,58,11,0.4,9.7,0,1,10.4,68.4,99.1,23.9,16.4,1,4,21.1,63.4,3,40,15.4,4,4,77.2,13,323,54.1,326,6,21,19,1,183,56,0.6,14.1
Sheldon Day,10737,DI,MIN,6,1,0,18,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,14,0,0,0,0,0,0,,,0,1,,,2.1,,,0,0,,66.0,0,,33.3,1,0,0.0,0,1,100.0,47,1,1,0,0,0,0,0.0,
Eric Murray,10740,S,HST,6,110,0,13,0,11.0,0.0,100.0,,11.0,0,0,0.0,51.1,0,,50.0,1,0,39.6,0,16,14.5,16,0,1,1,0,0,0,0.0,,0,0,12.0,100.0,97.3,70.0,70.0,0,0,0.0,59.5,0,22,20.0,1,0,118.8,1,73,66.4,75,0,4,1,0,22,10,0.3,22.0
Miles Killebrew,10745,S,PIT,9,91,0,25,0,11.5,25.0,91.7,20.0,5.0,0,0,0.0,48.3,0,29,0.0,0,0,57.3,1,22,24.2,24,0,1,4,0,29,3,1.5,29.0,0,2,4.7,88.9,100.0,7.6,6.8,0,0,0.0,66.4,0,18,10.0,1,0,98.1,8,62,68.1,62,3,7,9,0,68,24,1.1,8.5
De'Vondre Campbell,10749,LB,GB,13,387,0,12,0,1.8,80.0,85.9,11.5,9.2,0,0,0.0,58.6,0,16,16.7,1,0,96.7,4,55,14.2,64,1,5,5,0,36,27,0.8,9.0,0,4,6.4,78.8,94.0,9.2,7.2,0,1,3.0,53.7,0,52,6.5,2,1,142.2,26,249,64.3,265,9,25,33,3,358,188,1.5,13.8
David Onyemata,10754,DI,ATL,14,3,0,2,0,,,0.0,,,0,0,,,0,,100.0,1,0,0.0,0,0,0.0,101,0,0,0,0,0,0,,,0,1,,,1.8,,,1,1,,68.1,0,,16.7,1,1,0.0,0,3,100.0,169,2,4,0,0,0,0,0.0,
Andrew Billings,10756,DI,CHI,17,2,0,6,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,39,0,0,0,0,0,0,,,0,0,,,1.0,,,0,0,,73.7,0,,50.0,1,0,0.0,0,2,100.0,202,1,1,0,0,0,0,0.0,
Deon Bush,10758,S,KC,8,74,0,16,0,11.0,100.0,100.0,10.5,10.5,0,0,0.0,43.7,0,25,0.0,0,0,118.8,2,23,31.1,23,0,2,2,0,39,17,1.9,19.5,0,0,2.0,100.0,97.5,39.0,39.0,0,0,0.0,89.9,1,3,0.0,0,0,39.6,1,39,52.7,40,0,3,1,0,3,1,0.1,3.0
Blake Martinez,10765,LB,PIT,1,7,0,25,0,,,100.0,,,0,0,,61.0,0,,,0,0,0.0,0,2,28.6,2,0,0,0,0,0,0,0.0,,0,0,,,100.0,,,0,0,,62.7,0,,,0,0,0.0,0,4,57.1,4,0,0,0,0,0,0,0.0,
Dean Lowry,10771,DI,MIN,9,11,0,18,2,4.5,100.0,12.9,2.0,2.0,0,0,0.0,59.5,0,9,0.0,0,0,97.9,2,4,36.4,31,1,1,2,0,15,6,3.8,7.5,0,0,,,8.9,,,0,0,,54.0,0,,100.0,1,0,0.0,0,7,63.6,79,0,0,0,0,0,0,0.0,
Matthew Judon,10780,ED,NE,4,21,0,19,0,,,12.0,,,0,0,,65.2,0,,50.0,1,0,0.0,0,6,28.6,50,3,1,0,0,0,0,0.0,,0,2,5.3,100.0,22.8,4.0,4.0,0,0,0.0,76.6,0,15,0.0,0,0,100.0,3,13,61.9,57,1,1,3,0,24,8,2.0,8.0
Quinton Jefferson,10781,DI,NYJ,14,3,0,22,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,70,3,0,0,0,0,0,,,0,0,,,2.4,,,0,0,,60.8,0,,33.3,1,0,0.0,0,3,100.0,124,3,2,0,0,0,0,0.0,
DJ Reader,10800,DI,CIN,13,4,0,7,0,,,2.4,,,0,0,,59.5,0,,100.0,1,0,0.0,0,2,50.0,85,1,0,0,0,0,0,0.0,,0,0,,,0.0,,,0,0,,60.1,0,,0.0,0,0,0.0,0,0,0.0,199,3,3,0,0,0,0,,
DeAndre Houston-Carson,10819,S,HST,14,361,0,13,0,2.3,90.0,98.7,7.7,6.9,0,0,0.0,60.3,0,13,33.3,3,0,120.0,9,76,21.1,77,3,6,10,1,48,32,0.7,5.3,0,4,18.3,61.5,100.0,25.6,15.8,0,2,15.4,58.5,2,53,0.0,0,2,60.3,8,213,59.0,213,5,19,13,0,145,14,0.7,18.1
Anthony Brown,10823,CB,SF,1,1,0,28,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,100.0,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Kamu Grugier-Hill,10842,LB,CAR,16,151,0,5,0,,,91.7,,,0,0,,67.0,0,,,0,0,0.0,0,11,7.3,12,1,0,0,0,0,0,0.0,,0,4,3.8,84.6,89.6,9.0,7.6,0,0,0.0,61.9,1,14,19.0,4,0,56.7,11,103,68.2,115,5,13,13,0,69,48,0.7,6.3
Elandon Roberts,10848,LB,PIT,17,297,0,25,2,7.8,83.3,74.2,13.4,11.2,0,2,33.3,71.9,0,28,22.2,2,2,148.6,5,69,23.2,93,4,5,6,1,61,45,0.9,12.2,0,5,3.1,86.1,93.8,5.5,4.8,0,1,2.8,68.8,0,34,13.9,5,1,94.1,31,182,61.3,194,12,26,36,0,237,147,1.4,7.6
Kevon Seymour,10852,CB,BLT,2,12,0,3,0,15.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,8.3,1,0,0,1,0,0,0,0.0,,0,0,-1.0,100.0,100.0,7.0,7.0,0,0,0.0,66.6,0,1,0.0,0,0,79.2,1,9,75.0,9,0,1,1,0,1,2,0.1,1.0
Jalen Mills,10867,S,NE,17,303,0,19,2,9.2,53.3,95.8,16.5,8.8,0,0,0.0,48.8,0,28,23.1,3,0,72.6,8,137,45.2,143,4,8,15,0,94,61,0.7,11.8,0,5,5.2,66.7,95.9,17.0,11.3,0,1,8.3,53.8,0,16,20.0,4,1,78.8,8,140,46.2,146,1,11,12,0,61,46,0.4,7.6
Jayron Kearse,10878,S,DAL,17,469,0,9,0,10.4,70.6,91.5,14.7,10.4,1,2,11.8,43.5,1,25,10.0,1,2,95.5,12,193,41.2,211,1,9,17,1,161,41,0.9,13.4,0,3,5.8,88.0,94.9,11.0,9.7,0,1,4.0,47.9,0,17,12.5,3,1,101.7,22,258,55.0,272,7,18,25,0,210,114,0.9,9.5
Tyler Matakevich,10880,LB,BUF,2,13,0,4,0,8.0,0.0,100.0,,1.0,0,0,0.0,60.0,0,,,0,0,39.6,0,1,7.7,1,0,0,1,0,0,0,0.0,,0,0,0.0,50.0,100.0,10.0,5.0,0,0,0.0,67.7,0,5,0.0,0,0,56.3,1,10,76.9,10,1,1,2,0,5,9,0.5,5.0
Mike Hilton,10898,CB,CIN,17,540,0,7,2,12.3,62.5,95.8,15.2,9.5,0,3,18.8,62.5,0,43,6.7,1,1,90.9,10,161,29.8,168,2,12,16,0,141,40,0.9,14.1,0,2,3.7,81.8,87.8,8.0,6.6,0,2,4.5,78.8,1,37,16.1,5,2,82.5,36,301,55.7,343,15,24,44,0,267,204,0.9,7.4
Matthias Farley,10953,S,CAR,2,32,0,5,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,,0,1,7.7,66.7,100.0,12.0,8.0,0,0,0.0,36.6,0,10,33.3,2,0,84.0,2,24,75.0,24,0,3,3,0,19,14,0.8,9.5
Michael Pierce,11101,DI,BLT,19,18,0,3,1,,,10.2,,,0,0,,54.2,0,,0.0,0,0,0.0,0,14,77.8,137,0,0,0,0,0,0,0.0,,0,0,,,1.7,,,0,0,,61.8,0,,50.0,1,0,0.0,0,4,22.2,236,2,1,0,0,0,0,0.0,
Morgan Fox,11184,DI,LAC,17,3,0,27,0,,,1.3,,,0,0,,60.0,0,,100.0,1,0,0.0,0,1,33.3,75,2,0,0,0,0,0,0.0,,0,0,,,0.6,,,0,0,,67.4,0,,50.0,1,0,0.0,0,1,33.3,167,3,1,0,0,0,0,0.0,
Cory Littleton,11190,LB,HST,2,10,0,13,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,10.0,1,0,0,0,0,0,0,0.0,,0,0,-3.0,100.0,100.0,8.0,8.0,0,0,0.0,60.0,0,10,100.0,1,0,108.3,1,8,80.0,8,0,0,1,0,10,13,1.3,10.0
Jonathan Jones,11217,CB,NE,14,423,0,19,0,14.8,50.0,100.0,10.8,5.4,0,6,20.0,75.8,0,48,8.3,1,3,81.1,15,176,41.6,176,5,11,30,1,189,46,1.2,12.6,0,0,13.0,65.2,100.0,14.3,9.3,0,2,8.7,68.8,0,32,4.8,1,2,89.4,15,222,52.5,222,3,20,23,0,182,73,0.8,12.1
Andrew Adams,11240,S,BLT,1,3,0,3,0,,,100.0,,,0,0,,60.0,0,,,0,0,0.0,0,1,33.3,1,0,0,0,0,0,0,0.0,,0,0,,,,,,0,0,,,0,,,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,,
Romeo Okwara,11250,ED,DET,19,23,0,11,0,,,15.4,,,0,1,,77.9,0,,100.0,1,1,0.0,0,10,43.5,65,1,0,0,0,0,0,0.0,,0,0,-4.0,100.0,8.7,11.0,11.0,0,0,0.0,46.3,0,6,100.0,2,0,91.7,1,11,47.8,126,1,0,1,0,6,10,0.5,6.0
Antonio Hamilton Sr.,11353,CB,ARZ,14,312,0,1,0,8.7,57.1,96.2,11.5,6.6,0,2,28.6,90.4,1,11,0.0,0,1,69.9,4,51,16.3,53,2,5,7,1,34,20,0.7,8.5,0,0,11.4,55.2,99.0,12.1,6.7,1,5,17.2,60.2,0,49,18.8,3,4,89.4,16,207,66.3,209,4,13,29,1,208,74,1.1,13.0
Myles Garrett,11756,ED,CLV,17,21,0,8,0,,,1.0,,,0,0,,62.3,0,,100.0,1,0,0.0,0,2,9.5,203,5,0,0,0,0,0,0.0,,0,1,4.0,50.0,6.4,9.0,4.5,0,0,0.0,58.3,0,16,25.0,1,0,65.6,2,18,85.7,280,12,2,4,0,21,8,1.2,10.5
Solomon Thomas,11758,DI,NYJ,17,4,0,22,0,,,0.0,,,0,0,,,0,,100.0,2,0,0.0,0,0,0.0,62,2,0,0,0,0,0,,,0,0,,,3.2,,,0,0,,60.6,0,,,0,0,0.0,0,4,100.0,126,2,0,0,0,0,0,0.0,
Jamal Adams,11761,S,SEA,9,287,0,29,0,6.3,100.0,92.5,11.3,11.3,0,0,0.0,59.0,0,12,33.3,1,0,111.1,3,37,12.9,40,0,2,3,0,32,13,0.9,10.7,0,2,2.6,79.2,90.5,9.9,7.9,0,1,4.2,55.6,0,54,19.0,4,0,114.2,19,200,69.7,221,7,15,24,1,194,153,1.0,10.2
Marshon Lattimore,11766,CB,NO,10,400,0,20,2,8.9,52.9,100.0,12.7,6.7,0,2,11.8,57.8,1,34,0.0,0,2,65.3,9,126,31.5,126,2,7,17,1,98,47,0.9,10.9,0,3,11.2,59.3,100.0,14.5,8.6,0,5,18.5,74.3,0,28,7.7,2,4,80.8,16,245,61.3,245,6,21,27,0,190,69,0.8,11.9
Haason Reddick,11768,ED,PHI,18,48,0,24,0,,,1.0,,,0,0,,45.1,0,,66.7,2,0,0.0,0,2,4.2,206,6,1,0,0,0,0,0.0,,0,1,7.7,66.7,8.2,6.8,4.5,0,0,0.0,49.5,0,18,25.0,2,0,81.3,4,27,56.3,329,7,5,6,0,34,5,1.3,8.5
Derek Barnett,11769,ED,HST,16,5,0,13,0,,,0.0,,,0,0,,,0,,,0,0,0.0,0,0,0.0,32,0,0,0,0,0,0,,,0,0,,,1.5,,,0,0,,77.7,0,,0.0,0,0,0.0,0,2,40.0,132,3,1,0,0,0,0,0.0,
Malik Hooker,11770,S,DAL,17,530,0,9,3,2.0,100.0,97.4,101.5,101.5,0,2,100.0,67.4,0,8,16.7,1,1,125.0,2,222,41.9,228,0,2,2,1,9,5,0.0,4.5,0,5,11.4,85.7,100.0,45.2,38.7,1,0,0.0,68.8,1,69,8.3,2,0,118.8,6,291,54.9,291,1,17,7,1,151,79,0.6,25.2
Marlon Humphrey,11771,CB,BLT,11,381,0,3,1,17.5,36.4,99.0,21.8,7.9,0,1,9.1,60.4,0,41,0.0,0,0,91.9,4,99,26.0,100,0,2,11,1,77,20,0.9,19.3,0,1,12.0,54.2,98.0,14.5,7.9,0,6,25.0,59.1,1,34,7.1,1,4,55.7,13,197,51.7,201,3,12,24,0,149,46,0.8,11.5
Jonathan Allen,11772,DI,WAS,16,3,0,32,0,,,0.0,,,0,0,,60.0,0,,0.0,0,0,0.0,0,0,0.0,182,2,1,0,0,0,0,,,0,0,,,0.7,,,0,0,,57.9,0,,50.0,1,0,0.0,0,2,66.7,277,4,1,0,0,0,0,0.0,
Adoree' Jackson,11773,CB,NYG,14,451,0,21,0,8.3,63.0,100.0,6.4,4.0,0,5,10.9,33.0,0,80,16.7,4,3,103.7,29,197,43.7,197,3,20,46,1,462,258,2.5,15.9,0,2,8.0,72.4,98.0,9.0,6.5,0,1,3.4,60.3,1,30,4.5,1,1,97.8,21,197,43.7,201,3,19,29,1,266,110,1.4,12.7
Charles Harris,11777,ED,DET,13,24,0,11,0,,,9.0,,,0,0,,63.1,0,,100.0,1,0,0.0,0,6,25.0,67,0,0,0,0,0,0,0.0,,0,0,10.0,100.0,9.6,13.0,13.0,0,0,0.0,59.9,0,21,0.0,0,0,118.8,1,13,54.2,136,4,5,1,0,21,11,1.6,21.0
Jabrill Peppers,11780,S,NE,15,526,0,19,0,4.7,50.0,91.5,39.8,19.9,0,5,50.0,79.8,0,10,22.2,2,4,92.1,5,214,40.7,234,1,7,10,1,36,24,0.2,7.2,0,7,6.8,62.5,93.6,18.0,11.3,0,1,4.2,74.3,2,25,14.8,4,1,36.1,15,279,53.0,298,10,16,24,0,96,77,0.4,6.4
Tre'Davious White,11782,CB,BUF,4,116,0,4,0,6.0,80.0,100.0,5.3,4.2,0,0,0.0,55.0,0,16,0.0,0,0,136.3,4,24,20.7,24,1,2,5,1,36,16,1.7,9.0,0,0,8.3,28.6,97.2,34.0,9.7,1,1,14.3,85.4,1,7,0.0,0,1,0.0,2,69,59.5,71,0,4,7,0,12,1,0.2,6.0
T.J. Watt,11785,ED,PIT,17,56,0,25,1,5.0,100.0,1.0,2.0,2.0,0,0,0.0,48.4,0,18,0.0,0,0,118.8,1,2,3.6,192,8,0,1,0,18,13,9.0,18.0,0,0,3.9,85.7,14.2,7.5,6.4,0,0,0.0,59.6,0,28,0.0,0,0,110.7,6,46,82.1,323,11,5,7,0,74,57,1.6,12.3
Budda Baker,11791,S,ARZ,12,390,0,1,0,4.5,0.0,92.5,,28.5,0,0,0.0,72.1,0,,0.0,0,0,39.6,0,62,15.9,67,0,1,2,0,0,0,0.0,,0,8,11.3,58.3,94.6,35.1,20.5,1,1,8.3,66.2,0,35,0.0,0,0,84.4,7,262,67.2,277,7,22,12,0,97,60,0.4,13.9
Marcus Maye,11794,S,NO,7,247,0,20,0,9.4,57.1,96.1,16.5,9.4,0,0,0.0,29.9,0,38,50.0,3,0,101.8,4,73,29.6,76,1,3,7,0,94,77,1.4,23.5,0,2,5.1,85.7,94.0,24.8,21.3,0,0,0.0,75.1,1,22,8.3,1,0,65.8,6,156,63.2,166,4,9,7,0,65,42,0.4,10.8
